Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$111,800 /yr (est.)",111800.0,Senior Clinical Data Analyst,3,1,-1,QuidelOrtho, CA,3.9,0,86,5001 to 10000 Employees,1937,Company - Public,Health Care Products Manufacturing,Manufacturing,$1 to $5 billion (USD),3.6,3.7,3.8,3.5,3.6,2023-06-06 00:28:18.908091,yr
"$93,979 /yr (est.)",93979.0,Data Analyst (Epidemiologist / Statistician / Health Science Specialist),0,1,1,"SMITREC, Department of Veterans Affairs", MI,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 00:28:21.257925,yr
"$156,666 /yr (est.)",156666.0,"(Senior) Machine Learning Research Engineer, Healthcare Data - Remote",5,1,1,Freenome, CA,3.6,0,9,201 to 500 Employees,2014,Company - Private,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable,3.5,4.0,3.6,3.2,3.7,2023-06-06 00:28:29.672554,yr
"$60,517 /yr (est.)",60517.0,Senior Data Analyst (HEDIS & Performance Specialist),-1,-1,-1,TRILLIUM HEALTH RESOURCES,North Carolina,3.4,0,8,201 to 500 Employees,2015,Government,Insurance Carriers,Insurance,$5 to $25 million (USD),3.5,3.5,3.8,3.6,3.9,2023-06-06 00:28:32.094530,yr
"$190,500 /yr (est.)",190500.0,"Director, Global Development, Data Science & Digital Health (JRD DS)",8,2,1,Johnson & Johnson, NJ,4.2,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.2,3.8,4.0,2023-06-06 00:28:33.786721,yr
"$101,000 /yr (est.)",101000.0,"Sr. Data Analyst, Health Informatics",4,1,1,Zimmer Biomet,Remote,3.6,1,96,10000+ Employees,1927,Company - Public,Health Care Products Manufacturing,Manufacturing,$5 to $10 billion (USD),3.4,3.6,3.5,3.3,3.3,2023-06-06 00:28:40.321000,yr
"$104,500 /yr (est.)",104500.0,"Assistant Director, Cancer Data Science",3,1,0,Stanford University, CA,4.3,0,132,10000+ Employees,1891,College / University,Colleges & Universities,Education,$10+ billion (USD),4.1,3.6,4.1,3.8,3.8,2023-06-06 00:28:42.615103,yr
"$105,000 /yr (est.)",105000.0,Senior Commercial Data Analyst,5,1,1,Veeva Systems, NY,4.1,0,16,5001 to 10000 Employees,2007,Company - Public,Enterprise Software & Network Solutions,Information Technology,$1 to $5 billion (USD),4.0,3.8,4.2,3.9,3.9,2023-06-06 00:28:44.933131,yr
"$86,504 /yr (est.)",86504.0,Senior Data Analyst,5,1,1,Pantherx Specialty LLC, PA,4.0,0,12,51 to 200 Employees,2011,Company - Private,Health Care Services & Hospitals,Healthcare,$25 to $100 million (USD),3.7,3.6,4.3,4.1,4.2,2023-06-06 00:28:47.409289,yr
"$107,728 /yr (est.)",107728.0,"Director, Data Science - Healthcare Analytics Solutions",10,1,1,Quest Diagnostics, NJ,3.4,0,56,10000+ Employees,1967,Company - Public,Health Care Services & Hospitals,Healthcare,$5 to $10 billion (USD),3.3,3.5,3.3,3.0,3.2,2023-06-06 00:28:49.765891,yr
"$91,940 /yr (est.)",91940.0,Senior Data Analyst - Healthcare,0,1,-1,UMass Memorial Health, MA,3.9,0,26,10000+ Employees,1997,Hospital,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.9,3.9,3.8,3.5,3.7,2023-06-06 00:28:52.015505,yr
"$100,423 /yr (est.)",100423.0,Senior Data Analysts - Healthcare Data Science,1,1,1,EMD SERONO, MA,4.2,0,132,10000+ Employees,1891,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.1,3.7,3.9,2023-06-06 00:28:54.192271,yr
"$66,891 /yr (est.)",66891.0,Postdoctoral Fellow – Natural Language Processing / Machine Learning in Healthcare,0,1,1,H. Lee Moffitt Cancer Center, FL,4.0,0,37,5001 to 10000 Employees,1986,Hospital,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.8,3.5,4.1,3.5,3.8,2023-06-06 00:28:56.466408,yr
"$109,309 /yr (est.)",109309.0,Senior Healthcare Data Analyst Remote,3,1,0,Sentara Healthcare, VA,3.8,0,135,10000+ Employees,1888,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.8,3.8,3.8,3.3,3.6,2023-06-06 00:29:10.671872,yr
"$59,998 /yr (est.)",59998.0,Data Analyst,2,1,-1,UC Law SF, CA,4.6,0,-1,-1,-1,-1,-1,-1,-1,5.0,4.6,5.0,5.0,5.0,2023-06-06 00:29:12.952044,yr
"$80,784 /yr (est.)",80784.0,Senior Data Analyst,3,2,1,Community Care of North Carolina Inc, NC,3.8,0,-1,-1,-1,-1,-1,-1,-1,3.0,3.9,4.1,3.7,4.0,2023-06-06 00:29:16.455351,yr
"$74,102 /yr (est.)",74102.0,Senior Data Analyst (Remote in TX),5,1,1,Central Health, TX,3.0,0,-1,-1,-1,-1,-1,-1,-1,2.6,3.2,2.9,2.5,2.4,2023-06-06 00:29:20.013246,yr
$33.68 /hr (est.),70054.4,Statistical Data Analyst (Part-time) - Surgery,0,1,1,Washington University in St Louis, MO,4.1,0,170,10000+ Employees,1853,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.8,3.8,4.0,3.7,3.9,2023-06-06 00:29:23.453646,hr
"$76,700 /yr (est.)",76700.0,"Project Manager, Data Science",1,1,1,UCSF Medical Center, CA,3.6,0,111,1001 to 5000 Employees,1912,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.4,3.7,3.5,2.7,3.1,2023-06-06 00:29:25.705581,yr
"$66,550 /yr (est.)",66550.0,tificial Intelligence/Machine Learning for Healthcare:,0,1,1,Emory University, GA,4.2,0,49,10000+ Employees,1974,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.9,3.7,4.1,3.7,4.0,2023-06-06 00:29:28.404264,yr
"$87,273 /yr (est.)",87273.0,"DATA SCIENCE ANALYST, Public Health",0,1,0,"Tarrant County, TX", TX,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.8,3.3,2.9,3.5,2023-06-06 00:29:34.380754,yr
"$150,500 /yr (est.)",150500.0,Data Science Program Director - Hybrid/Remote,0,1,0,UC San Diego Health, CA,3.9,0,57,10000+ Employees,1966,Hospital,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.6,3.6,3.8,3.4,3.7,2023-06-06 00:29:37.621056,yr
"$105,000 /yr (est.)",105000.0,Senior Data Analyst,5,1,1,Veeva Systems, NY,4.1,0,16,5001 to 10000 Employees,2007,Company - Public,Enterprise Software & Network Solutions,Information Technology,$1 to $5 billion (USD),4.0,3.8,4.2,3.9,3.9,2023-06-06 00:29:40.256157,yr
"$100,420 /yr (est.)",100420.0,Senior Health Data Analyst I,4,1,1,Partnership HealthPlan of California, CA,3.9,0,29,501 to 1000 Employees,1994,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.8,4.1,4.2,3.8,4.2,2023-06-06 00:29:42.975787,yr
"$96,500 /yr (est.)",96500.0,Senior Data Analyst,3,1,1,Tennessee Hospital Association, TN,3.2,0,85,51 to 200 Employees,1938,Nonprofit Organization,Civic & Social Services,Nonprofit & NGO,Unknown / Non-Applicable,2.3,3.5,3.9,3.6,4.0,2023-06-06 00:29:45.545546,yr
"$96,500 /yr (est.)",96500.0,Senior Data Analyst,5,1,1,Tennessee Hospital Association, TN,3.2,0,85,51 to 200 Employees,1938,Nonprofit Organization,Civic & Social Services,Nonprofit & NGO,Unknown / Non-Applicable,2.3,3.5,3.9,3.6,4.0,2023-06-06 00:29:47.991309,yr
"$73,185 /yr (est.)",73185.0,Sr. Data Analyst,-1,-1,-1,Wellvana, TN,4.0,0,-1,-1,-1,-1,-1,-1,-1,2.4,2.4,3.7,2.4,3.7,2023-06-06 00:29:50.825676,yr
"$84,453 /yr (est.)",84453.0,Data Science Analyst - Revenue Cycle - Avondale,2,1,1,UAB Medicine - UA Health Services Foundation (UAHSF), AL,4.0,0,78,10000+ Employees,1945,Hospital,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.9,3.8,3.8,3.4,3.6,2023-06-06 00:29:54.306215,yr
"$106,700 /yr (est.)",106700.0,"Data Analyst - Health, Senior",5,1,1,Blue Shield of California, CA,3.9,0,84,5001 to 10000 Employees,1939,Nonprofit Organization,Insurance Carriers,Insurance,$10+ billion (USD),3.7,4.0,4.1,3.7,4.0,2023-06-06 00:29:56.729659,yr
"$99,698 /yr (est.)",99698.0,Senior Clinical Data Analyst (US),5,2,1,CluePoints, PA,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.2,4.2,4.2,3.9,2023-06-06 00:29:59.357910,yr
"$46,949 /yr (est.)",46949.0,Data and Statistical Analyst – health and human services (full-time),-1,-1,-1,Liberty Healthcare Corporation, MO,4.1,0,37,1001 to 5000 Employees,1986,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.8,4.0,3.9,3.8,3.7,2023-06-06 00:30:02.765823,yr
"$114,693 /yr (est.)",114693.0,Data Scientist-HDSA,4,1,1,Houston Methodist, TX,4.3,0,104,10000+ Employees,1919,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.1,4.2,4.4,3.9,4.0,2023-06-06 00:30:05.080885,yr
"$77,363 /yr (est.)",77363.0,Data Analyst Senior – Health Care Economics,0,1,1,UCare, MN,4.0,0,36,501 to 1000 Employees,1987,Nonprofit Organization,Insurance Carriers,Insurance,$25 to $100 million (USD),3.7,3.9,4.2,3.6,4.0,2023-06-06 00:30:08.060897,yr
"$200,000 /yr (est.)",200000.0,"Practice Group Program Manager – Privacy, Cybersecurity, and Data Innovation + Artificial Intelligence",0,1,1,Gibson Dunn, CO,4.6,0,153,1001 to 5000 Employees,1870,Company - Private,Legal,Legal,$100 to $500 million (USD),4.5,4.7,4.7,4.4,3.8,2023-06-06 00:30:18.139024,yr
"$82,883 /yr (est.)",82883.0,Sr Data Analyst,-1,-1,-1,Children's Health, TX,4.2,0,110,5001 to 10000 Employees,1913,Hospital,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.9,4.1,4.2,3.6,3.8,2023-06-06 00:30:20.892220,yr
"$72,423 /yr (est.)",72423.0,Healthcare Analytics and Dashboard Specialist-Power BI and Data Mining,-1,-1,-1,Health First, FL,3.4,0,28,5001 to 10000 Employees,1995,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.2,3.2,3.1,2.7,3.2,2023-06-06 00:30:23.251325,yr
"$72,423 /yr (est.)",72423.0,Healthcare Analytics and Dashboard Specialist-Power BI and Data Mining,10,1,1,Alaka`ina Foundation Family of Companies, FL,3.4,0,28,5001 to 10000 Employees,1995,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.2,3.2,3.1,2.7,3.2,2023-06-06 00:30:25.414996,yr
"$92,045 /yr (est.)",92045.0,Senior Clinical Data Analyst-EMO,-1,-1,-1,Community Clinic Inc., MD,3.1,0,51,201 to 500 Employees,1972,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.6,3.3,3.5,3.2,3.1,2023-06-06 00:30:32.647016,yr
"$48,796 /yr (est.)",48796.0,"Clinical Quality Data Science/Analytics Specialist (FT) Johnson City, TN",0,1,1,Ballad Health, TN,2.8,0,5,Unknown,2018,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,2.9,2.7,2.8,2.4,2.7,2023-06-06 00:30:35.373522,yr
"$109,309 /yr (est.)",109309.0,Senior Healthcare Data Analyst Remote,3,1,0,Sentara Healthcare, VA,3.8,0,135,10000+ Employees,1888,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.8,3.8,3.8,3.3,3.6,2023-06-06 00:30:45.494426,yr
"$100,420 /yr (est.)",100420.0,Senior Health Data Analyst I,4,1,1,Partnership HealthPlan of California, CA,3.9,0,29,501 to 1000 Employees,1994,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.8,4.1,4.2,3.8,4.2,2023-06-06 00:30:48.113359,yr
"$90,810 /yr (est.)",90810.0,Sr Data Analyst - Chief Operating Officer,5,1,1,Children's National Hospital, DC,3.6,0,153,5001 to 10000 Employees,1870,Hospital,Health Care Services & Hospitals,Healthcare,$500 million to $1 billion (USD),3.5,3.4,3.8,3.1,3.2,2023-06-06 00:30:50.890993,yr
"$82,883 /yr (est.)",82883.0,Sr Data Analyst,3,1,-1,Children's Health, TX,4.2,0,110,5001 to 10000 Employees,1913,Hospital,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.9,4.1,4.2,3.6,3.8,2023-06-06 00:30:53.661906,yr
"$246,383 /yr (est.)",246383.0,Director Data Science Omnichannel - Medical Affairs,10,1,1,Gilead Sciences, CA,3.9,0,36,10000+ Employees,1987,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.6,4.3,3.8,3.5,3.4,2023-06-06 00:31:04.767813,yr
"$73,293 /yr (est.)",73293.0,Postdoctoral Scholar/Pediatrics - Health Informatics/Data Science-CBMI,0,1,-1,University of Tennessee, TN,4.2,0,229,10000+ Employees,1794,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.7,3.7,3.9,3.6,3.8,2023-06-06 00:31:07.749487,yr
"$52,388 /yr (est.)",52388.0,"Postdoctoral Scholar/Pediatrics - Health Informatics/Data Science-CBMI, Memphis",0,1,-1,University of Tennessee Health Science Center, TN,4.2,0,-1,-1,-1,-1,-1,-1,-1,4.1,4.1,4.1,3.9,4.3,2023-06-06 00:31:10.553247,yr
"$112,500 /yr (est.)",112500.0,Senior Real-World Data Analyst,5,1,1,Sarepta Therapeutics,United States,4.2,0,26,1001 to 5000 Employees,1997,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$500 million to $1 billion (USD),3.9,4.5,4.3,3.9,3.8,2023-06-06 00:31:18.403206,yr
"$274,647 /yr (est.)",274647.0,"VP, Actuarial Services (Risk Adjustment) - REMOTE",10,1,0,Molina Healthcare, CA,3.4,0,43,10000+ Employees,1980,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),3.2,3.4,3.4,3.0,3.4,2023-06-06 00:31:25.091092,yr
"$71,673 /yr (est.)",71673.0,Director – Medical/In Vitro Device Artificial Intelligence,0,1,1,Oriel STAT A MATRIX, NJ,3.5,0,55,51 to 200 Employees,1968,Company - Private,Business Consulting,Management & Consulting,$5 to $25 million (USD),3.7,4.2,3.8,3.6,4.5,2023-06-06 00:31:27.836626,yr
"$94,255 /yr (est.)",94255.0,"Statistical Research Analyst (FT), Dept of Surgery",5,1,-1,D-H Medical Center, NH,3.6,0,130,5001 to 10000 Employees,1893,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.6,3.1,3.6,3.0,3.4,2023-06-06 00:31:30.491704,yr
"$160,250 /yr (est.)",160250.0,"Actuary, Medicare Risk Adjustment",0,1,0,Cambia Health Solutions, OR,3.6,0,106,5001 to 10000 Employees,1917,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.4,3.9,3.7,3.3,3.6,2023-06-06 00:31:33.250271,yr
"$109,309 /yr (est.)",109309.0,Senior Healthcare Data Analyst Remote,3,1,0,Sentara Healthcare, VA,3.8,0,135,10000+ Employees,1888,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.8,3.8,3.8,3.3,3.6,2023-06-06 00:31:53.155646,yr
"$100,420 /yr (est.)",100420.0,Senior Health Data Analyst I,4,1,1,Partnership HealthPlan of California, CA,3.9,0,29,501 to 1000 Employees,1994,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.8,4.1,4.2,3.8,4.2,2023-06-06 00:31:56.235037,yr
"$90,810 /yr (est.)",90810.0,Sr Data Analyst - Chief Operating Officer,5,1,1,Children's National Hospital, DC,3.6,0,153,5001 to 10000 Employees,1870,Hospital,Health Care Services & Hospitals,Healthcare,$500 million to $1 billion (USD),3.5,3.4,3.8,3.1,3.2,2023-06-06 00:31:59.300895,yr
"$82,883 /yr (est.)",82883.0,Sr Data Analyst,3,1,-1,Children's Health, TX,4.2,0,110,5001 to 10000 Employees,1913,Hospital,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.9,4.1,4.2,3.6,3.8,2023-06-06 00:32:02.498444,yr
"$246,383 /yr (est.)",246383.0,Director Data Science Omnichannel - Medical Affairs,10,1,1,Gilead Sciences, CA,3.9,0,36,10000+ Employees,1987,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.6,4.3,3.8,3.5,3.4,2023-06-06 00:32:13.943554,yr
"$73,293 /yr (est.)",73293.0,Postdoctoral Scholar/Pediatrics - Health Informatics/Data Science-CBMI,0,1,-1,University of Tennessee, TN,4.2,0,229,10000+ Employees,1794,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.7,3.7,3.9,3.6,3.8,2023-06-06 00:32:17.185374,yr
"$52,388 /yr (est.)",52388.0,"Postdoctoral Scholar/Pediatrics - Health Informatics/Data Science-CBMI, Memphis",0,1,-1,University of Tennessee Health Science Center, TN,4.2,0,-1,-1,-1,-1,-1,-1,-1,4.1,4.1,4.1,3.9,4.3,2023-06-06 00:32:19.935474,yr
"$112,500 /yr (est.)",112500.0,Senior Real-World Data Analyst,5,1,1,Sarepta Therapeutics,United States,4.2,0,26,1001 to 5000 Employees,1997,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$500 million to $1 billion (USD),3.9,4.5,4.3,3.9,3.8,2023-06-06 00:32:28.076382,yr
"$274,647 /yr (est.)",274647.0,"VP, Actuarial Services (Risk Adjustment) - REMOTE",10,1,0,Molina Healthcare, CA,3.4,0,43,10000+ Employees,1980,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),3.2,3.4,3.4,3.0,3.4,2023-06-06 00:32:35.314620,yr
"$71,673 /yr (est.)",71673.0,Director – Medical/In Vitro Device Artificial Intelligence,0,1,1,Oriel STAT A MATRIX, NJ,3.5,0,55,51 to 200 Employees,1968,Company - Private,Business Consulting,Management & Consulting,$5 to $25 million (USD),3.7,4.2,3.8,3.6,4.5,2023-06-06 00:32:38.324050,yr
"$94,255 /yr (est.)",94255.0,"Statistical Research Analyst (FT), Dept of Surgery",5,1,-1,D-H Medical Center, NH,3.6,0,130,5001 to 10000 Employees,1893,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.6,3.1,3.6,3.0,3.4,2023-06-06 00:32:41.423373,yr
"$160,250 /yr (est.)",160250.0,"Actuary, Medicare Risk Adjustment",0,1,0,Cambia Health Solutions, OR,3.6,0,106,5001 to 10000 Employees,1917,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.4,3.9,3.7,3.3,3.6,2023-06-06 00:32:44.395043,yr
"$109,309 /yr (est.)",109309.0,Senior Healthcare Data Analyst Remote,3,1,0,Sentara Healthcare, VA,3.8,0,135,10000+ Employees,1888,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.8,3.8,3.8,3.3,3.6,2023-06-06 00:33:04.630573,yr
"$100,420 /yr (est.)",100420.0,Senior Health Data Analyst I,4,1,1,Partnership HealthPlan of California, CA,3.9,0,29,501 to 1000 Employees,1994,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.8,4.1,4.2,3.8,4.2,2023-06-06 00:33:08.135650,yr
"$90,810 /yr (est.)",90810.0,Sr Data Analyst - Chief Operating Officer,5,1,1,Children's National Hospital, DC,3.6,0,153,5001 to 10000 Employees,1870,Hospital,Health Care Services & Hospitals,Healthcare,$500 million to $1 billion (USD),3.5,3.4,3.8,3.1,3.2,2023-06-06 00:33:11.444464,yr
"$82,883 /yr (est.)",82883.0,Sr Data Analyst,3,1,-1,Children's Health, TX,4.2,0,110,5001 to 10000 Employees,1913,Hospital,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.9,4.1,4.2,3.6,3.8,2023-06-06 00:33:14.694767,yr
