Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$71,125 /yr (est.)",71125.0,UI/UX Designer,0,1,1,"eHealth Global Technologies
3.6", PA,3.6,0,17,201 to 500 Employees,2006,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.5,3.1,3.6,3.4,3.2,2023-06-04 00:30:33.003562,yr
"$206,500 /yr (est.)",206500.0,"Principal, Design Engineering",0,1,1,"Celestica
3.9", CA,3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-04 00:30:39.349341,yr
"$190,000 /yr (est.)",190000.0,Head of Product,7,1,1,"Journey Clinical
5.0",Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,5.0,2023-06-04 00:30:41.855086,yr
"$170,000 /yr (est.)",170000.0,"Director, Diversity Equity, Inclusion and Belonging (DEIB)",10,1,1,"Dassault Systèmes
3.9", NY,3.9,0,42,10000+ Employees,1981,Company - Public,Software Development,Information Technology,$1 to $5 billion (USD),3.7,3.7,4.1,3.7,4.1,2023-06-04 00:30:45.127544,yr
"$66,574 /yr (est.)",66574.0,Customer Success Operations Manager (Remote),3,2,1,"Path Mental Health
4.3", CA,4.3,0,4,1001 to 5000 Employees,2019,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.2,4.3,4.5,4.4,4.5,2023-06-04 00:30:47.744885,yr
"$48,103 /yr (est.)",48103.0,Buying Associate,0,1,0,"Celestica
3.9", MN,3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-04 00:30:50.308193,yr
"$71,859 /yr (est.)",71859.0,Healthcare Business Intelligence Data Manager,3,1,1,"StationMD
5.0", NJ,5.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:31:03.827772,yr
"$65,000 /yr (est.)",65000.0,Recruitment Consultant,3,1,0,Storm3, TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:31:08.202925,yr
"$75,320 /yr (est.)",75320.0,Customer Program Management Specialist,0,1,1,"Celestica
3.9", OR,3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-04 00:31:13.937024,yr
"$135,000 /yr (est.)",135000.0,Sr. Manager of Demand Generation,5,1,1,"StackHawk
4.3", CO,4.3,0,4,1 to 50 Employees,2019,Unknown,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.3,4.5,4.2,4.3,4.6,2023-06-04 00:31:16.359655,yr
"$125,000 /yr (est.)",125000.0,Sr Manager of Business Operations (Remote),10,1,1,"Plume
3.9",Remote,3.9,1,-1,-1,-1,-1,-1,-1,-1,3.9,4.3,5.0,3.9,3.9,2023-06-04 00:31:22.935012,yr
"$85,000 /yr (est.)",85000.0,Account Executive,0,2,1,"Theodo
4.4", NY,4.4,0,14,51 to 200 Employees,2009,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.4,3.1,4.8,4.1,4.4,2023-06-04 00:31:26.399038,yr
"$145,324 /yr (est.)",145324.0,Software Engineering Manager (Remote),2,2,1,"Path Mental Health
4.3", CA,4.3,0,4,1001 to 5000 Employees,2019,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.2,4.3,4.5,4.4,4.5,2023-06-04 00:31:28.988366,yr
"$87,500 /yr (est.)",87500.0,Strategic Account Executive,10,1,0,StationMD/HealthTech Partners Inc, NJ,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:31:31.829234,yr
"$77,500 /yr (est.)",77500.0,Account Executive,5,1,1,"Force Therapeutics
4.2", NY,4.2,0,13,51 to 200 Employees,2010,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.2,3.4,4.1,4.0,4.0,2023-06-04 00:31:37.502165,yr
"$168,000 /yr (est.)",168000.0,Global Business Office Director,0,1,1,"Celestica
3.9",Texas,3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-04 00:31:40.549922,yr
"$60,000 /yr (est.)",60000.0,Marketing Coordinator,3,1,0,"Kooth USA
3.4", MO,3.4,0,22,201 to 500 Employees,2001,Company - Public,Health Care Services & Hospitals,Healthcare,$5 to $25 million (USD),3.3,3.1,3.4,3.1,3.2,2023-06-04 00:31:43.807678,yr
"$102,500 /yr (est.)",102500.0,Digital: Engagement Manager - Pharma,2,1,1,"Ambit Inc.
5.0", MA,5.0,0,2,51 to 200 Employees,2021,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,5.0,4.5,5.0,5.0,3.5,2023-06-04 00:31:55.016055,yr
"$164,000 /yr (est.)",164000.0,"UX Design Strategist, VP - HR Experience",5,1,-1,"JPMorgan Chase Bank, N.A.
3.8", NY,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-06-04 00:31:57.594370,yr
"$144,060 /yr (est.)",144060.0,Head of Growth,5,1,1,Aidaly, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:32:00.418538,yr
"$90,000 /yr (est.)",90000.0,Marketing Manager,4,1,1,Prevounce Health, IN,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:32:06.086323,yr
"$127,398 /yr (est.)",127398.0,Head of Growth,-1,-1,-1,"Dr. B
5.0", NY,5.0,0,3,1 to 50 Employees,2020,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.8,5.0,4.8,5.0,5.0,2023-06-04 00:32:11.883891,yr
"$83,912 /yr (est.)",83912.0,Buying Team Leader,0,1,-1,"Celestica
3.9", OR,3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-04 00:32:14.212227,yr
"$125,000 /yr (est.)",125000.0,Product Manager,4,1,1,"TCARE, Inc.
4.8", MO,4.8,0,-1,-1,-1,-1,-1,-1,-1,4.6,4.5,4.6,4.5,4.7,2023-06-04 00:32:16.793511,yr
"$137,500 /yr (est.)",137500.0,Account Executive,3,2,1,"Commure
3.0", CA,3.0,0,6,201 to 500 Employees,2017,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,3.2,3.5,3.3,2.7,4.0,2023-06-04 00:32:20.578686,yr
"$144,000 /yr (est.)",144000.0,Global Program Management Consult,0,1,1,"Celestica
3.9",New Hampshire,3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-04 00:32:23.688254,yr
"$56,204 /yr (est.)",56204.0,Production Team Leader,0,1,1,"Celestica
3.9", AZ,3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-04 00:32:26.984790,yr
"$142,600 /yr (est.)",142600.0,Director of Product Marketing - Hybrid in New York NY or Remote,5,1,1,-1, NY,-1,0,46,10000+ Employees,1977,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.6,3.5,3.8,3.3,3.7,2023-06-04 00:32:42.076458,yr
"$100,000 /yr (est.)",100000.0,Demand Generation Manager,3,1,1,"ClinCapture, Inc.
4.2", NV,4.2,0,10,1 to 50 Employees,2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,$1 to $5 million (USD),4.4,4.2,4.2,4.3,4.7,2023-06-04 00:32:46.999977,yr
"$130,000 /yr (est.)",130000.0,Product Manager,4,1,1,J2 Health, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:32:50.205567,yr
"$170,000 /yr (est.)",170000.0,"Director, Diversity Equity, Inclusion and Belonging (DEIB)",10,1,1,"Medidata Solutions
4.2", NY,4.2,0,24,1001 to 5000 Employees,1999,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),4.0,4.1,4.3,3.9,4.2,2023-06-04 00:33:02.953490,yr
"$125,000 /yr (est.)",125000.0,Sr Manager of Business Operations (Remote),10,1,1,"Plume
3.9",Remote,3.9,1,-1,-1,-1,-1,-1,-1,-1,3.9,4.3,5.0,3.9,3.9,2023-06-04 00:33:05.967392,yr
"$77,500 /yr (est.)",77500.0,Account Executive,5,1,1,"Force Therapeutics
4.2", NY,4.2,0,13,51 to 200 Employees,2010,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.2,3.4,4.1,4.0,4.0,2023-06-04 00:33:10.107517,yr
"$75,320 /yr (est.)",75320.0,Customer Program Management Specialist,0,1,1,"Celestica
3.9", OR,3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-04 00:33:13.488606,yr
"$125,000 /yr (est.)",125000.0,Product Manager,4,1,1,"TCARE, Inc.
4.8", MO,4.8,0,-1,-1,-1,-1,-1,-1,-1,4.6,4.5,4.6,4.5,4.7,2023-06-04 00:33:16.755990,yr
"$87,500 /yr (est.)",87500.0,Strategic Account Executive,10,1,0,StationMD/HealthTech Partners Inc, NJ,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:33:20.527193,yr
"$90,000 /yr (est.)",90000.0,Marketing Manager,4,1,1,Prevounce Health, IN,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:33:26.080604,yr
"$144,060 /yr (est.)",144060.0,Head of Growth,5,1,1,Aidaly, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:33:31.719584,yr
"$145,324 /yr (est.)",145324.0,Software Engineering Manager (Remote),2,2,1,"Path Mental Health
4.3", CA,4.3,0,4,1001 to 5000 Employees,2019,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.2,4.3,4.5,4.4,4.5,2023-06-04 00:33:46.607420,yr
"$127,398 /yr (est.)",127398.0,Head of Growth,5,1,1,"Dr. B
5.0", NY,5.0,0,3,1 to 50 Employees,2020,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.8,5.0,4.8,5.0,5.0,2023-06-04 00:33:53.989709,yr
"$130,000 /yr (est.)",130000.0,Product Manager,4,1,1,J2 Health, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:33:57.134278,yr
"$39,669 /yr (est.)",39669.0,Molding Specialist,0,1,-1,"Celestica
3.9", MN,3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-04 00:34:02.986012,yr
"$56,204 /yr (est.)",56204.0,Production Team Leader,0,1,1,"Celestica
3.9", AZ,3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-04 00:34:06.191313,yr
"$168,000 /yr (est.)",168000.0,Global Business Office Director,0,1,1,"Celestica
3.9",Texas,3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-04 00:34:14.012958,yr
"$60,000 /yr (est.)",60000.0,Marketing Coordinator,-1,-1,-1,"Kooth USA
3.4", MO,3.4,0,22,201 to 500 Employees,2001,Company - Public,Health Care Services & Hospitals,Healthcare,$5 to $25 million (USD),3.3,3.1,3.4,3.1,3.2,2023-06-04 00:34:17.409377,yr
"$164,000 /yr (est.)",164000.0,"UX Design Strategist, VP - HR Experience",5,1,-1,"JPMorgan Chase Bank, N.A.
3.8", NY,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-06-04 00:34:20.410489,yr
"$101,750 /yr (est.)",101750.0,Product Manager,5,1,1,"Fusion Health
3.9", NJ,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.7,4.4,4.1,4.6,2023-06-04 00:34:32.435960,yr
"$145,000 /yr (est.)",145000.0,"Senior Product Manager, Platform",5,1,1,"Transcarent
3.8",Remote,3.8,1,3,201 to 500 Employees,2020,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.5,4.4,3.7,3.7,3.7,2023-06-04 00:34:40.645867,yr
"$66,542 /yr (est.)",66542.0,Business Development Specialist,0,1,1,"Celestica
3.9", TX,3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-04 00:34:43.742739,yr
"$91,110 /yr (est.)",91110.0,GTM Analytics Lead,7,2,1,"NexHealth
3.9", UT,3.9,0,6,201 to 500 Employees,2017,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.3,4.2,4.0,3.9,3.5,2023-06-04 00:34:53.673365,yr
"$100,000 /yr (est.)",100000.0,Demand Generation Manager,3,1,1,"ClinCapture, Inc.
4.2", NV,4.2,0,10,1 to 50 Employees,2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,$1 to $5 million (USD),4.4,4.2,4.2,4.3,4.7,2023-06-04 00:34:57.501533,yr
"$46,127 /yr (est.)",46127.0,Molding Lead,0,1,1,"Celestica
3.9", MN,3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-04 00:35:00.390653,yr
"$170,000 /yr (est.)",170000.0,"Director, Diversity Equity, Inclusion and Belonging (DEIB)",10,1,1,"Medidata Solutions
4.2", NY,4.2,0,24,1001 to 5000 Employees,1999,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),4.0,4.1,4.3,3.9,4.2,2023-06-04 00:35:11.376565,yr
"$125,000 /yr (est.)",125000.0,Sr Manager of Business Operations (Remote),10,1,1,"Plume
3.9",Remote,3.9,1,-1,-1,-1,-1,-1,-1,-1,3.9,4.3,5.0,3.9,3.9,2023-06-04 00:35:14.649030,yr
"$164,000 /yr (est.)",164000.0,"UX Design Strategist, VP - HR Experience",5,1,-1,"JPMorgan Chase Bank, N.A.
3.8", NY,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-06-04 00:35:18.857347,yr
"$90,000 /yr (est.)",90000.0,Marketing Manager,4,1,1,Prevounce Health, IN,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:35:21.880576,yr
"$60,458 /yr (est.)",60458.0,Client Success Manager,0,1,1,"Enshored Inc.
3.6", CA,3.6,0,9,1001 to 5000 Employees,2014,Company - Private,HR Consulting,Human Resources & Staffing,$1 to $5 million (USD),3.8,3.4,3.6,3.3,3.6,2023-06-04 00:35:36.759087,yr
"$46,127 /yr (est.)",46127.0,Molding Lead,0,1,1,"Celestica
3.9", MN,3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-04 00:35:42.385346,yr
"$87,500 /yr (est.)",87500.0,Strategic Account Executive,-1,-1,-1,StationMD/HealthTech Partners Inc, NJ,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:35:50.455297,yr
