Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$68,115 /yr (est.)",68115.0,Analyst Corporate Applications - Finance (Remote),3,1,1,"Hilton Grand Vacations
3.8", FL,3.8,0,31,5001 to 10000 Employees,1992,Company - Public,Hotels & Resorts,Hotels & Travel Accommodation,Unknown / Non-Applicable,3.7,3.9,3.8,3.6,3.7,2023-06-04 00:26:06.729471,yr
"$140,976 /yr (est.)",140976.0,"Software Engineer, Financial Services",3,1,-1,"Tesla
3.6", WA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.3,3.1,2.9,2023-06-04 00:26:13.869256,yr
"$109,250 /yr (est.)",109250.0,FINANCIAL SYSTEMS SUPPORT MANAGER,0,1,1,"BrightSpring Health Services
3.2", KY,3.2,0,49,10000+ Employees,1974,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.0,2.7,3.1,2.8,3.2,2023-06-04 00:26:16.749733,yr
"$210,750 /yr (est.)",210750.0,Asset Management - Technology Enablement Director - Executive Director,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", NY,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-06-04 00:26:19.789663,yr
"$126,000 /yr (est.)",126000.0,"Manager, Supplier Risk Management (Program Governance) (Remote)",-1,-1,-1,"GEICO
3.0", MD,3.0,0,87,10000+ Employees,1936,Subsidiary or Business Segment,Insurance Carriers,Insurance,$10+ billion (USD),3.3,3.5,2.9,2.6,2.7,2023-06-04 00:26:33.918380,yr
"$59,500 /yr (est.)",59500.0,"Business Analyst, Global Risk Management and Claims",5,1,-1,"Amazon.com Services LLC
3.8",Remote,3.8,1,29,10000+ Employees,1994,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,3.9,3.7,3.4,3.3,2023-06-04 00:26:36.972437,yr
"$114,852 /yr (est.)",114852.0,"Quantitative Researcher, Systematic Equities",-1,-1,-1,"Millennium Management LLC
4.0", CA,4.0,0,34,1001 to 5000 Employees,1989,Company - Private,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,3.9,4.0,3.6,3.7,3.6,2023-06-04 00:26:39.574177,yr
"$136,593 /yr (est.)",136593.0,IT TBM Financial Analyst (LD Systems Analyst) - Remote,11,1,-1,"Mayo Clinic
3.9", MN,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.8,3.9,3.3,3.5,2023-06-04 00:26:42.175616,yr
"$108,148 /yr (est.)",108148.0,Financial Systems Analyst (Hybrid),3,1,0,"GEICO
3.0", MD,3.0,0,87,10000+ Employees,1936,Subsidiary or Business Segment,Insurance Carriers,Insurance,$10+ billion (USD),3.3,3.5,2.9,2.6,2.7,2023-06-04 00:26:45.950163,yr
"$90,813 /yr (est.)",90813.0,Enterprise Risk Management Consultant,2,1,1,"Deloitte
4.1", VA,4.1,0,173,10000+ Employees,1850,Company - Private,Accounting & Tax,Financial Services,$10+ billion (USD),4.3,3.8,4.0,3.8,3.3,2023-06-04 00:26:48.655076,yr
"$157,650 /yr (est.)",157650.0,Workday Finance – Business System Analyst,3,1,1,"Tencent
4.0", CA,4.0,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.1,3.9,3.7,3.3,2023-06-04 00:26:51.703312,yr
"$171,250 /yr (est.)",171250.0,Asset Management - Equities Quantitative Developer - Associate,3,1,1,"JPMorgan Chase Bank, N.A.
3.8", NY,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-06-04 00:26:54.642596,yr
"$137,500 /yr (est.)",137500.0,Support Engineer - Equities Technology,0,2,1,"Millennium Management LLC
4.0", NY,4.0,0,34,1001 to 5000 Employees,1989,Company - Private,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,3.9,4.0,3.6,3.7,3.6,2023-06-04 00:26:57.599133,yr
"$78,959 /yr (est.)",78959.0,Business Technology Analyst - Finance,0,2,-1,"Vanguard
3.7", PA,3.7,0,48,10000+ Employees,1975,Company - Private,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,3.6,3.4,3.8,3.3,3.9,2023-06-04 00:27:00.868604,yr
"$140,883 /yr (est.)",140883.0,Operations Research Analyst (Financial Data Scientist),3,1,0,"US Treasury, Departmental Offices", VA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:27:03.991768,yr
"$200,000 /yr (est.)",200000.0,Quantitative Researcher,0,1,-1,"Hap Capital
3.6", NY,3.6,0,14,51 to 200 Employees,2009,Company - Private,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,3.6,4.2,3.5,3.4,3.3,2023-06-04 00:27:10.611212,yr
"$134,100 /yr (est.)",134100.0,Data Scientist I/II (Model Risk Management),0,1,1,"Navy Federal Credit Union
4.1", VA,4.1,0,90,10000+ Employees,1933,Self-employed,Banking & Lending,Financial Services,Unknown / Non-Applicable,3.9,4.3,4.1,3.7,3.7,2023-06-04 00:27:13.698871,yr
"$68,115 /yr (est.)",68115.0,Analyst Corporate Applications - Finance (Remote),3,1,1,"Hilton Grand Vacations
3.8", FL,3.8,0,31,5001 to 10000 Employees,1992,Company - Public,Hotels & Resorts,Hotels & Travel Accommodation,Unknown / Non-Applicable,3.7,3.9,3.8,3.6,3.7,2023-06-04 00:27:16.756824,yr
"$94,811 /yr (est.)",94811.0,Financial Analysis - Business Intelligence Architect- Associate,3,1,1,"JPMorgan Chase Bank, N.A.
3.8", OH,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-06-04 00:27:19.933454,yr
"$135,300 /yr (est.)",135300.0,Global Portfolio Program Manager,10,1,1,"Microsoft
4.3", WA,4.3,0,48,10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.1,4.1,4.3,3.9,4.1,2023-06-04 00:27:23.083782,yr
"$70,524 /yr (est.)",70524.0,Finance Systems Analyst I,2,1,0,"National University
3.5",Remote,3.5,1,52,1001 to 5000 Employees,1971,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.2,3.2,3.4,3.0,3.6,2023-06-04 00:27:26.027037,yr
"$85,000 /yr (est.)",85000.0,Compliance Data Analyst,0,1,1,"Sezzle
4.0",United States,4.0,0,7,201 to 500 Employees,2016,Company - Public,Internet & Web Services,Information Technology,$25 to $100 million (USD),3.9,3.5,4.3,4.0,4.2,2023-06-04 00:27:29.188916,yr
"$138,676 /yr (est.)",138676.0,Quantitative Researcher,10,1,1,"Engineers Gate
4.0", NY,4.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,5.0,2023-06-04 00:27:32.461485,yr
"$97,872 /yr (est.)",97872.0,"Business Systems Analyst, Finance (Remote)",-1,-1,-1,"Ingevity
3.9", SC,3.9,0,8,1001 to 5000 Employees,2015,Company - Public,Chemical Manufacturing,Manufacturing,$1 to $5 billion (USD),3.5,3.9,3.7,3.6,3.8,2023-06-04 00:27:36.316489,yr
"$97,872 /yr (est.)",97872.0,Manager (Financial Services) - Risk Advisory,5,1,1,"EisnerAmper LLP
3.6", NY,3.6,0,60,1001 to 5000 Employees,1963,Company - Private,Accounting & Tax,Financial Services,$100 to $500 million (USD),3.6,3.4,3.6,3.4,3.3,2023-06-04 00:27:39.355842,yr
"$82,503 /yr (est.)",82503.0,"Business Systems Analyst, Finance",-1,-1,-1,"Ocean Spray
3.7", MA,3.7,0,93,1001 to 5000 Employees,1930,Company - Private,Food & Beverage Manufacturing,Manufacturing,$1 to $5 billion (USD),3.4,4.1,3.7,3.4,3.7,2023-06-04 00:27:43.117954,yr
"$100,000 /yr (est.)",100000.0,"Specialist, Model Risk Management",-1,-1,-1,"BNY Mellon
3.6", NY,3.6,0,239,10000+ Employees,1784,Company - Public,Investment & Asset Management,Financial Services,$10+ billion (USD),3.5,3.4,3.7,3.2,3.6,2023-06-04 00:27:45.774429,yr
"$87,000 /yr (est.)",87000.0,Workday Financial Systems Administrator,0,1,1,"Hyland Software
3.6",Remote,3.6,1,32,1001 to 5000 Employees,1991,Company - Private,Computer Hardware Development,Information Technology,$500 million to $1 billion (USD),3.5,3.4,3.8,3.4,4.2,2023-06-04 00:27:48.471184,yr
"$208,000 /yr (est.)",208000.0,"Manager, Finance Technology",7,1,1,"Zillow
3.9",Remote,3.9,1,18,5001 to 10000 Employees,2005,Company - Public,Real Estate,Real Estate,$1 to $5 billion (USD),3.6,4.0,4.1,3.3,4.2,2023-06-04 00:27:56.429800,yr
"$150,000 /yr (est.)",150000.0,"Global Equities, Sector Data Analyst",0,1,-1,"Citadel Enterprise Americas
3.9", IL,3.9,0,33,1001 to 5000 Employees,1990,Company - Private,Investment & Asset Management,Financial Services,$25 to $100 million (USD),3.9,4.3,3.3,3.5,2.7,2023-06-04 00:27:59.626330,yr
"$113,885 /yr (est.)",113885.0,Quantitative Researcher,3,1,1,"TrailStone Group
3.5", TX,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.3,4.0,3.4,3.4,3.8,2023-06-04 00:28:02.951248,yr
"$146,250 /yr (est.)",146250.0,Data Scientist I_II (Credit Risk),3,2,1,"Navy Federal Credit Union
4.1", VA,4.1,0,90,10000+ Employees,1933,Self-employed,Banking & Lending,Financial Services,Unknown / Non-Applicable,3.9,4.3,4.1,3.7,3.7,2023-06-04 00:28:07.253041,yr
"$210,750 /yr (est.)",210750.0,Asset Management - Technology Enablement Director - Executive Director,0,2,1,"JPMorgan Chase Bank, N.A.
3.8", NY,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-06-04 00:28:10.701686,yr
"$77,900 /yr (est.)",77900.0,Financial Systems Analyst,2,1,-1,"Constellation
3.8",Remote,3.8,1,24,10000+ Employees,1999,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.8,4.1,3.7,3.4,3.4,2023-06-04 00:28:21.282359,yr
"$140,000 /yr (est.)",140000.0,Machine Learning Engineer (Associate),2,1,1,"PubMatic
4.4", CA,4.4,0,17,501 to 1000 Employees,2006,Company - Public,Internet & Web Services,Information Technology,$25 to $100 million (USD),4.2,4.3,4.4,4.1,4.1,2023-06-04 00:28:24.617035,yr
"$134,100 /yr (est.)",134100.0,Data Scientist I/II (Model Risk Management),0,1,1,"Navy Federal Credit Union
4.1", VA,4.1,0,90,10000+ Employees,1933,Self-employed,Banking & Lending,Financial Services,Unknown / Non-Applicable,3.9,4.3,4.1,3.7,3.7,2023-06-04 00:28:28.008106,yr
"$59,500 /yr (est.)",59500.0,"Business Analyst, Global Risk Management and Claims",-1,-1,-1,"Amazon.com Services LLC
3.8",Remote,3.8,1,29,10000+ Employees,1994,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,3.9,3.7,3.4,3.3,2023-06-04 00:28:31.689712,yr
"$135,300 /yr (est.)",135300.0,Global Portfolio Program Manager,10,1,1,"Microsoft
4.3", WA,4.3,0,48,10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.1,4.1,4.3,3.9,4.1,2023-06-04 00:28:34.205798,yr
"$137,940 /yr (est.)",137940.0,Portfolio Enablement Program Manager,5,1,1,"Juniper Networks
4.3", OR,4.3,0,27,5001 to 10000 Employees,1996,Company - Public,Telecommunications Services,Telecommunications,$1 to $5 billion (USD),4.1,4.1,4.3,4.0,4.2,2023-06-04 00:28:37.926530,yr
"$90,813 /yr (est.)",90813.0,Enterprise Risk Management Consultant,2,1,1,"Deloitte
4.1", VA,4.1,0,173,10000+ Employees,1850,Company - Private,Accounting & Tax,Financial Services,$10+ billion (USD),4.3,3.8,4.0,3.8,3.3,2023-06-04 00:28:41.291792,yr
"$200,000 /yr (est.)",200000.0,Quantitative Researcher,0,1,-1,"Hap Capital
3.6", NY,3.6,0,14,51 to 200 Employees,2009,Company - Private,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,3.6,4.2,3.5,3.4,3.3,2023-06-04 00:28:44.837743,yr
"$136,593 /yr (est.)",136593.0,IT TBM Financial Analyst (LD Systems Analyst) - Remote,11,1,-1,"Mayo Clinic
3.9", MN,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.8,3.9,3.3,3.5,2023-06-04 00:28:48.279201,yr
"$97,872 /yr (est.)",97872.0,Manager (Financial Services) - Risk Advisory,-1,-1,-1,"EisnerAmper LLP
3.6", NY,3.6,0,60,1001 to 5000 Employees,1963,Company - Private,Accounting & Tax,Financial Services,$100 to $500 million (USD),3.6,3.4,3.6,3.4,3.3,2023-06-04 00:28:52.390738,yr
