Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
$16.50 /hr (est.),34320.0,Appliance Representative - 100% Remote,3,1,0,"Frontdoor
3.5", GA,3.5,0,5,1001 to 5000 Employees,2018,Company - Private,Security & Protective,Management & Consulting,Unknown / Non-Applicable,3.3,3.4,3.5,3.0,3.5,2023-06-04 00:54:30.326030,hr
$15.26 /hr (est.),31740.8,Technical Support Representative (Remote),0,2,1,"Canon Info Technology Services
3.5",Florida,3.5,0,86,10000+ Employees,1937,Company - Public,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),3.1,3.2,3.3,3.0,3.4,2023-06-04 00:54:32.608509,hr
"$67,500 /yr (est.)",67500.0,Paid Media Specialist - Remote,2,1,1,"Geek Powered Studios
3.2",Remote,3.2,1,14,1 to 50 Employees,2009,Company - Private,Advertising & Public Relations,Media & Communication,$1 to $5 million (USD),3.1,2.9,3.3,2.9,3.1,2023-06-04 00:54:34.856519,yr
"$64,034 /yr (est.)",64034.0,Recruiting Product Owner (Remote Option*),2,1,1,"Nike
4.2", OR,4.2,0,51,10000+ Employees,1972,Company - Public,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),3.7,3.9,4.1,3.6,3.8,2023-06-04 00:54:48.143844,yr
$19.00 /hr (est.),39520.0,Full Time Remote Customer Service Rep - Emergency Roadside Service,0,1,1,"AAA The Auto Club Group
3.5",United States,3.5,0,121,10000+ Employees,1902,Company - Private,Insurance Agencies & Brokerages,Insurance,$1 to $5 billion (USD),3.4,3.5,3.6,3.1,3.3,2023-06-04 00:54:53.718629,hr
$22.00 /hr (est.),45760.0,Documentation Specialist 1 (Remote),1,1,-1,"Mitchell International
3.2",Remote,3.2,1,77,5001 to 10000 Employees,1946,Subsidiary or Business Segment,Computer Hardware Development,Information Technology,$1 to $5 billion (USD),2.6,2.4,3.0,2.8,3.1,2023-06-04 00:54:56.567771,hr
"$70,000 /yr (est.)",70000.0,Customer Engagement & Content Writer,1,2,1,"AmeriFlex
4.4",Remote,4.4,1,25,51 to 200 Employees,1998,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.4,4.1,4.5,4.3,4.5,2023-06-04 00:54:59.088658,yr
"$73,771 /yr (est.)",73771.0,Junior Applications Developer (Information Technology Analyst 1),-1,-1,-1,"New Jersey Courts
3.9", NJ,3.9,0,-1,-1,-1,-1,-1,-1,-1,4.2,3.6,3.5,3.2,3.4,2023-06-04 00:55:02.038196,yr
"$64,500 /yr (est.)",64500.0,Drug Rebate Analyst,0,1,-1,Woven Data,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:55:04.898814,yr
"$64,365 /yr (est.)",64365.0,Junior Software Developer,0,1,0,"Maximus
3.3",Remote,3.3,1,48,10000+ Employees,1975,Company - Public,HR Consulting,Human Resources & Staffing,$1 to $5 billion (USD),3.2,3.2,3.2,3.1,3.4,2023-06-04 00:55:10.159611,yr
"$42,500 /yr (est.)",42500.0,Software Help-Desk Support [8am-5pm PST],2,1,0,"Miles Technologies
4.5",Remote,4.5,1,26,501 to 1000 Employees,1997,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.6,3.8,4.7,4.4,4.4,2023-06-04 00:55:16.271740,yr
$28.38 /hr (est.),59030.4,Part-time Administrator,1,2,0,"Office of Technology Licensing, Stanford University",Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:55:22.333476,hr
"$54,145 /yr (est.)",54145.0,Patient Education Consultant,2,1,1,"Tactile Medical
3.3", NC,3.3,0,28,1001 to 5000 Employees,1995,Company - Public,Health Care Products Manufacturing,Manufacturing,$100 to $500 million (USD),3.3,3.4,3.2,2.9,3.2,2023-06-04 00:55:27.743904,yr
$35.00 /hr (est.),72800.0,Jr. Software Developer,3,1,-1,"Workforce Opportunity Services
3.6", TX,3.6,0,18,51 to 200 Employees,2005,Nonprofit Organization,Civic & Social Services,Nonprofit & NGO,$5 to $25 million (USD),3.8,3.5,3.5,3.5,3.3,2023-06-04 00:55:30.176738,hr
"$70,138 /yr (est.)",70138.0,IS SUPPORT TECH- INFORMATION TECHNOLOGY- DAY SHIFT (FULL TIME),3,1,-1,"The George Washington University Hospital
3.0", DC,3.0,0,199,1001 to 5000 Employees,1824,Hospital,Hospitals & Health Clinics,Healthcare,Unknown / Non-Applicable,3.0,3.2,2.7,2.4,2.8,2023-06-04 00:55:32.849348,yr
"$50,000 /yr (est.)",50000.0,Customer Support Analyst,0,1,-1,"AbsenceSoft LLC
3.8",Remote,3.8,1,10,51 to 200 Employees,2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),3.6,3.2,3.5,3.4,3.7,2023-06-04 00:55:39.629241,yr
$21.82 /hr (est.),45385.6,Junior Test Engineer,1,1,1,Entech,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:55:42.317034,hr
$36.16 /hr (est.),75212.8,Graduate Medical Education Analyst,0,1,0,"UCLA Health
3.9", CA,3.9,0,104,5001 to 10000 Employees,1919,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.7,3.9,3.7,3.2,3.6,2023-06-04 00:55:47.895254,hr
"$70,000 /yr (est.)",70000.0,Help Desk Associate - Hybrid,3,1,0,"XPRIZE Foundation
3.3",Remote,3.3,1,28,51 to 200 Employees,1995,Nonprofit Organization,Civic & Social Services,Nonprofit & NGO,Unknown / Non-Applicable,3.3,3.7,3.3,3.1,3.1,2023-06-04 00:55:50.506383,yr
"$74,715 /yr (est.)",74715.0,Associate Buyer,4,1,1,"Lumen
3.4",Remote,3.4,1,55,10000+ Employees,1968,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),3.2,3.3,3.5,3.1,3.7,2023-06-04 00:56:03.783017,yr
"$42,400 /yr (est.)",42400.0,Premier Service Consultant (Work from Home),-1,-1,-1,"AT&T
3.7", DC,3.7,0,147,10000+ Employees,1876,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),3.6,4.0,3.5,3.2,3.3,2023-06-04 00:56:10.601772,yr
"$42,400 /yr (est.)",42400.0,Premier Service Consultant (Work from Home),1,1,1,"AT&T
3.7", DC,3.7,0,147,10000+ Employees,1876,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),3.6,4.0,3.5,3.2,3.3,2023-06-04 00:56:13.090544,yr
"$72,500 /yr (est.)",72500.0,Junior Developer,2,1,0,"Restore Hope, Inc.", AR,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:56:16.483128,yr
"$56,915 /yr (est.)",56915.0,Program Associate - Eurasia,0,1,0,"National Democratic Institute
3.8", DC,3.8,0,40,1001 to 5000 Employees,1983,Nonprofit Organization,Civic & Social Services,Nonprofit & NGO,$100 to $500 million (USD),4.0,3.4,3.9,3.3,3.7,2023-06-04 00:56:31.122484,yr
$19.00 /hr (est.),39520.0,Full Time Remote Customer Service Rep - Emergency Roadside Service,0,1,1,"AAA The Auto Club Group
3.5",United States,3.5,0,121,10000+ Employees,1902,Company - Private,Insurance Agencies & Brokerages,Insurance,$1 to $5 billion (USD),3.4,3.5,3.6,3.1,3.3,2023-06-04 00:56:41.460457,hr
"$42,500 /yr (est.)",42500.0,Software Help-Desk Support [8am-5pm PST],2,1,0,"Miles Technologies
4.5",Remote,4.5,1,26,501 to 1000 Employees,1997,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.6,3.8,4.7,4.4,4.4,2023-06-04 00:56:44.400239,yr
"$42,400 /yr (est.)",42400.0,Premier Service Consultant (Work from Home),1,1,1,"AT&T
3.7", NY,3.7,0,147,10000+ Employees,1876,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),3.6,4.0,3.5,3.2,3.3,2023-06-04 00:56:47.279912,yr
"$64,034 /yr (est.)",64034.0,Recruiting Product Owner (Remote Option*),2,1,1,"Nike
4.2", OR,4.2,0,51,10000+ Employees,1972,Company - Public,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),3.7,3.9,4.1,3.6,3.8,2023-06-04 00:56:57.967054,yr
"$70,138 /yr (est.)",70138.0,IS SUPPORT TECH- INFORMATION TECHNOLOGY- DAY SHIFT (FULL TIME),3,1,-1,"The George Washington University Hospital
3.0", DC,3.0,0,199,1001 to 5000 Employees,1824,Hospital,Hospitals & Health Clinics,Healthcare,Unknown / Non-Applicable,3.0,3.2,2.7,2.4,2.8,2023-06-04 00:57:05.394649,yr
"$64,500 /yr (est.)",64500.0,Drug Rebate Analyst,0,1,-1,Woven Data,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:57:12.537251,yr
"$55,300 /yr (est.)",55300.0,Technical Support Analyst - Tier 1,2,1,-1,"Provation Medical
3.7",Remote,3.7,1,29,51 to 200 Employees,1994,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.4,3.2,3.3,3.0,3.9,2023-06-04 00:57:18.191200,yr
"$74,715 /yr (est.)",74715.0,Associate Buyer,4,1,1,"Lumen
3.4",Remote,3.4,1,55,10000+ Employees,1968,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),3.2,3.3,3.5,3.1,3.7,2023-06-04 00:57:21.318530,yr
"$73,771 /yr (est.)",73771.0,Junior Applications Developer (Information Technology Analyst 1),2,1,0,"New Jersey Courts
3.9", NJ,3.9,0,-1,-1,-1,-1,-1,-1,-1,4.2,3.6,3.5,3.2,3.4,2023-06-04 00:57:24.385469,yr
"$70,000 /yr (est.)",70000.0,Help Desk Associate - Hybrid,3,1,0,"XPRIZE Foundation
3.3",Remote,3.3,1,28,51 to 200 Employees,1995,Nonprofit Organization,Civic & Social Services,Nonprofit & NGO,Unknown / Non-Applicable,3.3,3.7,3.3,3.1,3.1,2023-06-04 00:57:28.005037,yr
"$64,365 /yr (est.)",64365.0,Junior Software Developer,0,1,0,"Maximus
3.3",Remote,3.3,1,48,10000+ Employees,1975,Company - Public,HR Consulting,Human Resources & Staffing,$1 to $5 billion (USD),3.2,3.2,3.2,3.1,3.4,2023-06-04 00:57:30.865594,yr
$24.60 /hr (est.),51168.0,Help Desk Consultant- Associate,0,1,0,"Southern Methodist University
4.1", TX,4.1,0,112,1001 to 5000 Employees,1911,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),3.6,3.7,3.6,3.4,3.6,2023-06-04 00:57:38.390284,hr
"$65,000 /yr (est.)",65000.0,Talent Acquisition Specialist,6,1,0,"Teaching Lab
3.2",Remote,3.2,1,-1,-1,-1,-1,-1,-1,-1,3.4,3.7,3.2,3.3,3.2,2023-06-04 00:57:50.301444,yr
$28.29 /hr (est.),58843.2,Operations Specialist - Initiatives,0,1,1,"Coastal Community Bank
3.8",Remote,3.8,1,26,201 to 500 Employees,1997,Company - Public,Banking & Lending,Financial Services,$500 million to $1 billion (USD),3.7,3.2,3.8,3.8,4.1,2023-06-04 00:57:54.234509,hr
"$56,915 /yr (est.)",56915.0,Program Associate - Eurasia,0,1,0,"National Democratic Institute
3.8", DC,3.8,0,40,1001 to 5000 Employees,1983,Nonprofit Organization,Civic & Social Services,Nonprofit & NGO,$100 to $500 million (USD),4.0,3.4,3.9,3.3,3.7,2023-06-04 00:57:57.373821,yr
"$116,262 /yr (est.)",116262.0,Software Engineer,2,1,1,"Nike
4.2", OR,4.2,0,51,10000+ Employees,1972,Company - Public,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),3.7,3.9,4.1,3.6,3.8,2023-06-04 00:58:04.968429,yr
$28.38 /hr (est.),59030.4,Part-time Administrator,1,2,0,"Office of Technology Licensing, Stanford University",Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:58:08.130851,hr
"$62,500 /yr (est.)",62500.0,Entry Level Software Developer,1,2,0,Cives Corporation, GA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:58:13.978616,yr
"$80,000 /yr (est.)",80000.0,Recruiter,2,2,-1,"Giant Machines Software
4.4", NY,4.4,0,11,1 to 50 Employees,2012,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,4.4,4.2,4.7,4.0,4.7,2023-06-04 00:58:23.316664,yr
"$50,000 /yr (est.)",50000.0,Customer Support Analyst,0,1,-1,"AbsenceSoft LLC
3.8",Remote,3.8,1,10,51 to 200 Employees,2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),3.6,3.2,3.5,3.4,3.7,2023-06-04 00:58:26.801805,yr
"$67,250 /yr (est.)",67250.0,Scheduling Coordinator,0,1,-1,"Columbia University
4.0", NY,4.0,0,269,10000+ Employees,1754,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,3.8,3.6,3.9,3.5,3.8,2023-06-04 00:58:30.424187,yr
$19.00 /hr (est.),39520.0,Full Time Remote Customer Service Rep - Emergency Roadside Service,0,1,1,"AAA The Auto Club Group
3.5",United States,3.5,0,121,10000+ Employees,1902,Company - Private,Insurance Agencies & Brokerages,Insurance,$1 to $5 billion (USD),3.4,3.5,3.6,3.1,3.3,2023-06-04 00:58:41.024502,hr
"$72,500 /yr (est.)",72500.0,Talent Acquisition Partner,2,1,1,"Teaching Lab
3.2",Remote,3.2,1,-1,-1,-1,-1,-1,-1,-1,3.4,3.7,3.2,3.3,3.2,2023-06-04 00:58:44.195548,yr
"$42,500 /yr (est.)",42500.0,Software Help-Desk Support [8am-5pm PST],2,1,0,"Miles Technologies
4.5",Remote,4.5,1,26,501 to 1000 Employees,1997,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.6,3.8,4.7,4.4,4.4,2023-06-04 00:58:48.114283,yr
"$64,500 /yr (est.)",64500.0,Drug Rebate Analyst,0,1,-1,Woven Data,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:59:04.516092,yr
"$70,138 /yr (est.)",70138.0,IS SUPPORT TECH- INFORMATION TECHNOLOGY- DAY SHIFT (FULL TIME),3,1,-1,"The George Washington University Hospital
3.0", DC,3.0,0,199,1001 to 5000 Employees,1824,Hospital,Hospitals & Health Clinics,Healthcare,Unknown / Non-Applicable,3.0,3.2,2.7,2.4,2.8,2023-06-04 00:59:10.204431,yr
"$62,500 /yr (est.)",62500.0,Entry Level Software Developer,1,2,0,Cives Corporation, GA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:59:13.821579,yr
"$74,715 /yr (est.)",74715.0,Associate Buyer,4,1,1,"Lumen
3.4",Remote,3.4,1,55,10000+ Employees,1968,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),3.2,3.3,3.5,3.1,3.7,2023-06-04 00:59:19.372584,yr
