Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$109,975 /yr (est.)",109975.0,3D Artist - Ridgeline Games,4,2,1,Electronic Arts, WA,4.0,0,41,10000+ Employees,1982,Company - Public,Video Game Publishing,Media & Communication,$5 to $10 billion (USD),3.8,3.8,4.1,3.6,4.0,2023-06-03 19:10:25.327199,yr
"$57,676 /yr (est.)",57676.0,2D Artist,3,2,-1,Lionheart Games, GA,3.2,0,4,1 to 50 Employees,2019,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.5,3.6,3.2,2.7,2.9,2023-06-03 19:10:32.105710,yr
"$65,411 /yr (est.)",65411.0,3d ARTIST,-1,-1,-1,Perilous Orbit, WA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 19:10:34.834937,yr
"$118,500 /yr (est.)",118500.0,Concept Artist - Armature Studio,4,2,1,Oculus, TX,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-03 19:10:40.099953,yr
"$66,959 /yr (est.)",66959.0,Lead Concept Artist - New Game,5,1,1,Zynga, TX,4.4,0,16,1001 to 5000 Employees,2007,Company - Public,Video Game Publishing,Media & Communication,$500 million to $1 billion (USD),4.3,4.1,4.6,3.9,4.3,2023-06-03 19:10:42.510052,yr
$42.50 /hr (est.),88400.0,Unity Developer,3,1,1,Allerion Solutions LLC,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 19:10:45.251140,hr
"$165,200 /yr (est.)",165200.0,Senior Character Artist,10,1,1,Microsoft, WA,4.3,0,48,10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.1,4.1,4.3,3.9,4.1,2023-06-03 19:10:50.913696,yr
"$54,695 /yr (est.)",54695.0,Concept Artist / Character Designer,0,1,-1,Quantum Mechanix, CA,1.6,0,-1,-1,-1,-1,-1,-1,-1,1.6,1.4,1.3,1.5,2.0,2023-06-03 19:10:53.675395,yr
"$70,607 /yr (est.)",70607.0,junior vr programmer,-1,-1,-1,Perilous Orbit, WA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 19:10:57.268849,yr
"$63,064 /yr (est.)",63064.0,Senior 3D Artist,4,1,0,Pixel Dash Studios, LA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 19:11:02.804009,yr
"$76,015 /yr (est.)",76015.0,Technical Artist,5,1,-1,Oxide Games, MD,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 19:11:08.626295,yr
"$80,964 /yr (est.)",80964.0,Character Designer,3,1,-1,Super Evil Megacorp, CA,3.8,0,11,51 to 200 Employees,2012,Company - Private,Video Game Publishing,Media & Communication,$5 to $25 million (USD),3.8,3.3,3.9,3.7,3.7,2023-06-03 19:11:14.271601,yr
"$81,805 /yr (est.)",81805.0,"Artist, FX",0,1,1,Warner Bros. Discovery, IL,3.8,0,20,10000+ Employees,2003,Company - Public,Film Production,Media & Communication,$10+ billion (USD),3.3,3.6,3.6,3.2,3.7,2023-06-03 19:11:17.695644,yr
"$146,000 /yr (est.)",146000.0,Animator,0,2,1,Meta,Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-03 19:11:20.660313,yr
$32.50 /hr (est.),67600.0,Technical Artist (Video Games) *HIRING ARTISTS NOW* REMOTE,0,2,1,Wallero,California,4.4,0,8,51 to 200 Employees,2015,Company - Private,Information Technology Support Services,Information Technology,$1 to $5 million (USD),4.5,4.1,4.4,4.4,4.3,2023-06-03 19:11:23.624533,hr
"$55,582 /yr (est.)",55582.0,Environment Artist,0,1,1,BIGBOX VR, WA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 19:11:26.738907,yr
"$58,509 /yr (est.)",58509.0,3D Artist,3,2,-1,"Lionheart Games, LLC", GA,3.2,0,4,1 to 50 Employees,2019,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.5,3.6,3.2,2.7,2.9,2023-06-03 19:11:32.553387,yr
"$80,000 /yr (est.)",80000.0,Concept Artist (Full-Time),0,1,-1,"GungHo Online Entertainment America, Inc.", CA,3.7,0,11,1 to 50 Employees,2012,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.8,4.0,3.9,2.8,3.5,2023-06-03 19:11:39.921810,yr
$42.48 /hr (est.),88358.4,Environment Concept Artist,3,1,1,Activision, CA,3.2,0,44,1001 to 5000 Employees,1979,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$500 million to $1 billion (USD),3.1,3.1,3.2,3.0,3.0,2023-06-03 19:11:47.393676,hr
$31.15 /hr (est.),64792.0,"Amazon Robotics - Technical Artist Co-op - July to December 2023, Virtual Systems",0,1,-1,Amazon.com Services LLC, MA,3.8,0,29,10000+ Employees,1994,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,3.9,3.7,3.4,3.3,2023-06-03 19:12:11.415352,hr
$28.50 /hr (est.),59280.0,Gameplay Animator,0,2,1,SKYBOUND LLC,Remote,3.3,1,13,51 to 200 Employees,2010,Company - Private,Culture & Entertainment,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,2.7,2.5,2.6,2.6,2.4,2023-06-03 19:12:14.619963,hr
"$102,300 /yr (est.)",102300.0,Gameplay Animator,3,2,-1,Tencent, CA,4.0,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.1,3.9,3.7,3.3,2023-06-03 19:12:17.925935,yr
"$130,350 /yr (est.)",130350.0,Uncapped Games - VFX Artist (All Levels),3,2,-1,Tencent, CA,4.0,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.1,3.9,3.7,3.3,2023-06-03 19:12:30.418867,yr
"$83,213 /yr (est.)",83213.0,Senior Environment Artist,7,1,1,Epic Games, NC,4.2,0,32,1001 to 5000 Employees,1991,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.9,4.6,4.1,3.6,3.9,2023-06-03 19:12:39.939412,yr
"$82,500 /yr (est.)",82500.0,VFX Artist,0,1,1,Intrepid Studios, CA,4.6,0,14,201 to 500 Employees,2009,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $100 million (USD),4.3,4.7,4.7,4.6,4.5,2023-06-03 19:12:42.919006,yr
"$92,063 /yr (est.)",92063.0,Lead Character Artist - VR,5,2,1,SKYDANCE, CA,3.8,0,13,51 to 200 Employees,2010,Company - Private,Film Production,Media & Communication,$1 to $5 million (USD),3.8,3.4,3.7,3.3,3.5,2023-06-03 19:12:45.988829,yr
"$81,424 /yr (est.)",81424.0,VFX Artist,2,2,1,Wonderstorm, CA,5.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,5.0,5.0,4.0,2023-06-03 19:12:49.062440,yr
"$80,964 /yr (est.)",80964.0,Character Designer,3,1,-1,Super Evil Megacorp, CA,3.8,0,11,51 to 200 Employees,2012,Company - Private,Video Game Publishing,Media & Communication,$5 to $25 million (USD),3.8,3.3,3.9,3.7,3.7,2023-06-03 19:12:53.001854,yr
"$94,324 /yr (est.)",94324.0,Lead Concept Artist - VR,5,2,1,SKYDANCE, CA,3.8,0,13,51 to 200 Employees,2010,Company - Private,Film Production,Media & Communication,$1 to $5 million (USD),3.8,3.4,3.7,3.3,3.5,2023-06-03 19:13:03.995977,yr
"$65,411 /yr (est.)",65411.0,3d ARTIST,-1,-1,-1,Perilous Orbit, WA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 19:13:07.489779,yr
"$71,500 /yr (est.)",71500.0,VFX Artist,0,2,1,ArenaNet, WA,3.4,0,23,51 to 200 Employees,2000,Subsidiary or Business Segment,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3.5,3.3,3.8,3.0,4.4,2023-06-03 19:13:13.381310,yr
"$136,000 /yr (est.)",136000.0,Senior Environment Artist,7,1,1,Tencent, CA,4.0,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.1,3.9,3.7,3.3,2023-06-03 19:13:16.799197,yr
"$65,307 /yr (est.)",65307.0,Environment Concept Artist,3,2,1,Bit Reactor, MD,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 19:13:26.792313,yr
$42.48 /hr (est.),88358.4,Environment Technical Artist – Unannounced Survival Game,5,1,-1,Blizzard Entertainment, CA,3.6,0,32,1001 to 5000 Employees,1991,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$1 to $5 billion (USD),3.3,3.2,3.6,2.9,3.8,2023-06-03 19:13:32.801601,hr
"$52,633 /yr (est.)",52633.0,Artist - 2D Generalist,5,2,1,Aries Technology LLC, NV,1.0,0,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,1.0,2023-06-03 19:13:36.344435,yr
"$165,200 /yr (est.)",165200.0,Senior Character Artist,10,1,1,Microsoft, WA,4.3,0,48,10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.1,4.1,4.3,3.9,4.1,2023-06-03 19:13:40.309959,yr
"$63,064 /yr (est.)",63064.0,Senior 3D Artist,4,1,0,Pixel Dash Studios, LA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 19:13:43.514289,yr
"$78,451 /yr (est.)",78451.0,Lead 3D Artist,0,1,1,Fortis Games, WA,4.4,0,2,201 to 500 Employees,2021,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,4.1,4.1,4.5,4.2,4.3,2023-06-03 19:13:49.327265,yr
"$146,000 /yr (est.)",146000.0,"3D Character Artist, Avatars",5,2,-1,Meta, CA,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-03 19:13:52.695566,yr
"$146,000 /yr (est.)",146000.0,Animator,0,2,1,Meta,Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-03 19:13:55.929022,yr
"$118,723 /yr (est.)",118723.0,Senior Gameplay Programmer,7,2,1,Epic Games, MA,4.2,0,32,1001 to 5000 Employees,1991,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.9,4.6,4.1,3.6,3.9,2023-06-03 19:13:59.408256,yr
$31.15 /hr (est.),64792.0,"Amazon Robotics - Technical Artist Co-op - July to December 2023, Virtual Systems",0,1,-1,Amazon.com Services LLC, MA,3.8,0,29,10000+ Employees,1994,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,3.9,3.7,3.4,3.3,2023-06-03 19:14:14.444267,hr
"$102,300 /yr (est.)",102300.0,Gameplay Animator,3,2,-1,Tencent, CA,4.0,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.1,3.9,3.7,3.3,2023-06-03 19:14:18.415201,yr
"$80,964 /yr (est.)",80964.0,Character Designer,3,1,-1,Super Evil Megacorp, CA,3.8,0,11,51 to 200 Employees,2012,Company - Private,Video Game Publishing,Media & Communication,$5 to $25 million (USD),3.8,3.3,3.9,3.7,3.7,2023-06-03 19:14:22.070829,yr
"$81,805 /yr (est.)",81805.0,"Artist, FX",0,1,1,Warner Bros. Discovery, IL,3.8,0,20,10000+ Employees,2003,Company - Public,Film Production,Media & Communication,$10+ billion (USD),3.3,3.6,3.6,3.2,3.7,2023-06-03 19:14:31.612198,yr
"$83,213 /yr (est.)",83213.0,Senior Environment Artist,7,1,1,Epic Games, NC,4.2,0,32,1001 to 5000 Employees,1991,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.9,4.6,4.1,3.6,3.9,2023-06-03 19:14:34.929830,yr
"$146,455 /yr (est.)",146455.0,Senior Technical Artist - New Game,7,1,1,Zynga, TX,4.4,0,16,1001 to 5000 Employees,2007,Company - Public,Video Game Publishing,Media & Communication,$500 million to $1 billion (USD),4.3,4.1,4.6,3.9,4.3,2023-06-03 19:14:38.405306,yr
"$80,825 /yr (est.)",80825.0,FX Artist,2,2,1,Midnight Society, CA,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,5.0,4.0,4.0,2023-06-03 19:14:41.989834,yr
"$64,101 /yr (est.)",64101.0,Character Artist,3,1,1,ZeniMax Media Inc., TX,3.7,0,24,201 to 500 Employees,1999,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.1,3.4,3.7,3.2,3.9,2023-06-03 19:14:46.389215,yr
$28.50 /hr (est.),59280.0,Gameplay Animator,0,2,1,SKYBOUND LLC,Remote,3.3,1,13,51 to 200 Employees,2010,Company - Private,Culture & Entertainment,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,2.7,2.5,2.6,2.6,2.4,2023-06-03 19:14:49.970832,hr
