Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$54,857 /yr (est.)",54857.0,Plant Training & Development Coordinator,5,1,1,"Trivium Packaging
3.8", OH,3.8,0,4,5001 to 10000 Employees,2019,Company - Private,Consumer Product Manufacturing,Manufacturing,$1 to $5 billion (USD),3.4,3.9,3.6,3.4,3.5,2023-06-03 22:11:04.186527,yr
$22.00 /hr (est.),45760.0,Training Coordinator,0,1,-1,"Ross Innovative Employment Solutions
3.2", VA,3.2,0,-1,-1,-1,-1,-1,-1,-1,2.7,2.8,3.1,3.0,3.6,2023-06-03 22:11:06.447769,hr
"$74,000 /yr (est.)",74000.0,Compliance & Training Coordinator (CTC),0,1,1,"Columbia University
4.0", NY,4.0,0,269,10000+ Employees,1754,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,3.8,3.6,3.9,3.5,3.8,2023-06-03 22:11:09.582308,yr
"$55,376 /yr (est.)",55376.0,Magistrate Training Coordinator,0,1,1,"Greenwood County, SC
4.6", SC,4.6,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.4,4.6,4.3,4.6,2023-06-03 22:11:11.605542,yr
"$77,500 /yr (est.)",77500.0,Clinical Training Coordinator,0,1,-1,"Vertos Medical
2.6", CA,2.6,0,-1,-1,-1,-1,-1,-1,-1,2.0,4.4,4.0,3.1,3.4,2023-06-03 22:11:14.701931,yr
"$35,000 /yr (est.)",35000.0,Training Coordinator Specialist,0,1,1,"Invisible Technologies
3.7", NY,3.7,0,8,51 to 200 Employees,2015,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,3.9,3.3,4.0,3.8,3.6,2023-06-03 22:11:17.997878,yr
"$76,374 /yr (est.)",76374.0,Women's Health Training - Program Coordinator and Support Trainer (Associate Consultant),5,1,0,"Technical Assent
5.0", DC,5.0,0,-1,-1,-1,-1,-1,-1,-1,4.1,4.8,4.6,4.3,5.0,2023-06-03 22:11:20.100120,yr
$36.55 /hr (est.),76024.0,"Training Coordinator Albany, NY Learning Center",4,2,0,"Applied Materials
4.1", NY,4.1,0,56,10000+ Employees,1967,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.9,3.8,3.9,3.6,3.6,2023-06-03 22:11:23.761814,hr
"$38,271 /yr (est.)",38271.0,QA Training Coordinator- BH Patient Access,0,1,1,"Nationwide Children's Hospital
3.9", OH,3.9,0,131,10000+ Employees,1892,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.9,3.2,4.1,3.4,3.7,2023-06-03 22:11:29.483774,yr
"$77,846 /yr (est.)",77846.0,"Coordinator, Training",2,2,0,"ABBVIE
3.9", TX,3.9,0,10,10000+ Employees,2013,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.7,3.9,3.8,3.5,3.6,2023-06-03 22:11:31.813886,yr
"$46,621 /yr (est.)",46621.0,Recruiting and Training Coordinator,0,1,0,"Andretti Indoor Karting & Games
3.6", FL,3.6,0,22,1001 to 5000 Employees,2001,Company - Private,Culture & Entertainment,"Arts, Entertainment & Recreation",$100 to $500 million (USD),3.4,2.9,3.2,2.8,3.1,2023-06-03 22:11:33.837855,yr
$50.50 /hr (est.),105040.0,Training Coordinator,1,2,-1,"ACL Digital
4.0", TN,4.0,0,31,1001 to 5000 Employees,1992,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.8,3.7,3.8,3.7,3.9,2023-06-03 22:11:36.098100,hr
"$57,137 /yr (est.)",57137.0,Training and Development Coordinator,4,2,-1,"Upward Health
3.9", NY,3.9,0,-1,-1,-1,-1,-1,-1,-1,4.3,4.3,4.0,4.0,4.3,2023-06-03 22:11:38.397648,yr
"$62,033 /yr (est.)",62033.0,Accounts Payable Coordinator (Systems & Training),0,1,0,"Occidental Petroleum Corporation
3.9", TX,3.9,0,103,10000+ Employees,1920,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.5,4.0,3.7,3.4,3.9,2023-06-03 22:11:41.483728,yr
$37.00 /hr (est.),76960.0,Administrative Coordinator (Training Facility) - 2048,0,2,1,infosoft, IL,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 22:11:43.490321,hr
$25.31 /hr (est.),52644.8,Training Coordinator I,0,1,1,"Healthcare Management Administrators Inc
3.7",Washington State,3.7,0,37,201 to 500 Employees,1986,Subsidiary or Business Segment,Insurance Carriers,Insurance,$25 to $100 million (USD),3.5,3.5,3.9,3.6,3.5,2023-06-03 22:11:48.986237,hr
"$72,500 /yr (est.)",72500.0,"Training and Emergency Response Coordinator, JMP Project",5,2,1,"Vantage Airport Group
2.9", NY,2.9,0,-1,-1,-1,-1,-1,-1,-1,1.0,1.4,1.4,1.0,1.4,2023-06-03 22:11:54.828840,yr
"$70,753 /yr (est.)",70753.0,Training and Development Coordinator,5,2,-1,"Logistics Management Institute
4.2", DC,4.2,0,62,1001 to 5000 Employees,1961,Company - Private,Business Consulting,Management & Consulting,$100 to $500 million (USD),3.9,4.0,4.3,3.8,4.3,2023-06-03 22:12:05.245265,yr
"$106,746 /yr (est.)",106746.0,Administrative Training Program Coordinator,5,1,0,El Dorado Hills Fire Department,California,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 22:12:07.442009,yr
"$55,717 /yr (est.)",55717.0,Corporate Training & Development Coordinator,3,1,1,"Huitt-Zollars, Inc.
3.4", TX,3.4,0,48,501 to 1000 Employees,1975,Company - Private,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),3.1,3.4,3.1,2.9,3.2,2023-06-03 22:12:12.870616,yr
$23.00 /hr (est.),47840.0,Retail Training & Development Coordinator,0,2,1,"Moncler
3.7", NY,3.7,0,71,1001 to 5000 Employees,1952,Company - Public,"Department, Clothing & Shoe Stores",Retail & Wholesale,$1 to $5 billion (USD),3.3,3.7,3.7,3.4,3.3,2023-06-03 22:12:15.169235,hr
"$44,503 /yr (est.)",44503.0,Training & Development Coordinator,2,2,1,"Price Industries
4.1", GA,4.1,0,77,501 to 1000 Employees,1946,Company - Private,Machinery Manufacturing,Manufacturing,$100 to $500 million (USD),4.4,3.9,4.4,4.1,4.3,2023-06-03 22:12:17.482943,yr
"$51,901 /yr (est.)",51901.0,Training Coordinator,3,2,0,"RELX
4.0", GA,4.0,0,143,10000+ Employees,1880,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.4,3.4,3.8,3.3,4.0,2023-06-03 22:12:19.724273,yr
"$58,900 /yr (est.)",58900.0,Training Coordinator- Patient Engagement Center,2,1,-1,"Albany Medical Center
3.3", NY,3.3,0,174,5001 to 10000 Employees,1849,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$500 million to $1 billion (USD),3.2,2.7,3.1,2.7,2.9,2023-06-03 22:12:22.211329,yr
"$48,237 /yr (est.)",48237.0,DIST TRAINING & DEVELOPMENT COORDINATOR,0,1,1,"The State of Florida
3.4", FL,3.4,0,178,10000+ Employees,1845,Government,State & Regional Agencies,Government & Public Administration,Unknown / Non-Applicable,3.0,3.2,3.1,2.9,3.4,2023-06-03 22:12:24.439854,yr
"$62,900 /yr (est.)",62900.0,Project Coordinator - National Criminal Justice Training Center,0,1,1,"Fox Valley Technical College
4.2", WI,4.2,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.6,3.7,3.6,4.0,2023-06-03 22:12:27.442239,yr
"$63,486 /yr (est.)",63486.0,"Coordinator, Workforce Development Training (RI-INBRE)",0,1,-1,"University of Rhode Island
4.3", RI,4.3,0,131,1001 to 5000 Employees,1892,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.8,3.7,3.9,3.8,4.0,2023-06-03 22:12:30.925439,yr
"$57,500 /yr (est.)",57500.0,Training & Development Coordinator,0,1,0,-1, NY,-1,0,166,5001 to 10000 Employees,1857,Company - Private,Investment & Asset Management,Financial Services,$10+ billion (USD),4.0,3.7,4.0,3.8,3.9,2023-06-03 22:12:33.502803,yr
$25.20 /hr (est.),52416.0,Training Coordinator,3,1,1,"Emerson
3.9", MS,3.9,0,133,10000+ Employees,1890,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.7,3.4,3.9,3.5,3.8,2023-06-03 22:12:38.396094,hr
$36.16 /hr (est.),75212.8,National Training and Data Collection Coordinator,0,2,1,"UCLA Health
3.9", CA,3.9,0,104,5001 to 10000 Employees,1919,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.7,3.9,3.7,3.2,3.6,2023-06-03 22:12:41.425146,hr
"$70,000 /yr (est.)",70000.0,Training Coordinator,5,1,-1,"Hite Consulting, inc.", DC,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 22:12:44.016545,yr
"$122,769 /yr (est.)",122769.0,Head Start Training and Technical Assistance (T/TA) Coordinator Region VII,-1,-1,-1,"ICF
3.8", VA,3.8,0,54,5001 to 10000 Employees,1969,Company - Public,Business Consulting,Management & Consulting,$1 to $5 billion (USD),3.6,3.3,3.9,3.5,3.7,2023-06-03 22:12:49.146693,yr
"$50,000 /yr (est.)",50000.0,Apprenticeship Coordinator,0,2,-1,"w.e. upjohn institute for employment research
3.0", MI,3.0,0,-1,-1,-1,-1,-1,-1,-1,2.6,3.5,2.4,2.1,2.9,2023-06-03 22:12:51.889309,yr
"$51,194 /yr (est.)",51194.0,Training and Development Coordinator,0,1,-1,"Newell Brands
3.5", WI,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.1,3.4,3.6,3.2,3.7,2023-06-03 22:12:55.654434,yr
$32.85 /hr (est.),68328.0,Training Coordinator - Administrative Specialist,0,1,0,"UCLA Health
3.9", CA,3.9,0,104,5001 to 10000 Employees,1919,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.7,3.9,3.7,3.2,3.6,2023-06-03 22:12:59.102704,hr
"$59,380 /yr (est.)",59380.0,"Training Coordinator, Learning and Development",-1,-1,-1,"Exela Pharma Sciences
2.9", NC,2.9,0,14,201 to 500 Employees,2009,Company - Private,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable,3.3,3.1,2.6,2.4,2.6,2023-06-03 22:13:01.620296,yr
"$45,876 /yr (est.)",45876.0,Corporate HIM Education Coordinator Trainer Remote,2,1,1,"AdventHealth Corporate
3.9", FL,3.9,0,50,10000+ Employees,1973,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.8,3.6,3.9,3.5,3.6,2023-06-03 22:13:07.484945,yr
"$53,640 /yr (est.)",53640.0,Training and Development Coordinator,0,2,1,"Reiter Affiliated Companies
4.0", CA,4.0,0,-1,-1,-1,-1,-1,-1,-1,3.3,3.7,4.2,3.6,3.4,2023-06-03 22:13:10.201845,yr
"$70,038 /yr (est.)",70038.0,Training Coordinator & Capability Specialist,2,1,1,"Novartis
4.0", NJ,4.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 22:13:13.849384,yr
"$53,300 /yr (est.)",53300.0,Recruiter/Training and Development Coordinator,0,2,-1,"The Coeur d'Alene Tribe
3.2", ID,3.2,0,150,1001 to 5000 Employees,1873,Company - Private,Municipal Agencies,Government & Public Administration,Unknown / Non-Applicable,2.7,3.3,3.0,2.7,3.4,2023-06-03 22:13:18.492342,yr
"$60,000 /yr (est.)",60000.0,Training and Development Coordinator,3,2,-1,"Charter Oak Health Center
2.4", CT,2.4,0,-1,-1,-1,-1,-1,-1,-1,1.9,2.4,2.0,2.0,2.2,2023-06-03 22:13:20.969433,yr
"$62,399 /yr (est.)",62399.0,Training and Development Coordinator,0,1,-1,"LiveOnNY
3.4", NY,3.4,0,-1,-1,-1,-1,-1,-1,-1,2.8,3.6,2.6,2.3,2.5,2023-06-03 22:13:24.279262,yr
"$71,500 /yr (est.)",71500.0,HR Training Coordinator,3,1,-1,"Adient
3.8", OH,3.8,0,7,10000+ Employees,2016,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,3.3,3.7,3.6,3.3,3.4,2023-06-03 22:13:27.762693,yr
"$55,913 /yr (est.)",55913.0,Training Coordinator,0,1,1,"Hubbell Incorporated
3.5", SC,3.5,0,135,10000+ Employees,1888,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),3.3,3.4,3.3,2.9,3.5,2023-06-03 22:13:30.891814,yr
"$59,979 /yr (est.)",59979.0,Training Program Coordinator,2,1,0,"GAP Solutions, Inc.
4.1", MD,4.1,0,24,501 to 1000 Employees,1999,Company - Private,Business Consulting,Management & Consulting,$25 to $100 million (USD),3.8,3.9,4.1,4.1,4.2,2023-06-03 22:13:33.549168,yr
"$55,839 /yr (est.)",55839.0,Training Coordinator,3,1,1,"The Fedcap Group
2.8", NY,2.8,0,88,1001 to 5000 Employees,1935,Nonprofit Organization,Civic & Social Services,Nonprofit & NGO,$100 to $500 million (USD),2.7,2.3,2.4,2.2,2.6,2023-06-03 22:13:36.518977,yr
"$63,486 /yr (est.)",63486.0,"Coordinator, Workforce Development Training (RI-INBRE)",0,1,-1,"University of Rhode Island
4.3", RI,4.3,0,131,1001 to 5000 Employees,1892,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.8,3.7,3.9,3.8,4.0,2023-06-03 22:13:46.403271,yr
"$50,000 /yr (est.)",50000.0,Apprenticeship Coordinator,0,2,-1,"w.e. upjohn institute for employment research
3.0", MI,3.0,0,-1,-1,-1,-1,-1,-1,-1,2.6,3.5,2.4,2.1,2.9,2023-06-03 22:13:49.298725,yr
"$58,900 /yr (est.)",58900.0,Training Coordinator- Patient Engagement Center,2,1,-1,"Albany Medical Center
3.3", NY,3.3,0,174,5001 to 10000 Employees,1849,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$500 million to $1 billion (USD),3.2,2.7,3.1,2.7,2.9,2023-06-03 22:13:52.695541,yr
"$48,237 /yr (est.)",48237.0,DIST TRAINING & DEVELOPMENT COORDINATOR,0,1,1,"The State of Florida
3.4", FL,3.4,0,178,10000+ Employees,1845,Government,State & Regional Agencies,Government & Public Administration,Unknown / Non-Applicable,3.0,3.2,3.1,2.9,3.4,2023-06-03 22:13:55.483153,yr
"$55,717 /yr (est.)",55717.0,Corporate Training & Development Coordinator,3,1,1,"Huitt-Zollars, Inc.
3.4", TX,3.4,0,48,501 to 1000 Employees,1975,Company - Private,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),3.1,3.4,3.1,2.9,3.2,2023-06-03 22:13:58.377462,yr
"$45,876 /yr (est.)",45876.0,Corporate HIM Education Coordinator Trainer Remote,2,1,1,"AdventHealth Corporate
3.9", FL,3.9,0,50,10000+ Employees,1973,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.8,3.6,3.9,3.5,3.6,2023-06-03 22:14:01.310160,yr
$36.16 /hr (est.),75212.8,National Training and Data Collection Coordinator,0,2,1,"UCLA Health
3.9", CA,3.9,0,104,5001 to 10000 Employees,1919,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.7,3.9,3.7,3.2,3.6,2023-06-03 22:14:04.004150,hr
"$70,000 /yr (est.)",70000.0,Training Coordinator,5,1,-1,"Hite Consulting, inc.", DC,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 22:14:07.058643,yr
"$70,038 /yr (est.)",70038.0,Training Coordinator & Capability Specialist,2,1,1,"Novartis
4.0", NJ,4.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 22:14:12.477814,yr
$23.00 /hr (est.),47840.0,Retail Training & Development Coordinator,0,2,1,"Moncler
3.7", NY,3.7,0,71,1001 to 5000 Employees,1952,Company - Public,"Department, Clothing & Shoe Stores",Retail & Wholesale,$1 to $5 billion (USD),3.3,3.7,3.7,3.4,3.3,2023-06-03 22:14:17.356172,hr
"$53,300 /yr (est.)",53300.0,Recruiter/Training and Development Coordinator,0,2,-1,"The Coeur d'Alene Tribe
3.2", ID,3.2,0,150,1001 to 5000 Employees,1873,Company - Private,Municipal Agencies,Government & Public Administration,Unknown / Non-Applicable,2.7,3.3,3.0,2.7,3.4,2023-06-03 22:14:20.226729,yr
"$51,901 /yr (est.)",51901.0,Training Coordinator,3,2,0,"Risk Solutions
4.0", GA,4.0,0,143,10000+ Employees,1880,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.4,3.4,3.8,3.3,4.0,2023-06-03 22:14:26.808284,yr
"$52,231 /yr (est.)",52231.0,Training Coordinator,0,2,-1,"Open Systems International
3.6", MN,3.6,0,31,1001 to 5000 Employees,1992,Company - Private,Energy & Utilities,"Energy, Mining & Utilities",$100 to $500 million (USD),3.7,2.9,3.9,3.3,3.8,2023-06-03 22:14:29.640690,yr
$32.85 /hr (est.),68328.0,Training Coordinator - Administrative Specialist,0,1,0,"UCLA Health
3.9", CA,3.9,0,104,5001 to 10000 Employees,1919,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.7,3.9,3.7,3.2,3.6,2023-06-03 22:14:32.488232,hr
"$59,380 /yr (est.)",59380.0,"Training Coordinator, Learning and Development",0,1,0,"Exela Pharma Sciences
2.9", NC,2.9,0,14,201 to 500 Employees,2009,Company - Private,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable,3.3,3.1,2.6,2.4,2.6,2023-06-03 22:14:35.195789,yr
"$46,723 /yr (est.)",46723.0,Training Coordinator,0,1,-1,"Roadrunner Food Bank of New Mexico
3.4", NM,3.4,0,-1,-1,-1,-1,-1,-1,-1,2.8,2.0,3.4,2.6,2.9,2023-06-03 22:14:38.005332,yr
"$52,112 /yr (est.)",52112.0,"Training and Technical Assistance Coordinator/ Labor-Apprenticeship (Center on Labor, Human Services and Population)",0,1,-1,"The Urban Institute
4.0", DC,4.0,0,55,501 to 1000 Employees,1968,Nonprofit Organization,Grantmaking & Charitable Foundations,Nonprofit & NGO,$25 to $100 million (USD),3.9,3.4,3.9,3.3,4.0,2023-06-03 22:14:41.750076,yr
"$57,500 /yr (est.)",57500.0,Training & Development Coordinator,0,1,0,-1, NY,-1,0,166,5001 to 10000 Employees,1857,Company - Private,Investment & Asset Management,Financial Services,$10+ billion (USD),4.0,3.7,4.0,3.8,3.9,2023-06-03 22:14:44.986552,yr
"$49,974 /yr (est.)",49974.0,Training Coordinator,0,2,-1,"GFL Environmental Inc.
3.3", NC,3.3,0,16,10000+ Employees,2007,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$1 to $5 billion (USD),3.2,3.3,3.0,3.0,3.2,2023-06-03 22:14:49.980726,yr
"$52,500 /yr (est.)",52500.0,Training Staff Development Coordinator,1,2,-1,Three Rivers Treatment Center, VA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 22:14:52.737183,yr
$25.20 /hr (est.),52416.0,Training Coordinator,3,1,1,"Emerson
3.9", MS,3.9,0,133,10000+ Employees,1890,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.7,3.4,3.9,3.5,3.8,2023-06-03 22:14:58.644104,hr
"$60,000 /yr (est.)",60000.0,Coordinator - Training & Development,-1,-1,-1,"Research Foundation of The City University of New York
4.1", NY,4.1,0,60,10000+ Employees,1963,Nonprofit Organization,Research & Development,Management & Consulting,$100 to $500 million (USD),3.9,3.6,4.0,3.8,4.2,2023-06-03 22:15:01.781757,yr
"$57,500 /yr (est.)",57500.0,Training & Development Coordinator,-1,-1,-1,-1, NY,-1,0,166,5001 to 10000 Employees,1857,Company - Private,Investment & Asset Management,Financial Services,$10+ billion (USD),4.0,3.7,4.0,3.8,3.9,2023-06-03 22:15:04.187663,yr
"$55,839 /yr (est.)",55839.0,Training Coordinator,3,1,1,"The Fedcap Group
2.8", NY,2.8,0,88,1001 to 5000 Employees,1935,Nonprofit Organization,Civic & Social Services,Nonprofit & NGO,$100 to $500 million (USD),2.7,2.3,2.4,2.2,2.6,2023-06-03 22:15:08.561454,yr
$27.50 /hr (est.),57200.0,Administrative Training Coordinator,0,2,-1,"AZ TUITION CONNECTION INC
1.0", AZ,1.0,0,-1,-1,-1,-1,-1,-1,-1,1.5,3.0,1.5,1.0,2.0,2023-06-03 22:15:11.416794,hr
"$43,030 /yr (est.)",43030.0,Youth Apprenticeship Coordinator,0,1,-1,"State of South Carolina
3.1", SC,3.1,0,235,10000+ Employees,1788,Government,State & Regional Agencies,Government & Public Administration,Unknown / Non-Applicable,2.6,3.0,2.5,2.3,3.4,2023-06-03 22:15:15.154787,yr
"$63,008 /yr (est.)",63008.0,TRAINING COORDINATOR (OT&OD),0,1,1,"City of Houston, TX
3.3", TX,3.3,0,187,10000+ Employees,1836,Government,Municipal Agencies,Government & Public Administration,Unknown / Non-Applicable,3.1,3.2,2.9,2.6,3.4,2023-06-03 22:15:18.032741,yr
"$64,100 /yr (est.)",64100.0,Commercial Training Coordinator,-1,-1,-1,"PerkinElmer
3.7", CT,3.7,0,86,10000+ Employees,1937,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$5 to $10 billion (USD),3.3,3.6,3.6,3.3,3.7,2023-06-03 22:15:21.614915,yr
"$54,698 /yr (est.)",54698.0,"Training Coordinator, Human Resources",0,1,-1,"Hays County
3.5", TX,3.5,0,-1,-1,-1,-1,-1,-1,-1,2.8,3.5,3.1,2.7,2.9,2023-06-03 22:15:24.742095,yr
"$63,486 /yr (est.)",63486.0,"Coordinator, Workforce Development Training (RI-INBRE)",0,1,-1,"University of Rhode Island
4.3", RI,4.3,0,131,1001 to 5000 Employees,1892,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.8,3.7,3.9,3.8,4.0,2023-06-03 22:15:36.283916,yr
"$58,900 /yr (est.)",58900.0,Training Coordinator- Patient Engagement Center,2,1,-1,"Albany Medical Center
3.3", NY,3.3,0,174,5001 to 10000 Employees,1849,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$500 million to $1 billion (USD),3.2,2.7,3.1,2.7,2.9,2023-06-03 22:15:39.497997,yr
"$55,717 /yr (est.)",55717.0,Corporate Training & Development Coordinator,3,1,1,"Huitt-Zollars, Inc.
3.4", TX,3.4,0,48,501 to 1000 Employees,1975,Company - Private,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),3.1,3.4,3.1,2.9,3.2,2023-06-03 22:15:42.178914,yr
"$45,876 /yr (est.)",45876.0,Corporate HIM Education Coordinator Trainer Remote,-1,-1,-1,"AdventHealth Corporate
3.9", FL,3.9,0,50,10000+ Employees,1973,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.8,3.6,3.9,3.5,3.6,2023-06-03 22:15:45.524466,yr
"$50,000 /yr (est.)",50000.0,Apprenticeship Coordinator,0,2,-1,"w.e. upjohn institute for employment research
3.0", MI,3.0,0,-1,-1,-1,-1,-1,-1,-1,2.6,3.5,2.4,2.1,2.9,2023-06-03 22:15:48.103166,yr
$36.16 /hr (est.),75212.8,National Training and Data Collection Coordinator,0,2,1,"UCLA Health
3.9", CA,3.9,0,104,5001 to 10000 Employees,1919,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.7,3.9,3.7,3.2,3.6,2023-06-03 22:15:51.578667,hr
$23.00 /hr (est.),47840.0,Retail Training & Development Coordinator,0,2,1,"Moncler
3.7", NY,3.7,0,71,1001 to 5000 Employees,1952,Company - Public,"Department, Clothing & Shoe Stores",Retail & Wholesale,$1 to $5 billion (USD),3.3,3.7,3.7,3.4,3.3,2023-06-03 22:15:54.446836,hr
"$70,038 /yr (est.)",70038.0,Training Coordinator & Capability Specialist,2,1,1,"Novartis
4.0", NJ,4.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 22:15:57.391980,yr
"$52,112 /yr (est.)",52112.0,"Training and Technical Assistance Coordinator/ Labor-Apprenticeship (Center on Labor, Human Services and Population)",0,1,-1,"The Urban Institute
4.0", DC,4.0,0,55,501 to 1000 Employees,1968,Nonprofit Organization,Grantmaking & Charitable Foundations,Nonprofit & NGO,$25 to $100 million (USD),3.9,3.4,3.9,3.3,4.0,2023-06-03 22:16:02.126680,yr
