Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$76,942 /yr (est.)",76942.0,Learning Experience Designer,4,1,-1,"allen interactions
3.5", MN,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.1,3.3,3.5,2.8,3.4,2023-06-03 22:43:15.664744,yr
"$61,485 /yr (est.)",61485.0,Web Designer,2,1,1,"Mt. San Antonio College
4.6", CA,4.6,0,77,1001 to 5000 Employees,1946,College / University,Colleges & Universities,Education,$5 to $25 million (USD),4.1,4.0,4.5,4.0,4.3,2023-06-03 22:43:19.011892,yr
"$75,000 /yr (est.)",75000.0,Graphic Designer,3,2,1,"Apartment Therapy Media
3.2", NY,3.2,0,-1,-1,-1,-1,-1,-1,-1,2.9,3.2,3.0,2.5,3.8,2023-06-03 22:43:33.866573,yr
"$75,000 /yr (est.)",75000.0,Instructional Designer I,5,2,1,"Embry-Riddle Aeronautical University
4.1",Remote,4.1,1,-1,-1,-1,-1,-1,-1,-1,2.9,3.2,3.0,2.5,3.8,2023-06-03 22:43:37.415911,yr
"$59,306 /yr (est.)",59306.0,Web Designer,9,1,-1,"Alliance Computer Consultants
5.0", NY,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,5.0,2023-06-03 22:43:55.097231,yr
$26.50 /hr (est.),55120.0,Designer,0,1,-1,"Jazz at Lincoln Center
3.6", NY,3.6,0,27,51 to 200 Employees,1996,Nonprofit Organization,Sports & Recreation,"Arts, Entertainment & Recreation",$25 to $100 million (USD),3.1,2.8,3.6,3.0,3.8,2023-06-03 22:43:58.614791,hr
"$76,942 /yr (est.)",76942.0,Learning Experience Designer,4,1,-1,"allen interactions
3.5", MN,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.1,3.3,3.5,2.8,3.4,2023-06-03 22:44:01.416386,yr
"$100,000 /yr (est.)",100000.0,UX Designer,4,1,-1,"Ianuly Talent Accelerators
4.6",United States,4.6,0,14,1 to 50 Employees,2009,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.3,4.3,4.4,5.0,4.8,2023-06-03 22:44:05.065424,yr
"$68,038 /yr (est.)",68038.0,Senior Integrated Graphic Designer,5,1,1,"Salt River Project
4.1", AZ,4.1,0,120,1001 to 5000 Employees,1903,Government,Energy & Utilities,"Energy, Mining & Utilities",$1 to $5 billion (USD),3.5,3.9,3.9,3.4,4.0,2023-06-03 22:44:07.886407,yr
$30.03 /hr (est.),62462.4,Graphic Designer,3,1,0,"HDR
4.0", NY,4.0,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.8,3.9,3.5,3.6,2023-06-03 22:44:10.882962,hr
"$44,387 /yr (est.)",44387.0,Instructional Designer I,0,1,-1,"The University of Alabama
4.2", AL,4.2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 22:44:18.159831,yr
"$76,000 /yr (est.)",76000.0,Senior Production Designer,0,1,1,"EVERSANA
3.4", IL,3.4,0,5,5001 to 10000 Employees,2018,Company - Private,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable,3.3,3.1,3.6,3.2,3.4,2023-06-03 22:44:22.911300,yr
"$76,924 /yr (est.)",76924.0,Instructional Designer,5,2,0,"New Balance
3.9", MA,3.9,0,117,5001 to 10000 Employees,1906,Company - Private,Other Retail Stores,Retail & Wholesale,$1 to $5 billion (USD),3.4,3.6,3.9,3.6,3.7,2023-06-03 22:44:29.677896,yr
"$65,000 /yr (est.)",65000.0,Graphic Designer/Marketing Coordinator,4,1,1,"GrandLife Hotels
3.2", NY,3.2,0,-1,-1,-1,-1,-1,-1,-1,2.8,3.6,3.2,2.5,2.9,2023-06-03 22:44:32.745968,yr
"$115,000 /yr (est.)",115000.0,"Sr. Interactive Designer, Ad Innovation",5,1,0,"Dow Jones
3.9", NY,3.9,0,141,5001 to 10000 Employees,1882,Subsidiary or Business Segment,Broadcast Media,Media & Communication,$500 million to $1 billion (USD),3.6,3.7,3.9,3.3,4.1,2023-06-03 22:44:36.678517,yr
"$46,309 /yr (est.)",46309.0,Graphic Designer,-1,-1,-1,"Slayden
2.5", OR,2.5,0,-1,-1,-1,-1,-1,-1,-1,2.0,3.3,2.9,2.3,2.8,2023-06-03 22:44:39.523440,yr
"$91,500 /yr (est.)",91500.0,"Senior Designer, Marketing",3,1,1,"New York City Economic Development Corporation
3.7", NY,3.7,0,32,201 to 500 Employees,1991,Government,Municipal Agencies,Government & Public Administration,$25 to $100 million (USD),3.2,3.3,3.4,2.9,3.9,2023-06-03 22:44:47.747147,yr
"$52,105 /yr (est.)",52105.0,Web Designer / Developer,0,1,1,"Columbia State Community College
3.9", TN,3.9,0,-1,-1,-1,-1,-1,-1,-1,2.8,3.7,3.2,3.0,3.7,2023-06-03 22:44:50.831411,yr
"$122,500 /yr (est.)",122500.0,Senior Graphic Designer,0,2,1,"Dimensional Fund Advisors
3.7", TX,3.7,0,42,1001 to 5000 Employees,1981,Company - Private,Investment & Asset Management,Financial Services,$1 to $5 billion (USD),3.3,3.4,3.6,3.1,4.2,2023-06-03 22:44:54.701414,yr
"$82,439 /yr (est.)",82439.0,Learning Experience Designer,0,2,1,"Northeastern University
4.3", MA,4.3,0,125,1001 to 5000 Employees,1898,College / University,Colleges & Universities,Education,$100 to $500 million (USD),4.0,3.8,4.1,3.8,4.1,2023-06-03 22:44:57.932741,yr
"$65,000 /yr (est.)",65000.0,Email Designer & Front-End Developer (Remote),3,1,1,"Susan G. Komen
4.4",Remote,4.4,1,41,201 to 500 Employees,1982,Nonprofit Organization,Grantmaking & Charitable Foundations,Nonprofit & NGO,Unknown / Non-Applicable,4.0,3.9,4.2,4.0,4.2,2023-06-03 22:45:00.884328,yr
"$74,195 /yr (est.)",74195.0,SENIOR GRAPHIC DESIGNER,0,2,1,"Brightery
5.0", NY,5.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,5.0,5.0,5.0,4.0,2023-06-03 22:45:04.365920,yr
"$72,843 /yr (est.)",72843.0,Digital Designer,5,1,1,"Arizona Beverages
3.3", NY,3.3,0,31,1001 to 5000 Employees,1992,Company - Private,Food & Beverage Manufacturing,Manufacturing,$1 to $5 billion (USD),3.1,3.1,3.0,3.1,3.4,2023-06-03 22:45:07.967350,yr
"$42,210 /yr (est.)",42210.0,Graphic Designer,-1,-1,-1,"Farnsworth Group
4.3", IL,4.3,0,133,201 to 500 Employees,1890,Company - Private,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$25 to $100 million (USD),3.9,3.5,4.2,4.0,3.7,2023-06-03 22:45:11.239168,yr
"$182,500 /yr (est.)",182500.0,Product Designer,2,1,-1,"Substack
4.8", CA,4.8,0,6,51 to 200 Employees,2017,Company - Private,Publishing,Media & Communication,Unknown / Non-Applicable,4.6,4.4,4.8,4.8,4.9,2023-06-03 22:45:14.247553,yr
"$65,000 /yr (est.)",65000.0,Email Designer & Front-End Developer (Remote),3,1,1,"Susan G. Komen
4.4",Remote,4.4,1,41,201 to 500 Employees,1982,Nonprofit Organization,Grantmaking & Charitable Foundations,Nonprofit & NGO,Unknown / Non-Applicable,4.0,3.9,4.2,4.0,4.2,2023-06-03 22:45:25.243030,yr
"$44,387 /yr (est.)",44387.0,Instructional Designer I,0,1,-1,"The University of Alabama
4.2", AL,4.2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 22:45:32.801276,yr
"$122,500 /yr (est.)",122500.0,Senior Graphic Designer,0,2,1,"Dimensional Fund Advisors
3.7", TX,3.7,0,42,1001 to 5000 Employees,1981,Company - Private,Investment & Asset Management,Financial Services,$1 to $5 billion (USD),3.3,3.4,3.6,3.1,4.2,2023-06-03 22:45:37.385014,yr
$30.03 /hr (est.),62462.4,Graphic Designer,3,1,0,"HDR
4.0", NY,4.0,0,106,10000+ Employees,1917,Company - Private,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$1 to $5 billion (USD),3.8,3.8,3.9,3.5,3.6,2023-06-03 22:45:40.576843,hr
"$55,997 /yr (est.)",55997.0,Graphic Designer,3,1,-1,"CBT/Childs Bertman Tseckares Inc.
3.8", MA,3.8,0,-1,-1,-1,-1,-1,-1,-1,3.2,3.4,4.2,3.3,3.6,2023-06-03 22:45:44.063289,yr
"$52,884 /yr (est.)",52884.0,Instructional Designer - Remote,5,2,-1,"The University of Pittsburgh
4.0", PA,4.0,0,236,10000+ Employees,1787,College / University,Colleges & Universities,Education,Less than $1 million (USD),3.7,3.4,3.9,3.6,3.8,2023-06-03 22:45:47.791497,yr
"$64,008 /yr (est.)",64008.0,Instructional Designer,1,1,0,"University of Colorado
3.8", CO,3.8,0,147,10000+ Employees,1876,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.3,3.5,3.7,3.3,3.6,2023-06-03 22:45:55.547971,yr
"$59,306 /yr (est.)",59306.0,Web Designer,9,1,-1,"Alliance Computer Consultants
5.0", NY,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,5.0,2023-06-03 22:45:59.419150,yr
