Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$55,000 /yr (est.)",55000.0,3D Artist,3,1,1,GROVER GAMING, NC,4.5,0,10,201 to 500 Employees,2013,Company - Private,Computer Hardware Development,Information Technology,$100 to $500 million (USD),4.4,4.2,4.6,4.4,4.4,2023-06-03 21:29:51.508684,yr
"$46,250 /yr (est.)",46250.0,"Motion Graphics Artist (Austin or San Antonio, hybrid remote. In office 2-4 times per month)",0,1,1,SpectrumAM, TX,4.2,0,22,201 to 500 Employees,2001,Company - Private,Real Estate,Real Estate,$5 to $25 million (USD),3.7,3.7,4.4,4.0,3.8,2023-06-03 21:29:53.816810,yr
$64.30 /hr (est.),133744.0,Storyboard Artist - Firebuds (Disney Television Animation),2,1,1,Disney General Entertainment Content, CA,3.9,0,100,10000+ Employees,1923,Company - Public,Film Production,Media & Communication,$10+ billion (USD),3.6,3.7,3.9,3.3,3.4,2023-06-03 21:29:56.212555,hr
"$92,063 /yr (est.)",92063.0,Lead Character Artist - VR,5,2,1,SKYDANCE, CA,3.8,0,13,51 to 200 Employees,2010,Company - Private,Film Production,Media & Communication,$1 to $5 million (USD),3.8,3.4,3.7,3.3,3.5,2023-06-03 21:29:58.357020,yr
"$79,810 /yr (est.)",79810.0,"Artist, Technical",3,2,-1,Warner Bros. Discovery, MA,3.8,0,20,10000+ Employees,2003,Company - Public,Film Production,Media & Communication,$10+ billion (USD),3.3,3.6,3.6,3.2,3.7,2023-06-03 21:30:00.540311,yr
"$109,975 /yr (est.)",109975.0,3D Artist - Ridgeline Games,4,2,1,Electronic Arts, WA,4.0,0,41,10000+ Employees,1982,Company - Public,Video Game Publishing,Media & Communication,$5 to $10 billion (USD),3.8,3.8,4.1,3.6,4.0,2023-06-03 21:30:02.950111,yr
"$47,575 /yr (est.)",47575.0,Character Artist (Contract),0,2,1,Everyrealm, NY,4.7,0,2,1 to 50 Employees,2021,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.9,4.9,4.7,4.6,4.0,2023-06-03 21:30:05.428081,yr
$32.50 /hr (est.),67600.0,Technical Artist (Video Games) *HIRING ARTISTS NOW* REMOTE,0,2,1,Wallero,California,4.4,0,8,51 to 200 Employees,2015,Company - Private,Information Technology Support Services,Information Technology,$1 to $5 million (USD),4.5,4.1,4.4,4.4,4.3,2023-06-03 21:30:10.787590,hr
"$51,796 /yr (est.)",51796.0,3D Artist/Generalist,2,1,-1,OGK Creative, FL,4.6,0,12,1 to 50 Employees,2011,Contract,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,4.4,3.8,4.7,4.5,4.6,2023-06-03 21:30:12.921596,yr
"$62,600 /yr (est.)",62600.0,"Senior Character Artist - New World, New World",5,1,0,Amazon.com Services LLC, CA,3.8,0,29,10000+ Employees,1994,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,3.9,3.7,3.4,3.3,2023-06-03 21:30:14.953122,yr
"$109,975 /yr (est.)",109975.0,Senior Voice Over Audio Artist - Ridgeline Games,-1,-1,-1,Electronic Arts, WA,4.0,0,41,10000+ Employees,1982,Company - Public,Video Game Publishing,Media & Communication,$5 to $10 billion (USD),3.8,3.8,4.1,3.6,4.0,2023-06-03 21:30:17.160381,yr
"$186,900 /yr (est.)",186900.0,Senior Environment Artist,0,1,1,Epic Games, NC,4.2,0,32,1001 to 5000 Employees,1991,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.9,4.6,4.1,3.6,3.9,2023-06-03 21:30:19.814843,yr
"$72,600 /yr (est.)",72600.0,Associate Concept Artist,0,2,1,Tencent, CA,4.0,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.1,3.9,3.7,3.3,2023-06-03 21:30:32.742986,yr
$38.37 /hr (est.),79809.6,Technical Artist II,-1,-1,-1,USC, CA,4.3,0,143,10000+ Employees,1880,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.9,3.8,4.0,3.9,4.1,2023-06-03 21:30:35.146582,hr
"$66,959 /yr (est.)",66959.0,Lead Concept Artist - New Game,5,1,1,Zynga, TX,4.4,0,16,1001 to 5000 Employees,2007,Company - Public,Video Game Publishing,Media & Communication,$500 million to $1 billion (USD),4.3,4.1,4.6,3.9,4.3,2023-06-03 21:30:40.902734,yr
"$94,324 /yr (est.)",94324.0,Lead Concept Artist - VR,5,2,1,SKYDANCE, CA,3.8,0,13,51 to 200 Employees,2010,Company - Private,Film Production,Media & Communication,$1 to $5 million (USD),3.8,3.4,3.7,3.3,3.5,2023-06-03 21:30:43.306971,yr
"$146,000 /yr (est.)",146000.0,Animator,0,2,1,Meta,Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-03 21:30:45.722854,yr
$44.47 /hr (est.),92497.6,Animator,2,2,1,Bad Robot Games, CA,5.0,0,-1,-1,-1,-1,-1,-1,-1,3.0,4.0,5.0,5.0,4.0,2023-06-03 21:30:47.984657,hr
"$58,509 /yr (est.)",58509.0,3D Artist,3,2,-1,"Lionheart Games, LLC", GA,3.2,0,4,1 to 50 Employees,2019,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.5,3.6,3.2,2.7,2.9,2023-06-03 21:30:51.202366,yr
"$67,473 /yr (est.)",67473.0,Animator,5,2,1,double negative visual effects, CA,4.1,0,25,1001 to 5000 Employees,1998,Company - Private,Film Production,Media & Communication,Unknown / Non-Applicable,4.2,3.6,3.9,3.7,3.5,2023-06-03 21:30:59.970479,yr
"$78,451 /yr (est.)",78451.0,Lead 3D Artist,0,1,1,Fortis Games, WA,4.4,0,2,201 to 500 Employees,2021,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,4.1,4.1,4.5,4.2,4.3,2023-06-03 21:31:10.378835,yr
$25.85 /hr (est.),53768.0,Technical Artist I,-1,-1,-1,USC, CA,4.3,0,143,10000+ Employees,1880,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.9,3.8,4.0,3.9,4.1,2023-06-03 21:31:17.461680,hr
"$110,431 /yr (est.)",110431.0,Senior 3D Character Artist - Battle Arena,7,1,1,Zynga, TX,4.4,0,16,1001 to 5000 Employees,2007,Company - Public,Video Game Publishing,Media & Communication,$500 million to $1 billion (USD),4.3,4.1,4.6,3.9,4.3,2023-06-03 21:31:19.952540,yr
"$163,400 /yr (est.)",163400.0,Lead Technical Artist (Environments) - Ridgeline Games,5,1,1,Electronic Arts, WA,4.0,0,41,10000+ Employees,1982,Company - Public,Video Game Publishing,Media & Communication,$5 to $10 billion (USD),3.8,3.8,4.1,3.6,4.0,2023-06-03 21:31:22.411535,yr
"$85,021 /yr (est.)",85021.0,Previs Artist,0,2,1,Pure Imagination Studios, CA,3.0,0,-1,-1,-1,-1,-1,-1,-1,3.0,3.6,3.2,3.0,3.4,2023-06-03 21:31:25.008362,yr
"$77,500 /yr (est.)",77500.0,"Game Artist (Hybrid - Chicago, Austin, Reno, and Las Vegas)",3,2,1,Everi, IL,3.5,0,8,1001 to 5000 Employees,2015,Company - Public,Consumer Product Manufacturing,Manufacturing,$500 million to $1 billion (USD),3.3,3.2,3.5,3.4,3.5,2023-06-03 21:31:28.332655,yr
"$91,322 /yr (est.)",91322.0,Previs Artist,0,2,-1,DNEG, CA,4.1,0,25,1001 to 5000 Employees,1998,Company - Private,Film Production,Media & Communication,Unknown / Non-Applicable,4.2,3.6,3.9,3.7,3.5,2023-06-03 21:31:30.792751,yr
"$81,805 /yr (est.)",81805.0,"Artist, FX",0,1,1,Warner Bros. Discovery, IL,3.8,0,20,10000+ Employees,2003,Company - Public,Film Production,Media & Communication,$10+ billion (USD),3.3,3.6,3.6,3.2,3.7,2023-06-03 21:31:33.495539,yr
"$135,000 /yr (est.)",135000.0,2D Animation Lead,8,1,1,Brand New School, CA,3.4,0,-1,-1,-1,-1,-1,-1,-1,3.2,3.3,3.2,3.0,3.1,2023-06-03 21:31:35.921615,yr
"$83,213 /yr (est.)",83213.0,Senior Environment Artist,7,1,1,Epic Games, NC,4.2,0,32,1001 to 5000 Employees,1991,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.9,4.6,4.1,3.6,3.9,2023-06-03 21:31:39.406399,yr
"$118,196 /yr (est.)",118196.0,Senior Character Artist,5,1,1,BIGBOX VR, WA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 21:31:42.038760,yr
"$63,064 /yr (est.)",63064.0,Senior 3D Artist,4,1,0,Pixel Dash Studios, LA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 21:31:47.343857,yr
$28.50 /hr (est.),59280.0,Gameplay Animator,0,2,1,SKYBOUND LLC,Remote,3.3,1,13,51 to 200 Employees,2010,Company - Private,Culture & Entertainment,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,2.7,2.5,2.6,2.6,2.4,2023-06-03 21:31:52.781952,hr
"$80,000 /yr (est.)",80000.0,Visual Effects Artist (Games),3,1,1,SKYBOUND LLC,Remote,3.3,1,13,51 to 200 Employees,2010,Company - Private,Culture & Entertainment,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,2.7,2.5,2.6,2.6,2.4,2023-06-03 21:31:59.422665,yr
"$80,825 /yr (est.)",80825.0,FX Artist,2,2,1,Midnight Society, CA,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,5.0,4.0,4.0,2023-06-03 21:32:02.197635,yr
"$163,400 /yr (est.)",163400.0,Senior 3D Animator II,10,2,1,Electronic Arts, CA,4.0,0,41,10000+ Employees,1982,Company - Public,Video Game Publishing,Media & Communication,$5 to $10 billion (USD),3.8,3.8,4.1,3.6,4.0,2023-06-03 21:32:05.694297,yr
"$72,600 /yr (est.)",72600.0,Associate Concept Artist,0,2,1,Tencent, CA,4.0,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.1,3.9,3.7,3.3,2023-06-03 21:32:15.936882,yr
"$85,021 /yr (est.)",85021.0,Previs Artist,0,2,1,Pure Imagination Studios, CA,3.0,0,-1,-1,-1,-1,-1,-1,-1,3.0,3.6,3.2,3.0,3.4,2023-06-03 21:32:18.662651,yr
$28.50 /hr (est.),59280.0,Gameplay Animator,0,2,1,SKYBOUND LLC,Remote,3.3,1,13,51 to 200 Employees,2010,Company - Private,Culture & Entertainment,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,2.7,2.5,2.6,2.6,2.4,2023-06-03 21:32:22.151617,hr
"$81,805 /yr (est.)",81805.0,"Artist, FX",0,1,1,Warner Bros. Discovery, IL,3.8,0,20,10000+ Employees,2003,Company - Public,Film Production,Media & Communication,$10+ billion (USD),3.3,3.6,3.6,3.2,3.7,2023-06-03 21:32:24.889118,yr
"$110,431 /yr (est.)",110431.0,Senior 3D Character Artist - Battle Arena,7,1,1,Zynga, TX,4.4,0,16,1001 to 5000 Employees,2007,Company - Public,Video Game Publishing,Media & Communication,$500 million to $1 billion (USD),4.3,4.1,4.6,3.9,4.3,2023-06-03 21:32:27.686246,yr
"$80,825 /yr (est.)",80825.0,FX Artist,2,2,1,Midnight Society, CA,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,5.0,4.0,4.0,2023-06-03 21:32:30.471038,yr
"$148,852 /yr (est.)",148852.0,Lead Animator,0,1,1,Epic Games, CA,4.2,0,32,1001 to 5000 Employees,1991,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.9,4.6,4.1,3.6,3.9,2023-06-03 21:32:33.897382,yr
"$163,400 /yr (est.)",163400.0,Lead Technical Artist (Environments) - Ridgeline Games,5,1,1,Electronic Arts, WA,4.0,0,41,10000+ Employees,1982,Company - Public,Video Game Publishing,Media & Communication,$5 to $10 billion (USD),3.8,3.8,4.1,3.6,4.0,2023-06-03 21:32:36.574848,yr
"$146,000 /yr (est.)",146000.0,Lead Character Artist,5,1,1,Oculus, TX,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-03 21:32:39.296426,yr
"$80,000 /yr (est.)",80000.0,Visual Effects Artist (Games),3,1,1,SKYBOUND LLC,Remote,3.3,1,13,51 to 200 Employees,2010,Company - Private,Culture & Entertainment,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,2.7,2.5,2.6,2.6,2.4,2023-06-03 21:32:42.342322,yr
"$66,959 /yr (est.)",66959.0,Lead Concept Artist - New Game,5,1,1,Zynga, TX,4.4,0,16,1001 to 5000 Employees,2007,Company - Public,Video Game Publishing,Media & Communication,$500 million to $1 billion (USD),4.3,4.1,4.6,3.9,4.3,2023-06-03 21:32:45.159744,yr
"$94,324 /yr (est.)",94324.0,Lead Concept Artist - VR,5,2,1,SKYDANCE, CA,3.8,0,13,51 to 200 Employees,2010,Company - Private,Film Production,Media & Communication,$1 to $5 million (USD),3.8,3.4,3.7,3.3,3.5,2023-06-03 21:32:55.980606,yr
$30.00 /hr (est.),62400.0,Model 2023,3,2,-1,Otis College of Art and Design, CA,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.6,3.6,3.7,3.2,3.8,2023-06-03 21:32:58.845772,hr
"$78,451 /yr (est.)",78451.0,Lead 3D Artist,0,1,1,Fortis Games, WA,4.4,0,2,201 to 500 Employees,2021,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,4.1,4.1,4.5,4.2,4.3,2023-06-03 21:33:08.836210,yr
"$78,451 /yr (est.)",78451.0,Technical Artist,2,2,-1,Virtuos Games,California,4.5,0,2,201 to 500 Employees,2021,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,4.5,4.2,4.4,4.3,4.2,2023-06-03 21:33:12.221269,yr
"$67,473 /yr (est.)",67473.0,Animator,5,2,1,double negative visual effects, CA,4.1,0,25,1001 to 5000 Employees,1998,Company - Private,Film Production,Media & Communication,Unknown / Non-Applicable,4.2,3.6,3.9,3.7,3.5,2023-06-03 21:33:20.078660,yr
"$63,064 /yr (est.)",63064.0,Senior 3D Artist,4,1,0,Pixel Dash Studios, LA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 21:33:23.026516,yr
"$70,292 /yr (est.)",70292.0,Senior Technical Artist (Animation),5,1,1,ZeniMax Online Studios, MD,4.4,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.9,4.6,4.0,4.3,2023-06-03 21:33:28.644170,yr
"$181,000 /yr (est.)",181000.0,Senior Concept Artist (Environments),0,1,0,Believer,Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,4.0,3.0,4.0,2.0,5.0,2023-06-03 21:33:32.416106,yr
"$163,400 /yr (est.)",163400.0,Senior 3D Animator II,10,2,1,Electronic Arts, CA,4.0,0,41,10000+ Employees,1982,Company - Public,Video Game Publishing,Media & Communication,$5 to $10 billion (USD),3.8,3.8,4.1,3.6,4.0,2023-06-03 21:33:36.374556,yr
"$115,100 /yr (est.)",115100.0,Senior Character Technical Artist – Unannounced Survival Game,8,1,1,Blizzard Entertainment, CA,3.6,0,32,1001 to 5000 Employees,1991,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$1 to $5 billion (USD),3.3,3.2,3.6,2.9,3.8,2023-06-03 21:33:50.623585,yr
"$127,450 /yr (est.)",127450.0,ILM Immersive Senior Character Technical Artist / Rigger,-1,-1,-1,Disney, CA,3.9,0,100,10000+ Employees,1923,Company - Public,Film Production,Media & Communication,$10+ billion (USD),3.6,3.7,3.9,3.3,3.4,2023-06-03 21:33:53.525337,yr
"$115,589 /yr (est.)",115589.0,Lead Technical Artist - VR,5,2,1,SKYDANCE, CA,3.8,0,13,51 to 200 Employees,2010,Company - Private,Film Production,Media & Communication,$1 to $5 million (USD),3.8,3.4,3.7,3.3,3.5,2023-06-03 21:33:56.364485,yr
"$85,000 /yr (est.)",85000.0,Senior 3D Animator / Artist,5,2,-1,Light & Wonder, NV,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.4,3.5,3.7,3.2,3.7,2023-06-03 21:33:59.900564,yr
"$72,600 /yr (est.)",72600.0,Associate Concept Artist,0,2,1,Tencent, CA,4.0,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.1,3.9,3.7,3.3,2023-06-03 21:34:11.257701,yr
"$163,400 /yr (est.)",163400.0,Lead Technical Artist (Environments) - Ridgeline Games,5,1,1,Electronic Arts, WA,4.0,0,41,10000+ Employees,1982,Company - Public,Video Game Publishing,Media & Communication,$5 to $10 billion (USD),3.8,3.8,4.1,3.6,4.0,2023-06-03 21:34:14.211057,yr
$28.50 /hr (est.),59280.0,Gameplay Animator,0,2,1,SKYBOUND LLC,Remote,3.3,1,13,51 to 200 Employees,2010,Company - Private,Culture & Entertainment,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,2.7,2.5,2.6,2.6,2.4,2023-06-03 21:34:21.229357,hr
"$66,959 /yr (est.)",66959.0,Lead Concept Artist - New Game,5,1,1,Zynga, TX,4.4,0,16,1001 to 5000 Employees,2007,Company - Public,Video Game Publishing,Media & Communication,$500 million to $1 billion (USD),4.3,4.1,4.6,3.9,4.3,2023-06-03 21:34:24.444818,yr
"$81,805 /yr (est.)",81805.0,"Artist, FX",0,1,1,Warner Bros. Discovery, IL,3.8,0,20,10000+ Employees,2003,Company - Public,Film Production,Media & Communication,$10+ billion (USD),3.3,3.6,3.6,3.2,3.7,2023-06-03 21:34:27.698921,yr
"$146,000 /yr (est.)",146000.0,Lead Character Artist,5,1,1,Oculus, TX,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-03 21:34:30.988691,yr
"$67,473 /yr (est.)",67473.0,Animator,5,2,1,double negative visual effects, CA,4.1,0,25,1001 to 5000 Employees,1998,Company - Private,Film Production,Media & Communication,Unknown / Non-Applicable,4.2,3.6,3.9,3.7,3.5,2023-06-03 21:34:38.219306,yr
"$135,000 /yr (est.)",135000.0,2D Animation Lead,8,1,1,Brand New School, CA,3.4,0,-1,-1,-1,-1,-1,-1,-1,3.2,3.3,3.2,3.0,3.1,2023-06-03 21:34:41.729262,yr
