Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$77,222 /yr (est.)",77222.0,Graphics Engineer,0,1,1,ZeniMax Media Inc., TX,3.7,0,24,201 to 500 Employees,1999,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.1,3.4,3.7,3.2,3.9,2023-06-03 20:46:04.063299,yr
"$112,500 /yr (est.)",112500.0,Senior Technical Lighting Artist,7,1,1,2K, CA,3.8,0,18,Unknown,2005,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.6,3.7,3.8,3.4,3.5,2023-06-03 20:46:06.166347,yr
$42.48 /hr (est.),88358.4,Environment Technical Artist – Unannounced Survival Game,5,1,-1,Blizzard Entertainment, CA,3.6,0,32,1001 to 5000 Employees,1991,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$1 to $5 billion (USD),3.3,3.2,3.6,2.9,3.8,2023-06-03 20:46:14.626744,hr
"$126,693 /yr (est.)",126693.0,"Rendering Engineer, Autopilot Simulation",0,2,-1,Tesla, CA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.3,3.1,2.9,2023-06-03 20:46:31.394560,yr
"$95,000 /yr (est.)",95000.0,Technical Artist - Remote or On Site,3,2,-1,Studio Wildcard, WA,3.9,0,9,51 to 200 Employees,2014,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.8,4.1,3.9,3.1,2.9,2023-06-03 20:46:33.601300,yr
$45.00 /hr (est.),93600.0,Unreal Engine Technical Artist,0,1,1,The Third Floor, CA,4.0,0,19,201 to 500 Employees,2004,Company - Private,Film Production,Media & Communication,Unknown / Non-Applicable,3.9,3.3,4.3,3.9,4.1,2023-06-03 20:46:36.114836,hr
"$87,571 /yr (est.)",87571.0,Sr. Technical Artist,6,1,-1,Overmatch, TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:46:38.533421,yr
"$115,589 /yr (est.)",115589.0,Lead Technical Artist - VR,5,2,1,SKYDANCE, CA,3.8,0,13,51 to 200 Employees,2010,Company - Private,Film Production,Media & Communication,$1 to $5 million (USD),3.8,3.4,3.7,3.3,3.5,2023-06-03 20:46:43.683304,yr
"$185,000 /yr (est.)",185000.0,Staff Software Engineer,0,2,-1,Recruiting From Scratch, GA,3.9,0,4,1 to 50 Employees,2019,Company - Private,Staffing & Subcontracting,Human Resources & Staffing,$1 to $5 million (USD),4.0,3.9,3.6,3.5,3.9,2023-06-03 20:46:49.534837,yr
"$96,671 /yr (est.)",96671.0,Vulkan Graphics Engineer - Global Remote,8,1,1,CoreAVI, TX,4.4,0,12,51 to 200 Employees,2011,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.5,4.6,4.0,3.9,4.5,2023-06-03 20:46:51.989679,yr
"$200,750 /yr (est.)",200750.0,"Technical Lead, Rendering",7,1,1,Rec Room, WA,4.5,0,7,51 to 200 Employees,2016,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,4.6,4.6,4.5,4.3,4.5,2023-06-03 20:46:54.830488,yr
$45.00 /hr (est.),93600.0,Senior Virtual Production Developer - Los Angeles,0,2,1,The Third Floor, CA,4.0,0,19,201 to 500 Employees,2004,Company - Private,Film Production,Media & Communication,Unknown / Non-Applicable,3.9,3.3,4.3,3.9,4.1,2023-06-03 20:46:57.476301,hr
"$74,000 /yr (est.)",74000.0,Principal Software Engineer - Unity,6,1,1,Zynga, TX,4.4,0,16,1001 to 5000 Employees,2007,Company - Public,Video Game Publishing,Media & Communication,$500 million to $1 billion (USD),4.3,4.1,4.6,3.9,4.3,2023-06-03 20:47:03.808209,yr
"$98,000 /yr (est.)",98000.0,WebAR/WebGL Engineer (Remote),5,1,0,ROSE,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:47:06.215323,yr
"$69,266 /yr (est.)",69266.0,Senior/Journeyman: Software Developer Graphics Support,3,1,1,American Electronic Warfare Associates, MD,4.2,0,40,201 to 500 Employees,1983,Company - Public,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,3.9,4.0,4.3,3.9,4.2,2023-06-03 20:47:11.462389,yr
"$90,000 /yr (est.)",90000.0,Unreal Engine Artist,4,1,1,"Anatomage, Inc.", CA,3.0,0,19,51 to 200 Employees,2004,Company - Private,Health Care Products Manufacturing,Manufacturing,Unknown / Non-Applicable,2.6,3.0,2.7,2.5,3.7,2023-06-03 20:47:14.048506,yr
"$172,433 /yr (est.)",172433.0,Gaming Graphics Software Engineer,5,1,1,Aristocrat, NV,4.0,0,70,5001 to 10000 Employees,1953,Company - Public,Gambling,"Arts, Entertainment & Recreation",$1 to $5 billion (USD),3.8,4.0,4.1,3.8,4.1,2023-06-03 20:47:16.696390,yr
"$51,366 /yr (est.)",51366.0,Graphics Diagnostic Engineer,0,1,1,"Advanced Micro Devices, Inc", FL,4.2,0,54,10000+ Employees,1969,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.2,3.7,4.2,3.9,3.9,2023-06-03 20:47:19.338740,yr
"$112,500 /yr (est.)",112500.0,Senior Technical Lighting Artist,7,1,1,31st Union, CA,4.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,3.5,4.0,4.0,5.0,2023-06-03 20:47:21.772580,yr
"$115,100 /yr (est.)",115100.0,"Senior Technical Artist, Graphics - Hearthstone",0,1,1,Blizzard Entertainment, CA,3.6,0,32,1001 to 5000 Employees,1991,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$1 to $5 billion (USD),3.3,3.2,3.6,2.9,3.8,2023-06-03 20:47:24.971387,yr
"$147,500 /yr (est.)",147500.0,Lead Technical Artist - Immersive,5,2,1,Framestore, NY,4.0,0,37,1001 to 5000 Employees,1986,Company - Private,Film Production,Media & Communication,$25 to $100 million (USD),3.9,3.3,4.0,3.8,3.9,2023-06-03 20:47:27.963343,yr
"$150,800 /yr (est.)",150800.0,Senior 2D/3D Software Developer,5,1,-1,"ESRI, Inc.", CA,4.0,0,54,1001 to 5000 Employees,1969,Company - Private,Enterprise Software & Network Solutions,Information Technology,$1 to $5 billion (USD),3.6,3.4,4.1,3.6,4.2,2023-06-03 20:47:30.661751,yr
"$139,297 /yr (est.)",139297.0,Senior UX Software Engineer (Unreal/Unity3D),5,2,-1,REscan,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:47:33.230413,yr
"$80,000 /yr (est.)",80000.0,Character Rigger - Remote or On Site,3,2,1,Studio Wildcard, WA,3.9,0,9,51 to 200 Employees,2014,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.8,4.1,3.9,3.1,2.9,2023-06-03 20:47:38.447257,yr
"$138,550 /yr (est.)",138550.0,Expert Environment Artist,8,1,1,Activision, TX,3.2,0,44,1001 to 5000 Employees,1979,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$500 million to $1 billion (USD),3.1,3.1,3.2,3.0,3.0,2023-06-03 20:47:41.039561,yr
"$137,146 /yr (est.)",137146.0,Senior Software Engineer - VR (Unity),4,2,1,WIN Reality, TX,5.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:47:43.859713,yr
"$79,092 /yr (est.)",79092.0,Lead Technical Designer,5,2,1,ZeniMax Online Studios, MD,4.4,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.9,4.6,4.0,4.3,2023-06-03 20:47:52.181431,yr
"$130,559 /yr (est.)",130559.0,"Sr Unity Engineer, XR Applications",0,1,1,Transfr, NY,4.5,0,5,51 to 200 Employees,2018,Company - Private,Education & Training Services,Education,$1 to $5 million (USD),4.6,4.3,4.6,4.4,4.6,2023-06-03 20:47:55.483203,yr
"$168,000 /yr (est.)",168000.0,"Senior, Software Engineer, Graphics Systems",5,1,1,"Magic Leap, Inc.", CA,4.0,0,12,1001 to 5000 Employees,2011,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,4.1,4.0,3.3,4.1,2023-06-03 20:48:09.620487,yr
"$101,317 /yr (est.)",101317.0,Senior Software Engineer- Realtime,5,1,-1,Arthrex, FL,3.9,0,42,51 to 200 Employees,1981,Company - Private,Health Care Products Manufacturing,Manufacturing,$25 to $100 million (USD),3.7,3.8,3.9,3.4,3.5,2023-06-03 20:48:12.277398,yr
"$130,000 /yr (est.)",130000.0,Senior VFX Artist - Remote or On Site,4,1,1,Studio Wildcard, WA,3.9,0,9,51 to 200 Employees,2014,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.8,4.1,3.9,3.1,2.9,2023-06-03 20:48:15.022428,yr
"$61,500 /yr (est.)",61500.0,Associate Game Programmer (C++),4,1,0,Heavy Iron Studios, CA,4.5,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.5,4.6,4.6,4.8,2023-06-03 20:48:18.062780,yr
"$99,034 /yr (est.)",99034.0,Senior Rendering Engineer,4,1,0,KRAFTON, WI,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,4.0,2.0,3.0,2023-06-03 20:48:21.625397,yr
"$80,000 /yr (est.)",80000.0,Lead Technical Artist Manager - AR/VR,7,1,1,Axon, WA,3.9,0,30,501 to 1000 Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$100 to $500 million (USD),3.9,4.1,4.0,3.5,3.6,2023-06-03 20:48:25.206961,yr
"$172,000 /yr (est.)",172000.0,Principal Technical Artist (Unannounced Project),0,2,1,ArenaNet, WA,3.4,0,23,51 to 200 Employees,2000,Subsidiary or Business Segment,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3.5,3.3,3.8,3.0,4.4,2023-06-03 20:48:28.150986,yr
"$142,544 /yr (est.)",142544.0,Lead Software Engineer - Graphics,8,1,1,"Aspyr Media, Inc.", TX,3.7,0,27,51 to 200 Employees,1996,Company - Private,Video Game Publishing,Media & Communication,$5 to $25 million (USD),3.1,3.0,3.7,3.4,3.9,2023-06-03 20:48:35.546828,yr
"$172,000 /yr (est.)",172000.0,Principal Technical Artist (Unannounced Project),0,2,1,NCSOFT, WA,3.7,0,26,501 to 1000 Employees,1997,Company - Public,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,2.8,3.6,3.1,2.7,3.5,2023-06-03 20:48:38.821497,yr
"$114,519 /yr (est.)",114519.0,Staff Software Engineer,8,1,-1,"Applied Research Associates, Inc", FL,4.2,0,44,1001 to 5000 Employees,1979,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),4.0,4.0,4.3,4.1,4.3,2023-06-03 20:48:47.735417,yr
"$100,676 /yr (est.)",100676.0,"Manager, Software Engineering",8,1,1,SciPlay, IA,3.9,0,25,501 to 1000 Employees,1998,Company - Public,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.4,3.8,3.9,3.4,4.0,2023-06-03 20:48:50.511681,yr
"$154,500 /yr (est.)",154500.0,Lead Technical Artist (Unreal Engine 5),2,1,1,Survios, CA,3.6,0,10,51 to 200 Employees,2013,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.5,3.6,3.7,2.6,4.2,2023-06-03 20:48:53.506023,yr
"$192,100 /yr (est.)",192100.0,Senior Software Engineer - 3D Graphics & Display,8,1,1,Intuitive Surgical, CA,4.2,0,28,5001 to 10000 Employees,1995,Company - Public,Health Care Products Manufacturing,Manufacturing,$1 to $5 billion (USD),3.9,4.2,4.1,3.9,3.6,2023-06-03 20:48:56.181984,yr
"$77,345 /yr (est.)",77345.0,Lead Technical Designer,5,2,1,ZeniMax Media Inc., MD,3.7,0,24,201 to 500 Employees,1999,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.1,3.4,3.7,3.2,3.9,2023-06-03 20:48:59.172701,yr
"$115,100 /yr (est.)",115100.0,Senior VFX Artist,5,1,1,Raven Software, WI,4.7,0,33,201 to 500 Employees,1990,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,4.3,4.4,4.8,4.2,4.2,2023-06-03 20:49:01.985968,yr
"$94,699 /yr (est.)",94699.0,Senior Game Programmer (C++),4,1,1,Heavy Iron Studios, CA,4.5,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.5,4.6,4.6,4.8,2023-06-03 20:49:05.034792,yr
"$75,000 /yr (est.)",75000.0,Technical Artist,0,1,1,Heavy Iron Studios, CA,4.5,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.5,4.6,4.6,4.8,2023-06-03 20:49:08.730294,yr
"$121,813 /yr (est.)",121813.0,Senior Software Engineer - Graphics,8,1,1,Aspyr, TX,3.7,0,27,51 to 200 Employees,1996,Company - Private,Video Game Publishing,Media & Communication,$5 to $25 million (USD),3.1,3.0,3.7,3.4,3.9,2023-06-03 20:49:12.657337,yr
"$56,832 /yr (est.)",56832.0,Senior Rendering Engineer,4,1,0,PUBG Madison, WI,4.2,0,6,501 to 1000 Employees,2017,Company - Private,Video Game Publishing,Media & Communication,$500 million to $1 billion (USD),4.3,4.3,4.0,3.6,3.9,2023-06-03 20:49:15.552328,yr
"$119,589 /yr (est.)",119589.0,Senior Software Engineer,7,1,1,"Applied Research Associates, Inc", FL,4.2,0,44,1001 to 5000 Employees,1979,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),4.0,4.0,4.3,4.1,4.3,2023-06-03 20:49:18.712220,yr
"$115,100 /yr (est.)",115100.0,Senior VFX Artist,5,1,1,Activision, WI,3.2,0,44,1001 to 5000 Employees,1979,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$500 million to $1 billion (USD),3.1,3.1,3.2,3.0,3.0,2023-06-03 20:49:21.785026,yr
"$168,000 /yr (est.)",168000.0,"Senior, Software Engineer, Graphics Systems",5,1,1,"Magic Leap, Inc.", CA,4.0,0,12,1001 to 5000 Employees,2011,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,4.1,4.0,3.3,4.1,2023-06-03 20:49:40.525676,yr
"$101,317 /yr (est.)",101317.0,Senior Software Engineer- Realtime,5,1,-1,Arthrex, FL,3.9,0,42,51 to 200 Employees,1981,Company - Private,Health Care Products Manufacturing,Manufacturing,$25 to $100 million (USD),3.7,3.8,3.9,3.4,3.5,2023-06-03 20:49:43.579708,yr
"$130,000 /yr (est.)",130000.0,Senior VFX Artist - Remote or On Site,4,1,1,Studio Wildcard, WA,3.9,0,9,51 to 200 Employees,2014,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.8,4.1,3.9,3.1,2.9,2023-06-03 20:49:46.757990,yr
"$61,500 /yr (est.)",61500.0,Associate Game Programmer (C++),4,1,0,Heavy Iron Studios, CA,4.5,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.5,4.6,4.6,4.8,2023-06-03 20:49:49.631167,yr
"$99,034 /yr (est.)",99034.0,Senior Rendering Engineer,4,1,0,KRAFTON, WI,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,4.0,2.0,3.0,2023-06-03 20:49:53.963271,yr
"$80,000 /yr (est.)",80000.0,Lead Technical Artist Manager - AR/VR,7,1,1,Axon, WA,3.9,0,30,501 to 1000 Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$100 to $500 million (USD),3.9,4.1,4.0,3.5,3.6,2023-06-03 20:49:57.945461,yr
"$172,000 /yr (est.)",172000.0,Principal Technical Artist (Unannounced Project),0,2,1,ArenaNet, WA,3.4,0,23,51 to 200 Employees,2000,Subsidiary or Business Segment,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3.5,3.3,3.8,3.0,4.4,2023-06-03 20:50:01.319891,yr
"$142,544 /yr (est.)",142544.0,Lead Software Engineer - Graphics,8,1,1,"Aspyr Media, Inc.", TX,3.7,0,27,51 to 200 Employees,1996,Company - Private,Video Game Publishing,Media & Communication,$5 to $25 million (USD),3.1,3.0,3.7,3.4,3.9,2023-06-03 20:50:09.308281,yr
"$172,000 /yr (est.)",172000.0,Principal Technical Artist (Unannounced Project),0,2,1,NCSOFT, WA,3.7,0,26,501 to 1000 Employees,1997,Company - Public,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,2.8,3.6,3.1,2.7,3.5,2023-06-03 20:50:12.482667,yr
"$114,519 /yr (est.)",114519.0,Staff Software Engineer,8,1,-1,"Applied Research Associates, Inc", FL,4.2,0,44,1001 to 5000 Employees,1979,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),4.0,4.0,4.3,4.1,4.3,2023-06-03 20:50:22.139210,yr
"$100,676 /yr (est.)",100676.0,"Manager, Software Engineering",8,1,1,SciPlay, IA,3.9,0,25,501 to 1000 Employees,1998,Company - Public,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.4,3.8,3.9,3.4,4.0,2023-06-03 20:50:25.394690,yr
"$154,500 /yr (est.)",154500.0,Lead Technical Artist (Unreal Engine 5),2,1,1,Survios, CA,3.6,0,10,51 to 200 Employees,2013,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.5,3.6,3.7,2.6,4.2,2023-06-03 20:50:28.809647,yr
