Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$107,629 /yr (est.)",107629.0,Software Engineer III,4,1,1,"Walmart
3.3", AR,3.3,0,61,10000+ Employees,1962,Company - Public,General Merchandise & Superstores,Retail & Wholesale,$10+ billion (USD),3.3,3.3,3.1,2.8,3.0,2023-06-03 20:31:24.353955,yr
"$112,563 /yr (est.)",112563.0,RELEASE MANAGER,7,1,1,"Shell Energy Solutions
4.1", TX,4.1,0,116,10000+ Employees,1907,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.8,3.9,4.1,3.6,3.9,2023-06-03 20:31:27.252453,yr
"$8,624 /mo (est.)",103488.0,IT Application Development – Senior/Specialist,0,2,1,"The Evergreen State College
3.7", WA,3.7,0,56,501 to 1000 Employees,1967,College / University,Colleges & Universities,Education,$25 to $100 million (USD),3.4,3.3,3.6,3.1,3.9,2023-06-03 20:31:30.098083,mo
"$102,500 /yr (est.)",102500.0,Sr. Oracle Financial Consultant,10,1,1,StartUp OI, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:31:39.960090,yr
"$182,976 /yr (est.)",182976.0,Lead Software Engineer,10,1,0,"Disney Media & Entertainment Distribution
3.9", CT,3.9,0,100,10000+ Employees,1923,Company - Public,Film Production,Media & Communication,$10+ billion (USD),3.6,3.7,3.9,3.3,3.4,2023-06-03 20:31:45.164872,yr
"$208,000 /yr (est.)",208000.0,Senior Staff Site Reliability Engineer,10,1,1,"BILL
3.9", CA,3.9,0,17,1001 to 5000 Employees,2006,Company - Public,Financial Transaction Processing,Financial Services,$500 million to $1 billion (USD),3.8,3.8,4.0,3.6,4.1,2023-06-03 20:31:47.813334,yr
"$121,953 /yr (est.)",121953.0,"Senior Software Engineer, Oracle Fusion",5,1,1,"Jamf
4.1", MN,4.1,0,21,1001 to 5000 Employees,2002,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.9,3.3,4.4,3.9,4.4,2023-06-03 20:31:50.615928,yr
"$107,629 /yr (est.)",107629.0,Software Engineer III,4,1,1,"Walmart
3.3", AR,3.3,0,61,10000+ Employees,1962,Company - Public,General Merchandise & Superstores,Retail & Wholesale,$10+ billion (USD),3.3,3.3,3.1,2.8,3.0,2023-06-03 20:31:53.353835,yr
"$112,563 /yr (est.)",112563.0,RELEASE MANAGER,7,1,1,"Shell Energy Solutions
4.1", TX,4.1,0,116,10000+ Employees,1907,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.8,3.9,4.1,3.6,3.9,2023-06-03 20:31:55.904717,yr
"$8,624 /mo (est.)",103488.0,IT Application Development – Senior/Specialist,0,2,1,"The Evergreen State College
3.7", WA,3.7,0,56,501 to 1000 Employees,1967,College / University,Colleges & Universities,Education,$25 to $100 million (USD),3.4,3.3,3.6,3.1,3.9,2023-06-03 20:31:58.769849,mo
"$102,500 /yr (est.)",102500.0,Sr. Oracle Financial Consultant,10,1,1,StartUp OI, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:32:08.596079,yr
"$182,976 /yr (est.)",182976.0,Lead Software Engineer,10,1,0,"Disney Media & Entertainment Distribution
3.9", CT,3.9,0,100,10000+ Employees,1923,Company - Public,Film Production,Media & Communication,$10+ billion (USD),3.6,3.7,3.9,3.3,3.4,2023-06-03 20:32:14.028260,yr
"$208,000 /yr (est.)",208000.0,Senior Staff Site Reliability Engineer,10,1,1,"BILL
3.9", CA,3.9,0,17,1001 to 5000 Employees,2006,Company - Public,Financial Transaction Processing,Financial Services,$500 million to $1 billion (USD),3.8,3.8,4.0,3.6,4.1,2023-06-03 20:32:16.661691,yr
"$121,953 /yr (est.)",121953.0,"Senior Software Engineer, Oracle Fusion",5,1,1,"Jamf
4.1", MN,4.1,0,21,1001 to 5000 Employees,2002,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.9,3.3,4.4,3.9,4.4,2023-06-03 20:32:19.633187,yr
"$107,629 /yr (est.)",107629.0,Software Engineer III,4,1,1,"Walmart
3.3", AR,3.3,0,61,10000+ Employees,1962,Company - Public,General Merchandise & Superstores,Retail & Wholesale,$10+ billion (USD),3.3,3.3,3.1,2.8,3.0,2023-06-03 20:32:22.272216,yr
"$112,563 /yr (est.)",112563.0,RELEASE MANAGER,7,1,1,"Shell Energy Solutions
4.1", TX,4.1,0,116,10000+ Employees,1907,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.8,3.9,4.1,3.6,3.9,2023-06-03 20:32:24.928151,yr
"$8,624 /mo (est.)",103488.0,IT Application Development – Senior/Specialist,0,2,1,"The Evergreen State College
3.7", WA,3.7,0,56,501 to 1000 Employees,1967,College / University,Colleges & Universities,Education,$25 to $100 million (USD),3.4,3.3,3.6,3.1,3.9,2023-06-03 20:32:28.287776,mo
"$102,500 /yr (est.)",102500.0,Sr. Oracle Financial Consultant,10,1,1,StartUp OI, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:32:38.208975,yr
"$182,976 /yr (est.)",182976.0,Lead Software Engineer,10,1,0,"Disney Media & Entertainment Distribution
3.9", CT,3.9,0,100,10000+ Employees,1923,Company - Public,Film Production,Media & Communication,$10+ billion (USD),3.6,3.7,3.9,3.3,3.4,2023-06-03 20:32:43.487448,yr
