Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$85,000 /yr (est.)",85000.0,Unreal Middleware Software Developer,8,1,-1,GameDriver,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:04:32.388733,yr
"$116,631 /yr (est.)",116631.0,Sr. MMO Game Developer (BHJOB20048_365),5,1,-1,ITmPowered, WA,4.5,0,13,1 to 50 Employees,2010,Company - Private,Information Technology Support Services,Information Technology,$1 to $5 million (USD),4.0,4.2,4.3,4.3,4.3,2023-06-03 20:04:38.092991,yr
"$88,214 /yr (est.)",88214.0,Game Server Engineer,7,2,1,Epic Games, NC,4.2,0,32,1001 to 5000 Employees,1991,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.9,4.6,4.1,3.6,3.9,2023-06-03 20:04:40.524886,yr
"$156,300 /yr (est.)",156300.0,Lead Unity Developer,8,1,1,Topgolf, CA,3.6,0,23,10000+ Employees,2000,Company - Public,Sports & Recreation,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,3.6,3.4,3.8,3.1,3.4,2023-06-03 20:04:43.387796,yr
"$67,258 /yr (est.)",67258.0,Software Developer,2,1,0,University of Nebraska, NE,4.3,0,154,10000+ Employees,1869,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.6,3.1,3.7,3.3,3.8,2023-06-03 20:04:49.157614,yr
"$204,500 /yr (est.)",204500.0,ML Engineer,4,1,-1,Believer,Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,4.0,3.0,4.0,2.0,5.0,2023-06-03 20:04:52.256365,yr
"$74,010 /yr (est.)",74010.0,HTML5 Game/Animation Developer,5,1,1,"CataBoom Technologies, LLC", TX,3.7,0,-1,-1,-1,-1,-1,-1,-1,3.8,4.4,3.8,4.1,3.8,2023-06-03 20:04:55.856148,yr
"$130,000 /yr (est.)",130000.0,Build Engineer / DevOps Engineer,3,1,-1,Bit Fry Game Studios. Inc,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:05:05.737854,yr
"$53,902 /yr (est.)",53902.0,Unreal or Unity Engine Programmer Journeyman,4,1,1,Precise Systems, FL,3.6,0,33,201 to 500 Employees,1990,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $100 million (USD),4.1,3.7,4.1,3.9,4.1,2023-06-03 20:05:11.026742,yr
"$74,722 /yr (est.)",74722.0,Visible Team - Unity Developer (Software Developer 1/2),5,1,0,Los Alamos National Laboratory, NM,3.8,0,80,10000+ Employees,1943,Government,National Agencies,Government & Public Administration,$500 million to $1 billion (USD),3.8,4.3,3.4,3.2,4.0,2023-06-03 20:05:13.640580,yr
"$116,979 /yr (est.)",116979.0,Senior 3D Generalist Animator/Unity Developer,0,1,1,Lawrence Livermore National Laboratory, CA,4.4,0,71,5001 to 10000 Employees,1952,Government,National Agencies,Government & Public Administration,$1 to $5 billion (USD),4.3,4.0,4.3,4.1,4.5,2023-06-03 20:05:16.597831,yr
"$68,640 /yr (est.)",68640.0,Full-Stack Web Developer,3,2,-1,ZeniMax Media Inc., MD,3.7,0,24,201 to 500 Employees,1999,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.1,3.4,3.7,3.2,3.9,2023-06-03 20:05:19.220101,yr
"$81,923 /yr (est.)",81923.0,AI Programmer (all levels),5,2,1,id Software, TX,4.2,0,32,51 to 200 Employees,1991,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,4.0,4.4,3.9,3.5,3.7,2023-06-03 20:05:29.536462,yr
"$109,975 /yr (est.)",109975.0,Game Designer - Engagement,3,2,1,Electronic Arts, CA,4.0,0,41,10000+ Employees,1982,Company - Public,Video Game Publishing,Media & Communication,$5 to $10 billion (USD),3.8,3.8,4.1,3.6,4.0,2023-06-03 20:05:32.282207,yr
"$63,655 /yr (est.)",63655.0,Unity Developer (XR) - Part Time,2,1,-1,DigitalCM LLC, FL,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:05:48.763326,yr
"$130,000 /yr (est.)",130000.0,Backend Engineer,3,1,-1,Bit Fry Game Studios. Inc,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:05:54.426723,yr
"$136,000 /yr (est.)",136000.0,"Software Engineer, Engine and Integration, Live Telepresence with Codec Avatars",3,1,1,Oculus,Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-03 20:05:59.961141,yr
"$160,000 /yr (est.)",160000.0,Senior .NET Developer (C# / SQL / ASP.NET MVC),8,1,1,"Red Dog Media, Inc.",Remote,4.5,1,15,1 to 50 Employees,2008,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.2,4.2,4.6,4.4,4.3,2023-06-03 20:06:10.182733,yr
"$275,000 /yr (est.)",275000.0,Quantitative Software Developer,0,1,-1,Recruiting From Scratch, NJ,3.9,0,4,1 to 50 Employees,2019,Company - Private,Staffing & Subcontracting,Human Resources & Staffing,$1 to $5 million (USD),4.0,3.9,3.6,3.5,3.9,2023-06-03 20:06:19.944553,yr
"$116,631 /yr (est.)",116631.0,Sr. MMO Game Developer (BHJOB20048_365),5,1,-1,ITmPowered, WA,4.5,0,13,1 to 50 Employees,2010,Company - Private,Information Technology Support Services,Information Technology,$1 to $5 million (USD),4.0,4.2,4.3,4.3,4.3,2023-06-03 20:06:23.308565,yr
"$88,214 /yr (est.)",88214.0,Game Server Engineer,7,2,1,Epic Games, NC,4.2,0,32,1001 to 5000 Employees,1991,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.9,4.6,4.1,3.6,3.9,2023-06-03 20:06:26.139604,yr
"$156,300 /yr (est.)",156300.0,Lead Unity Developer,8,1,1,Topgolf, CA,3.6,0,23,10000+ Employees,2000,Company - Public,Sports & Recreation,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,3.6,3.4,3.8,3.1,3.4,2023-06-03 20:06:29.701813,yr
"$116,979 /yr (est.)",116979.0,Senior 3D Generalist Animator/Unity Developer,0,1,1,Lawrence Livermore National Laboratory, CA,4.4,0,71,5001 to 10000 Employees,1952,Government,National Agencies,Government & Public Administration,$1 to $5 billion (USD),4.3,4.0,4.3,4.1,4.5,2023-06-03 20:06:38.718283,yr
"$74,722 /yr (est.)",74722.0,Visible Team - Unity Developer (Software Developer 1/2),5,1,0,Los Alamos National Laboratory, NM,3.8,0,80,10000+ Employees,1943,Government,National Agencies,Government & Public Administration,$500 million to $1 billion (USD),3.8,4.3,3.4,3.2,4.0,2023-06-03 20:06:42.270335,yr
"$68,640 /yr (est.)",68640.0,Full-Stack Web Developer,3,2,-1,ZeniMax Media Inc., MD,3.7,0,24,201 to 500 Employees,1999,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.1,3.4,3.7,3.2,3.9,2023-06-03 20:06:45.471871,yr
"$130,000 /yr (est.)",130000.0,Build Engineer / DevOps Engineer,3,1,-1,Bit Fry Game Studios. Inc,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:06:48.281933,yr
"$63,655 /yr (est.)",63655.0,Unity Developer (XR) - Part Time,2,1,-1,DigitalCM LLC, FL,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:07:05.681033,yr
"$130,000 /yr (est.)",130000.0,Backend Engineer,3,1,-1,Bit Fry Game Studios. Inc,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:07:38.558694,yr
"$139,495 /yr (est.)",139495.0,SENIOR DEVELOPER,5,1,1,Heartwood, CA,1.5,0,-1,-1,-1,-1,-1,-1,-1,1.5,1.5,2.0,1.5,2.0,2023-06-03 20:07:44.681460,yr
"$97,759 /yr (est.)",97759.0,Senior Mobile App Developer,5,2,1,Fahlgren Mortine, OH,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.3,3.8,3.4,3.9,2023-06-03 20:07:56.265723,yr
"$110,278 /yr (est.)",110278.0,Lead Tools Engineer,7,1,1,ZeniMax Online Studios, MD,4.4,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.9,4.6,4.0,4.3,2023-06-03 20:08:12.081198,yr
$30.00 /hr (est.),62400.0,"Coding and Game Design Instructor (Unity, Roblox, RPG Maker & More)",1,1,1,STEAM K-12: Coding and Game Design Classes,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:08:16.438277,hr
"$113,950 /yr (est.)",113950.0,Senior QA Analyst,3,2,1,Epic Games, NC,4.2,0,32,1001 to 5000 Employees,1991,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.9,4.6,4.1,3.6,3.9,2023-06-03 20:08:22.947340,yr
"$77,907 /yr (est.)",77907.0,Software Prototype Developer II,2,1,1,Arthrex, FL,3.9,0,42,51 to 200 Employees,1981,Company - Private,Health Care Products Manufacturing,Manufacturing,$25 to $100 million (USD),3.7,3.8,3.9,3.4,3.5,2023-06-03 20:08:26.643186,yr
"$134,500 /yr (est.)",134500.0,"Senior Game Engineer, Amazon Games",5,1,1,Amazon.com Services LLC, CA,3.8,0,29,10000+ Employees,1994,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,3.9,3.7,3.4,3.3,2023-06-03 20:08:30.396598,yr
"$275,000 /yr (est.)",275000.0,Quantitative Software Developer,0,1,-1,Recruiting From Scratch, NJ,3.9,0,4,1 to 50 Employees,2019,Company - Private,Staffing & Subcontracting,Human Resources & Staffing,$1 to $5 million (USD),4.0,3.9,3.6,3.5,3.9,2023-06-03 20:08:41.989508,yr
"$88,214 /yr (est.)",88214.0,Game Server Engineer,7,2,1,Epic Games, NC,4.2,0,32,1001 to 5000 Employees,1991,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.9,4.6,4.1,3.6,3.9,2023-06-03 20:08:45.910521,yr
"$116,979 /yr (est.)",116979.0,Senior 3D Generalist Animator/Unity Developer,0,1,1,Lawrence Livermore National Laboratory, CA,4.4,0,71,5001 to 10000 Employees,1952,Government,National Agencies,Government & Public Administration,$1 to $5 billion (USD),4.3,4.0,4.3,4.1,4.5,2023-06-03 20:08:49.873066,yr
"$68,640 /yr (est.)",68640.0,Full-Stack Web Developer,3,2,-1,ZeniMax Media Inc., MD,3.7,0,24,201 to 500 Employees,1999,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.1,3.4,3.7,3.2,3.9,2023-06-03 20:08:53.829408,yr
"$130,000 /yr (est.)",130000.0,Build Engineer / DevOps Engineer,-1,-1,-1,Bit Fry Game Studios. Inc,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:08:57.258952,yr
"$130,000 /yr (est.)",130000.0,Backend Engineer,3,1,-1,Bit Fry Game Studios. Inc,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:09:14.517186,yr
"$139,495 /yr (est.)",139495.0,SENIOR DEVELOPER,5,1,1,Heartwood, CA,1.5,0,-1,-1,-1,-1,-1,-1,-1,1.5,1.5,2.0,1.5,2.0,2023-06-03 20:09:20.852771,yr
