Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$72,309 /yr (est.)",72309.0,Rendering Programmer,2,1,-1,Gearbox Software, TX,3.8,0,24,501 to 1000 Employees,1999,Company - Private,Computer Hardware Development,Information Technology,$25 to $100 million (USD),3.3,3.4,3.8,3.6,4.1,2023-06-03 20:12:36.822118,yr
"$143,877 /yr (est.)",143877.0,"Lead Engineer, Gameplay AI Creature - Unannounced Survival Game",8,1,1,Blizzard Entertainment, CA,3.6,0,32,1001 to 5000 Employees,1991,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$1 to $5 billion (USD),3.3,3.2,3.6,2.9,3.8,2023-06-03 20:12:39.130766,yr
"$105,956 /yr (est.)",105956.0,"Senior Programmer, AI",3,1,1,PlayStation Global, OR,3.9,0,29,5001 to 10000 Employees,1994,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$10+ billion (USD),3.4,3.7,3.9,3.4,3.7,2023-06-03 20:12:41.601339,yr
"$66,126 /yr (est.)",66126.0,Programmer Analyst,5,1,0,University of Missouri - Kansas City, MO,3.8,0,184,5001 to 10000 Employees,1839,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,3.3,3.0,3.7,3.3,3.7,2023-06-03 20:12:44.814541,yr
"$184,750 /yr (est.)",184750.0,Senior Gameplay Engineer,0,1,1,ProbablyMonsters, WA,2.7,0,-1,-1,-1,-1,-1,-1,-1,3.0,4.1,3.0,2.7,4.4,2023-06-03 20:12:48.262133,yr
"$106,815 /yr (est.)",106815.0,Senior Gameplay Programmer,7,2,1,ZeniMax Media Inc., TX,3.7,0,24,201 to 500 Employees,1999,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.1,3.4,3.7,3.2,3.9,2023-06-03 20:12:51.929754,yr
"$220,000 /yr (est.)",220000.0,"Senior Physics Programmer (Unannounced AAA Game, UE5)",5,2,1,Yotta Games, CA,2.6,0,-1,-1,-1,-1,-1,-1,-1,2.8,3.3,2.6,2.5,2.4,2023-06-03 20:12:54.251947,yr
"$188,980 /yr (est.)",188980.0,Lead Audio Programmer (Skeleton Key),4,1,1,Wizards of the Coast, TX,2.9,0,24,1001 to 5000 Employees,1999,Subsidiary or Business Segment,Culture & Entertainment,"Arts, Entertainment & Recreation",$1 to $5 billion (USD),2.4,2.8,2.8,2.2,3.0,2023-06-03 20:12:57.871664,yr
"$161,800 /yr (est.)",161800.0,Senior Physics Programmer,5,1,1,Rockstar Games San Diego & Toronto, CA,4.3,0,25,1001 to 5000 Employees,1998,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$5 to $25 million (USD),4.1,4.3,4.2,3.9,4.0,2023-06-03 20:13:00.486152,yr
"$161,800 /yr (est.)",161800.0,Senior Physics Programmer,5,1,1,Rockstar Games, CA,4.3,0,25,1001 to 5000 Employees,1998,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$5 to $25 million (USD),4.1,4.3,4.2,3.9,4.0,2023-06-03 20:13:09.421549,yr
"$188,980 /yr (est.)",188980.0,Lead Audio Programmer,4,1,1,Skeleton Key, TX,3.7,0,21,1 to 50 Employees,2002,Company - Private,Information Technology Support Services,Information Technology,$1 to $5 million (USD),3.1,3.1,4.4,3.7,3.4,2023-06-03 20:13:11.950239,yr
"$71,863 /yr (est.)",71863.0,UE Gameplay Programmer,4,1,-1,Pure Imagination Studios,Gold Coast,3.0,0,-1,-1,-1,-1,-1,-1,-1,3.0,3.6,3.2,3.0,3.4,2023-06-03 20:13:27.352109,yr
"$78,944 /yr (est.)",78944.0,Lead Gameplay Engineer (Combat),7,2,1,ZeniMax Media Inc., MD,3.7,0,24,201 to 500 Employees,1999,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.1,3.4,3.7,3.2,3.9,2023-06-03 20:13:30.075589,yr
"$172,500 /yr (est.)",172500.0,Senior Gameplay Engineer,5,1,-1,Striking Distance Studios, CA,4.0,0,4,201 to 500 Employees,2019,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.8,4.5,3.9,3.5,4.2,2023-06-03 20:13:31.844338,yr
"$64,300 /yr (est.)",64300.0,AI Combat Designer,3,1,-1,Amazon.com Services LLC, CA,3.8,0,29,10000+ Employees,1994,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,3.9,3.7,3.4,3.3,2023-06-03 20:13:33.790272,yr
"$87,500 /yr (est.)",87500.0,Senior Unity Game Programmer,0,1,1,Tentworks Interactive, CA,4.5,0,5,1 to 50 Employees,2018,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,4.2,3.9,4.2,4.1,4.5,2023-06-03 20:13:35.817279,yr
"$88,500 /yr (est.)",88500.0,Technical Game Designer,0,2,-1,thatgamecompany,United States,5.0,0,-1,-1,-1,-1,-1,-1,-1,4.7,5.0,5.0,5.0,5.0,2023-06-03 20:13:37.854734,yr
"$81,423 /yr (est.)",81423.0,Sr. Game Designer,5,1,0,Esports Now LLC, FL,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:13:40.742962,yr
"$122,740 /yr (est.)",122740.0,Senior Game Designer,-1,-1,-1,PlayStation Global, CA,3.9,0,29,5001 to 10000 Employees,1994,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$10+ billion (USD),3.4,3.7,3.9,3.4,3.7,2023-06-03 20:13:48.895423,yr
"$55,691 /yr (est.)",55691.0,Game Designer - Full Time,0,1,1,Filament Games, WI,4.9,0,18,51 to 200 Employees,2005,Company - Private,Primary & Secondary Schools,Education,$1 to $5 million (USD),3.9,3.9,4.5,4.6,4.9,2023-06-03 20:13:51.344782,yr
"$94,699 /yr (est.)",94699.0,Senior Game Programmer (C++),4,1,1,Heavy Iron Studios, CA,4.5,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.5,4.6,4.6,4.8,2023-06-03 20:13:53.427390,yr
"$60,735 /yr (est.)",60735.0,Associate Technical Director,-1,-1,-1,Gearbox Software, TX,3.8,0,24,501 to 1000 Employees,1999,Company - Private,Computer Hardware Development,Information Technology,$25 to $100 million (USD),3.3,3.4,3.8,3.6,4.1,2023-06-03 20:13:59.301745,yr
"$71,863 /yr (est.)",71863.0,UE Gameplay Programmer,4,1,-1,Pure Imagination Studios,Gold Coast,3.0,0,-1,-1,-1,-1,-1,-1,-1,3.0,3.6,3.2,3.0,3.4,2023-06-03 20:14:08.543261,yr
"$78,944 /yr (est.)",78944.0,Lead Gameplay Engineer (Combat),7,2,1,ZeniMax Media Inc., MD,3.7,0,24,201 to 500 Employees,1999,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.1,3.4,3.7,3.2,3.9,2023-06-03 20:14:11.582625,yr
"$172,500 /yr (est.)",172500.0,Senior Gameplay Engineer,5,1,-1,Striking Distance Studios, CA,4.0,0,4,201 to 500 Employees,2019,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.8,4.5,3.9,3.5,4.2,2023-06-03 20:14:13.701781,yr
"$64,300 /yr (est.)",64300.0,AI Combat Designer,3,1,-1,Amazon.com Services LLC, CA,3.8,0,29,10000+ Employees,1994,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,3.9,3.7,3.4,3.3,2023-06-03 20:14:15.825228,yr
"$87,500 /yr (est.)",87500.0,Senior Unity Game Programmer,0,1,1,Tentworks Interactive, CA,4.5,0,5,1 to 50 Employees,2018,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,4.2,3.9,4.2,4.1,4.5,2023-06-03 20:14:17.800848,yr
"$88,500 /yr (est.)",88500.0,Technical Game Designer,0,2,-1,thatgamecompany,United States,5.0,0,-1,-1,-1,-1,-1,-1,-1,4.7,5.0,5.0,5.0,5.0,2023-06-03 20:14:19.875103,yr
"$81,423 /yr (est.)",81423.0,Sr. Game Designer,5,1,0,Esports Now LLC, FL,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:14:22.897008,yr
"$122,740 /yr (est.)",122740.0,Senior Game Designer,-1,-1,-1,PlayStation Global, CA,3.9,0,29,5001 to 10000 Employees,1994,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$10+ billion (USD),3.4,3.7,3.9,3.4,3.7,2023-06-03 20:14:31.382630,yr
"$55,691 /yr (est.)",55691.0,Game Designer - Full Time,0,1,1,Filament Games, WI,4.9,0,18,51 to 200 Employees,2005,Company - Private,Primary & Secondary Schools,Education,$1 to $5 million (USD),3.9,3.9,4.5,4.6,4.9,2023-06-03 20:14:33.728155,yr
"$94,699 /yr (est.)",94699.0,Senior Game Programmer (C++),4,1,1,Heavy Iron Studios, CA,4.5,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.5,4.6,4.6,4.8,2023-06-03 20:14:35.982210,yr
"$60,735 /yr (est.)",60735.0,Associate Technical Director,3,1,0,Gearbox Software, TX,3.8,0,24,501 to 1000 Employees,1999,Company - Private,Computer Hardware Development,Information Technology,$25 to $100 million (USD),3.3,3.4,3.8,3.6,4.1,2023-06-03 20:14:42.497750,yr
"$71,863 /yr (est.)",71863.0,UE Gameplay Programmer,4,1,-1,Pure Imagination Studios,Gold Coast,3.0,0,-1,-1,-1,-1,-1,-1,-1,3.0,3.6,3.2,3.0,3.4,2023-06-03 20:14:52.264436,yr
"$78,944 /yr (est.)",78944.0,Lead Gameplay Engineer (Combat),7,2,1,ZeniMax Media Inc., MD,3.7,0,24,201 to 500 Employees,1999,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.1,3.4,3.7,3.2,3.9,2023-06-03 20:14:55.285379,yr
"$172,500 /yr (est.)",172500.0,Senior Gameplay Engineer,5,1,-1,Striking Distance Studios, CA,4.0,0,4,201 to 500 Employees,2019,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.8,4.5,3.9,3.5,4.2,2023-06-03 20:14:57.462780,yr
"$64,300 /yr (est.)",64300.0,AI Combat Designer,3,1,-1,Amazon.com Services LLC, CA,3.8,0,29,10000+ Employees,1994,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,3.9,3.7,3.4,3.3,2023-06-03 20:14:59.640002,yr
"$87,500 /yr (est.)",87500.0,Senior Unity Game Programmer,0,1,1,Tentworks Interactive, CA,4.5,0,5,1 to 50 Employees,2018,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,4.2,3.9,4.2,4.1,4.5,2023-06-03 20:15:01.769884,yr
"$88,500 /yr (est.)",88500.0,Technical Game Designer,0,2,-1,thatgamecompany,United States,5.0,0,-1,-1,-1,-1,-1,-1,-1,4.7,5.0,5.0,5.0,5.0,2023-06-03 20:15:03.985134,yr
"$81,423 /yr (est.)",81423.0,Sr. Game Designer,5,1,0,Esports Now LLC, FL,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:15:07.217822,yr
"$122,740 /yr (est.)",122740.0,Senior Game Designer,-1,-1,-1,PlayStation Global, CA,3.9,0,29,5001 to 10000 Employees,1994,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$10+ billion (USD),3.4,3.7,3.9,3.4,3.7,2023-06-03 20:15:15.698789,yr
"$55,691 /yr (est.)",55691.0,Game Designer - Full Time,0,1,1,Filament Games, WI,4.9,0,18,51 to 200 Employees,2005,Company - Private,Primary & Secondary Schools,Education,$1 to $5 million (USD),3.9,3.9,4.5,4.6,4.9,2023-06-03 20:15:18.396775,yr
"$94,699 /yr (est.)",94699.0,Senior Game Programmer (C++),4,1,1,Heavy Iron Studios, CA,4.5,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.5,4.6,4.6,4.8,2023-06-03 20:15:20.633987,yr
"$60,735 /yr (est.)",60735.0,Associate Technical Director,3,1,0,Gearbox Software, TX,3.8,0,24,501 to 1000 Employees,1999,Company - Private,Computer Hardware Development,Information Technology,$25 to $100 million (USD),3.3,3.4,3.8,3.6,4.1,2023-06-03 20:15:26.862085,yr
"$71,863 /yr (est.)",71863.0,UE Gameplay Programmer,4,1,-1,Pure Imagination Studios,Gold Coast,3.0,0,-1,-1,-1,-1,-1,-1,-1,3.0,3.6,3.2,3.0,3.4,2023-06-03 20:15:36.454264,yr
"$78,944 /yr (est.)",78944.0,Lead Gameplay Engineer (Combat),7,2,1,ZeniMax Media Inc., MD,3.7,0,24,201 to 500 Employees,1999,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.1,3.4,3.7,3.2,3.9,2023-06-03 20:15:39.398544,yr
"$172,500 /yr (est.)",172500.0,Senior Gameplay Engineer,5,1,-1,Striking Distance Studios, CA,4.0,0,4,201 to 500 Employees,2019,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.8,4.5,3.9,3.5,4.2,2023-06-03 20:15:41.401516,yr
"$64,300 /yr (est.)",64300.0,AI Combat Designer,3,1,-1,Amazon.com Services LLC, CA,3.8,0,29,10000+ Employees,1994,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,3.9,3.7,3.4,3.3,2023-06-03 20:15:43.752850,yr
