Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$118,500 /yr (est.)",118500.0,UI/UX Artist - Twisted Pixel,0,1,-1,Oculus,Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.2,3.6,2023-06-06 01:30:40.014437,yr
"$57,637 /yr (est.)",57637.0,Level Designer,3,2,1,"Take-Two Interactive Software, Inc.", MA,3.9,0,30,1001 to 5000 Employees,1993,Company - Public,Video Game Publishing,Media & Communication,$1 to $5 billion (USD),3.7,3.8,3.7,3.5,3.7,2023-06-06 01:30:42.031518,yr
"$98,280 /yr (est.)",98280.0,"Technical UI Designer, Unreal Engine (Digital D&D)",0,2,1,Wizards of the Coast, WA,2.9,0,24,1001 to 5000 Employees,1999,Subsidiary or Business Segment,Culture & Entertainment,"Arts, Entertainment & Recreation",$1 to $5 billion (USD),2.6,2.8,2.9,2.4,3.0,2023-06-06 01:30:44.087240,yr
"$88,500 /yr (est.)",88500.0,Technical Game Designer,0,2,-1,thatgamecompany,United States,5.0,0,-1,-1,-1,-1,-1,-1,-1,4.7,5.0,5.0,5.0,5.0,2023-06-06 01:30:54.054063,yr
"$120,000 /yr (est.)",120000.0,Verification Engineers,2,1,-1,Ampere Computing, OR,4.7,0,6,1001 to 5000 Employees,2017,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.7,4.1,4.6,4.6,4.3,2023-06-06 01:30:57.265055,yr
"$97,500 /yr (est.)",97500.0,Systems Designer,0,2,-1,Bethesda Game Studios, TX,3.5,0,-1,-1,-1,-1,-1,-1,-1,2.4,3.3,3.6,2.3,3.8,2023-06-06 01:30:59.623950,yr
"$62,105 /yr (est.)",62105.0,"Designer, UI",5,2,-1,Warner Bros. Discovery, IL,3.8,0,20,10000+ Employees,2003,Company - Public,Film Production,Media & Communication,$10+ billion (USD),3.3,3.6,3.6,3.2,3.6,2023-06-06 01:31:06.026701,yr
"$101,719 /yr (est.)",101719.0,Product Designer,0,2,-1,Zipline, CA,3.6,0,12,501 to 1000 Employees,2011,Company - Private,Shipping & Trucking,Transportation & Logistics,Unknown / Non-Applicable,3.5,3.2,3.5,3.1,2.9,2023-06-06 01:31:08.315579,yr
"$50,931 /yr (est.)",50931.0,Level Artist,-1,-1,-1,Gearbox Software, TX,3.8,0,24,501 to 1000 Employees,1999,Company - Private,Computer Hardware Development,Information Technology,$25 to $100 million (USD),3.3,3.4,3.8,3.6,4.1,2023-06-06 01:31:10.545813,yr
"$114,832 /yr (est.)",114832.0,Senior Level Designer,5,1,0,Disruptive Games, CA,5.0,0,14,1 to 50 Employees,2009,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.7,4.7,4.7,5.0,4.7,2023-06-06 01:31:12.609540,yr
"$97,500 /yr (est.)",97500.0,Technical Designer,0,2,-1,ZeniMax Online Studios, MD,4.4,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.9,4.6,4.0,4.3,2023-06-06 01:31:14.887220,yr
"$110,341 /yr (est.)",110341.0,Lead Level Designer (remote),-1,-1,-1,Disruptive Games, CA,5.0,0,14,1 to 50 Employees,2009,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.7,4.7,4.7,5.0,4.7,2023-06-06 01:31:18.022513,yr
"$120,728 /yr (est.)",120728.0,Machine Learning Engineer,2,1,-1,PlayStation Global, CA,3.9,0,29,5001 to 10000 Employees,1994,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$10+ billion (USD),3.3,3.7,3.9,3.4,3.8,2023-06-06 01:31:19.929819,yr
$22.50 /hr (est.),46800.0,Game Design Instructor,0,1,-1,GameU,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 01:31:28.913588,hr
$69.50 /hr (est.),144560.0,AR User Experience Designer (Contract),3,2,-1,Niantic, CA,3.5,0,12,501 to 1000 Employees,2011,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.3,3.8,3.5,2.6,3.7,2023-06-06 01:31:34.209894,hr
"$70,000 /yr (est.)",70000.0,Roblox Lua Programmer,3,1,1,GrowYourBase,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 01:31:36.770915,yr
"$163,400 /yr (est.)",163400.0,Lead Level Designer (Apex Legends),8,2,1,Electronic Arts, CA,4.0,0,41,10000+ Employees,1982,Company - Public,Video Game Publishing,Media & Communication,$5 to $10 billion (USD),3.8,3.8,4.1,3.6,4.0,2023-06-06 01:31:42.225660,yr
$17.00 /hr (est.),35360.0,"School of Game, Part-Time Instructor",5,1,1,Academy of Art University,Remote,3.3,1,94,1001 to 5000 Employees,1929,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,2.9,3.0,2.9,2.7,3.5,2023-06-06 01:31:44.857625,hr
"$44,224 /yr (est.)",44224.0,Graphic Designer,5,1,1,Carolina Panthers, NC,3.7,0,34,51 to 200 Employees,1989,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",$100 to $500 million (USD),3.9,2.9,3.0,3.5,3.6,2023-06-06 01:31:47.284887,yr
$62.00 /hr (est.),128960.0,UX Designer (Contract),3,1,-1,Singularity 6,United States,4.0,0,5,51 to 200 Employees,2018,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.1,4.3,4.5,4.2,4.3,2023-06-06 01:31:49.882090,hr
"$80,000 /yr (est.)",80000.0,Game Systems Designer,3,1,-1,Bit Fry Game Studios. Inc,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 01:31:52.947788,yr
"$150,000 /yr (est.)",150000.0,Sr. Visual Designer - IT SecOps (Remote),0,1,1,CrowdStrike,Remote,4.3,1,12,1001 to 5000 Employees,2011,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),4.1,4.1,4.1,3.8,4.1,2023-06-06 01:32:02.110612,yr
"$132,500 /yr (est.)",132500.0,UX/UI Interaction Designer,10,1,1,"Invesco, Ltd.",New York State,3.9,0,88,5001 to 10000 Employees,1935,Company - Public,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,3.6,3.7,3.8,3.5,3.9,2023-06-06 01:32:04.820684,yr
"$83,267 /yr (est.)",83267.0,Game Designer,-1,-1,-1,Las Vegas Sands Corp., NV,4.0,0,19,10000+ Employees,2004,Company - Public,Hotels & Resorts,Hotels & Travel Accommodation,$10+ billion (USD),3.3,4.2,3.7,3.7,3.4,2023-06-06 01:32:07.587337,yr
$42.48 /hr (est.),88358.4,World Designer - Unannounced Survival Game,5,1,1,Blizzard Entertainment, CA,3.6,0,32,1001 to 5000 Employees,1991,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$1 to $5 billion (USD),3.3,3.2,3.5,2.9,3.8,2023-06-06 01:32:13.767717,hr
"$116,400 /yr (est.)",116400.0,Game Designer (Items & End-Game Content),2,1,-1,ProbablyMonsters, WA,2.7,0,-1,-1,-1,-1,-1,-1,-1,3.0,4.1,3.0,2.7,4.4,2023-06-06 01:32:16.405381,yr
$45.50 /hr (est.),94640.0,Marketing/ Graphic Designer ( Illustration + Motion Graphics),3,1,-1,Braintrust, CA,4.6,0,5,1 to 50 Employees,2018,Company - Private,Business Consulting,Management & Consulting,$100 to $500 million (USD),4.4,4.5,4.5,4.4,4.3,2023-06-06 01:32:19.744354,hr
"$48,430 /yr (est.)",48430.0,Freelance Unreal Technical Designer,3,1,-1,Fox Corporation, NC,3.6,0,4,5001 to 10000 Employees,2019,Company - Public,Broadcast Media,Media & Communication,Unknown / Non-Applicable,3.5,3.7,3.4,3.4,3.3,2023-06-06 01:32:22.815046,yr
"$82,500 /yr (est.)",82500.0,UX Designer,3,2,1,Intrepid Studios, CA,4.6,0,14,201 to 500 Employees,2009,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $100 million (USD),4.3,4.7,4.7,4.6,4.5,2023-06-06 01:32:25.339590,yr
"$63,517 /yr (est.)",63517.0,Consultant- UX Designer,-1,-1,-1,OhioHealth, OH,3.6,0,132,10000+ Employees,1891,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.5,3.3,3.7,3.1,3.5,2023-06-06 01:32:35.728688,yr
"$87,500 /yr (est.)",87500.0,Instructional Designer,3,1,-1,Anywhere Real Estate, NJ,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.1,3.3,3.9,3.5,3.8,2023-06-06 01:32:38.524549,yr
$60.00 /hr (est.),124800.0,UX Designer -128465,5,1,1,Cyborg Mobile,Remote,5.0,1,14,1 to 50 Employees,2009,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,5.0,4.7,5.0,5.0,4.4,2023-06-06 01:32:42.021219,hr
"$142,028 /yr (est.)",142028.0,"Software Engineer, Games",3,1,1,Discord, CA,3.4,0,8,501 to 1000 Employees,2015,Company - Private,Internet & Web Services,Information Technology,$25 to $100 million (USD),3.4,4.0,3.4,3.0,3.3,2023-06-06 01:32:44.758870,yr
$33.30 /hr (est.),69264.0,Instructional Designer [contract],5,1,-1,U.S. LawShield,Remote,2.3,1,14,201 to 500 Employees,2009,Company - Private,Legal,Legal,$100 to $500 million (USD),2.4,2.7,2.2,2.1,2.2,2023-06-06 01:32:47.359940,hr
"$95,000 /yr (est.)",95000.0,React Developer,1,1,-1,Rush Order, CA,4.3,0,34,201 to 500 Employees,1989,Company - Private,Shipping & Trucking,Transportation & Logistics,Unknown / Non-Applicable,3.8,3.4,4.4,4.1,4.3,2023-06-06 01:32:50.224379,yr
"$134,400 /yr (est.)",134400.0,Senior Game Designer (Economy),4,2,1,Electronic Arts, CA,4.0,0,41,10000+ Employees,1982,Company - Public,Video Game Publishing,Media & Communication,$5 to $10 billion (USD),3.8,3.8,4.1,3.6,4.0,2023-06-06 01:32:53.016963,yr
"$103,771 /yr (est.)",103771.0,Senior Game Designer,5,2,0,Big Huge Games, MD,4.4,0,10,51 to 200 Employees,2013,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.8,3.8,4.5,4.0,4.5,2023-06-06 01:32:55.743854,yr
"$140,000 /yr (est.)",140000.0,"Senior Environment Artist, P12",3,1,1,"Cryptic Studios, Inc.", CA,3.4,0,23,51 to 200 Employees,2000,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$5 to $25 million (USD),3.1,3.1,3.7,3.0,4.0,2023-06-06 01:32:58.409947,yr
"$67,882 /yr (est.)",67882.0,Motion Graphics Designer,0,1,-1,Chicago Wolves, IL,3.9,0,29,1 to 50 Employees,1994,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",$1 to $5 million (USD),3.3,3.0,3.8,4.1,3.0,2023-06-06 01:33:01.087613,yr
"$93,213 /yr (est.)",93213.0,Senior Game Designer - Combat/PVE (remote),5,1,0,Disruptive Games, CA,5.0,0,14,1 to 50 Employees,2009,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.7,4.7,4.7,5.0,4.7,2023-06-06 01:33:03.755423,yr
"$89,850 /yr (est.)",89850.0,Architectural Designer,-1,-1,-1,Taco Bell, CA,3.5,0,61,10000+ Employees,1962,Subsidiary or Business Segment,Restaurants & Cafes,Restaurants & Food Service,$1 to $5 billion (USD),3.2,2.8,3.2,3.1,3.1,2023-06-06 01:33:13.376671,yr
"$114,016 /yr (est.)",114016.0,Sr. Level Designer (Unity),0,1,1,Azra Games, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 01:33:22.177329,yr
"$68,500 /yr (est.)",68500.0,Immersive (VR/AR) UX/UI Designer,-1,-1,-1,BadVR,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 01:33:27.971878,yr
"$133,208 /yr (est.)",133208.0,Copywriter,-1,-1,-1,Collectors, CA,3.9,0,24,1001 to 5000 Employees,1999,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,3.7,3.7,3.6,3.2,3.4,2023-06-06 01:33:33.861433,yr
"$81,472 /yr (est.)",81472.0,Sr. Game Designer,5,1,0,Esports Now LLC, FL,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 01:33:45.568920,yr
"$77,149 /yr (est.)",77149.0,Senior Footwear Designer,0,2,1,Adidas, OR,3.9,0,74,10000+ Employees,1949,Company - Public,"Department, Clothing & Shoe Stores",Retail & Wholesale,$10+ billion (USD),3.5,3.6,3.9,3.3,3.8,2023-06-06 01:33:51.516865,yr
"$97,500 /yr (est.)",97500.0,Technical Designer,-1,-1,-1,id Software, TX,4.2,0,32,51 to 200 Employees,1991,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,4.0,4.4,3.9,3.5,3.7,2023-06-06 01:33:54.415796,yr
$115.00 /hr (est.),239200.0,Sr. Visual/ Product Designer - Internal Projects,6,1,-1,Braintrust, CA,4.6,0,5,1 to 50 Employees,2018,Company - Private,Business Consulting,Management & Consulting,$100 to $500 million (USD),4.4,4.5,4.5,4.4,4.3,2023-06-06 01:33:56.880234,hr
$61.00 /hr (est.),126880.0,"Adjunct Faculty, Game Art (3D)",0,1,-1,Rocky Mountain College of Art + Design, CO,3.1,0,60,201 to 500 Employees,1963,College / University,Colleges & Universities,Education,$5 to $25 million (USD),2.9,2.7,3.1,2.5,3.2,2023-06-06 01:34:00.162147,hr
$19.00 /hr (est.),39520.0,Seasonal - Production Team Member,0,1,1,Blue Bottle Coffee, CA,3.7,0,21,501 to 1000 Employees,2002,Company - Private,Food & Beverage Stores,Retail & Wholesale,Unknown / Non-Applicable,3.2,3.6,3.7,3.1,3.4,2023-06-06 01:34:03.103779,hr
"$122,860 /yr (est.)",122860.0,Senior Game Designer,-1,-1,-1,PlayStation Global, CA,3.9,0,29,5001 to 10000 Employees,1994,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$10+ billion (USD),3.3,3.7,3.9,3.4,3.8,2023-06-06 01:34:06.116516,yr
"$67,262 /yr (est.)",67262.0,"Footwear Color Designer I, Men's SSI",2,1,1,Nike, OR,4.2,0,51,10000+ Employees,1972,Company - Public,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),3.7,3.9,4.1,3.6,3.8,2023-06-06 01:34:09.681477,yr
"$75,915 /yr (est.)",75915.0,Graphic Designer,3,1,1,Sega Of America Inc, CA,2.9,0,38,51 to 200 Employees,1985,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$100 to $500 million (USD),2.4,2.8,2.8,2.4,3.1,2023-06-06 01:34:12.829809,yr
"$77,244 /yr (est.)",77244.0,Learning Experience Designer,3,1,1,Crunchyroll, CA,3.2,0,17,1001 to 5000 Employees,2006,Subsidiary or Business Segment,Culture & Entertainment,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,2.9,3.4,3.1,2.7,3.2,2023-06-06 01:34:20.004505,yr
$25.00 /hr (est.),52000.0,Designer,2,2,1,Upper Deck, CA,3.2,0,35,51 to 200 Employees,1988,Company - Private,Consumer Product Manufacturing,Manufacturing,$100 to $500 million (USD),2.5,2.5,2.8,2.5,2.8,2023-06-06 01:34:37.305910,hr
$28.50 /hr (est.),59280.0,Gameplay Animator,0,2,1,SKYBOUND LLC,Remote,3.3,1,13,51 to 200 Employees,2010,Company - Private,Culture & Entertainment,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,2.7,2.5,2.6,2.6,2.4,2023-06-06 01:34:44.487648,hr
"$122,272 /yr (est.)",122272.0,UX Designer II,4,1,-1,PlayStation Global, CA,3.9,0,29,5001 to 10000 Employees,1994,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$10+ billion (USD),3.3,3.7,3.9,3.4,3.8,2023-06-06 01:34:47.740591,yr
"$85,279 /yr (est.)",85279.0,Sr Visual Designer,3,1,1,Las Vegas Sands Corp., NV,4.0,0,19,10000+ Employees,2004,Company - Public,Hotels & Resorts,Hotels & Travel Accommodation,$10+ billion (USD),3.3,4.2,3.7,3.7,3.4,2023-06-06 01:34:55.407819,yr
"$104,451 /yr (est.)",104451.0,Animation Gameplay Programmer (All Levels),0,1,0,Rockstar Games San Diego & Toronto, CA,4.3,0,25,1001 to 5000 Employees,1998,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$5 to $25 million (USD),4.0,4.3,4.2,3.9,4.0,2023-06-06 01:34:58.534169,yr
"$85,000 /yr (est.)",85000.0,Designer,5,1,1,UnitedMasters, NY,3.9,0,6,51 to 200 Employees,2017,Company - Private,Broadcast Media,Media & Communication,Unknown / Non-Applicable,3.8,4.0,3.9,3.5,3.6,2023-06-06 01:35:01.626606,yr
"$78,768 /yr (est.)",78768.0,Senior Illustrator,5,2,1,"Big Fish Games, Inc.", NV,3.5,0,21,201 to 500 Employees,2002,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$25 to $100 million (USD),3.4,3.4,3.7,3.2,4.1,2023-06-06 01:35:04.703995,yr
