Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$109,500 /yr (est.)",109500.0,"Finance Treasury Technology – Senior Functional Analyst, Strategic Enterprise Capabilities (Remote Option*)",5,1,1,Nike, OR,4.2,0,51,10000+ Employees,1972,Company - Public,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),3.7,3.9,4.1,3.6,3.8,2023-06-06 00:42:08.379833,yr
"$202,500 /yr (est.)",202500.0,"Experienced Software Engineer - Full Stack (Financial Institutions, Developer Experience)",0,1,1,Plaid,United States,4.2,0,11,1001 to 5000 Employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.9,4.5,4.3,3.8,4.3,2023-06-06 00:42:15.496123,yr
"$63,571 /yr (est.)",63571.0,Network & Server Specialist #1309 - Information Technology - Finance Division,4,1,-1,"Hamilton County, TN", TN,3.8,0,-1,-1,-1,-1,-1,-1,-1,3.4,4.1,3.7,3.8,4.0,2023-06-06 00:42:18.063868,yr
"$90,000 /yr (est.)",90000.0,"Systems Analyst, Financial Systems (SAP FICO, etc.) (REMOTE - USA)",2,1,1,ProAces, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 00:42:21.486278,yr
"$67,810 /yr (est.)",67810.0,Information Technology Asset Management Specialist,4,1,-1,"City of El Paso, TX", TX,3.3,0,152,5001 to 10000 Employees,1871,Government,Municipal Agencies,Government & Public Administration,Unknown / Non-Applicable,3.3,2.8,3.4,3.1,3.5,2023-06-06 00:42:26.817411,yr
"$87,627 /yr (est.)",87627.0,"Financial Controller, Information Technology",5,1,1,onsemi, AZ,3.7,0,24,10000+ Employees,1999,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.5,3.5,3.5,3.1,3.6,2023-06-06 00:42:29.200524,yr
"$145,000 /yr (est.)",145000.0,Director Financial Planning + Analysis (FP+A),10,1,1,"Apkudo, Inc.",Remote,4.2,1,13,1 to 50 Employees,2010,Company - Private,Telecommunications Services,Telecommunications,$5 to $25 million (USD),4.0,4.0,4.2,4.1,4.0,2023-06-06 00:42:31.836965,yr
"$87,000 /yr (est.)",87000.0,Workday Financial Systems Administrator,0,1,1,Hyland Software,Remote,3.5,1,32,1001 to 5000 Employees,1991,Company - Private,Computer Hardware Development,Information Technology,$500 million to $1 billion (USD),3.5,3.4,3.8,3.3,4.2,2023-06-06 00:42:38.399941,yr
"$99,700 /yr (est.)",99700.0,Financial Systems Analyst III,5,1,1,CareSource,Remote,3.7,1,34,1001 to 5000 Employees,1989,Nonprofit Organization,Insurance Agencies & Brokerages,Insurance,$5 to $10 billion (USD),3.7,4.0,3.8,3.3,3.5,2023-06-06 00:42:41.012979,yr
"$59,500 /yr (est.)",59500.0,"Business Analyst, Global Risk Management and Claims",5,1,-1,Amazon.com Services LLC,Remote,3.8,1,29,10000+ Employees,1994,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,3.9,3.7,3.4,3.3,2023-06-06 00:42:43.532058,yr
"$83,935 /yr (est.)",83935.0,"Manager, Business Controls and Compliance",5,2,1,SageSure, TX,3.9,0,17,501 to 1000 Employees,2006,Company - Private,Insurance Carriers,Insurance,$1 to $5 billion (USD),3.8,3.7,4.0,4.0,3.5,2023-06-06 00:42:45.944386,yr
"$95,000 /yr (est.)",95000.0,Financial System Administrator II,-1,-1,-1,Pie Insurance, CO,4.5,0,6,201 to 500 Employees,2017,Company - Private,Insurance Carriers,Insurance,Unknown / Non-Applicable,4.2,4.7,4.8,4.2,4.4,2023-06-06 00:42:52.715740,yr
"$95,000 /yr (est.)",95000.0,Financial System Administrator II,9,1,1,Pie Insurance, CO,4.5,0,6,201 to 500 Employees,2017,Company - Private,Insurance Carriers,Insurance,Unknown / Non-Applicable,4.2,4.7,4.8,4.2,4.4,2023-06-06 00:42:54.806367,yr
"$81,011 /yr (est.)",81011.0,"Analyst, Finance & Analytics - SQL Programming - REMOTE",4,1,0,Molina Healthcare, CA,3.4,0,43,10000+ Employees,1980,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),3.2,3.4,3.4,3.0,3.4,2023-06-06 00:42:57.372558,yr
"$56,408 /yr (est.)",56408.0,Chubb Associate - Financial Technology Analyst,0,1,1,Chubb INA Holdings Inc., PA,3.7,0,231,10000+ Employees,1792,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),3.6,3.5,3.6,3.4,3.5,2023-06-06 00:43:03.408939,yr
"$84,317 /yr (est.)",84317.0,"Software Engineer, Front End - Financial Services",0,1,1,Tesla, WA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.3,3.1,2.9,2023-06-06 00:43:06.107299,yr
"$137,500 /yr (est.)",137500.0,Support Engineer - Equities Technology,0,2,1,Millennium Management LLC, NY,4.0,0,34,1001 to 5000 Employees,1989,Company - Private,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,3.9,4.1,3.6,3.7,3.6,2023-06-06 00:43:08.711369,yr
$26.29 /hr (est.),54683.2,Application Analyst - Financial,2,1,-1,Houston Medical Center, GA,3.4,0,59,1001 to 5000 Employees,1964,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.2,3.2,3.2,2.6,3.2,2023-06-06 00:43:11.391399,hr
"$283,160 /yr (est.)",283160.0,Senior IT Director of Corporate Functions Finance,10,1,1,INTEL, AZ,4.2,0,55,10000+ Employees,1968,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.0,4.0,4.2,3.7,4.1,2023-06-06 00:43:18.693802,yr
$45.14 /hr (est.),93891.2,EPIC Application Analyst Revenue Financial,5,1,0,Intermountain Healthcare, UT,3.7,0,48,10000+ Employees,1975,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$5 to $10 billion (USD),3.5,3.4,3.6,3.0,3.4,2023-06-06 00:43:21.416627,hr
$62.50 /hr (est.),130000.0,SQL Data Analyst (Finance),11,2,1,CFO's Domain Client, CA,5.0,0,4,1 to 50 Employees,2019,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,5.0,4.9,5.0,5.0,5.0,2023-06-06 00:43:35.677033,hr
"$63,571 /yr (est.)",63571.0,Network & Server Specialist #1309 - Information Technology - Finance Division,4,1,-1,"Hamilton County, TN", TN,3.8,0,-1,-1,-1,-1,-1,-1,-1,3.4,4.1,3.7,3.8,4.0,2023-06-06 00:43:38.434726,yr
"$90,000 /yr (est.)",90000.0,"Systems Analyst, Financial Systems (SAP FICO, etc.) (REMOTE - USA)",2,1,1,ProAces, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 00:43:42.316997,yr
"$59,500 /yr (est.)",59500.0,"Business Analyst, Global Risk Management and Claims",5,1,-1,Amazon.com Services LLC,Remote,3.8,1,29,10000+ Employees,1994,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,3.9,3.7,3.4,3.3,2023-06-06 00:43:47.624617,yr
"$56,907 /yr (est.)",56907.0,Geospatial Enterprise Developer #1346 - Geospatial Technology - Finance Division,9,1,1,"Hamilton County, TN", TN,3.8,0,-1,-1,-1,-1,-1,-1,-1,3.4,4.1,3.7,3.8,4.0,2023-06-06 00:43:50.291702,yr
"$137,500 /yr (est.)",137500.0,Support Engineer - Equities Technology,0,2,1,Millennium Management LLC, NY,4.0,0,34,1001 to 5000 Employees,1989,Company - Private,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,3.9,4.1,3.6,3.7,3.6,2023-06-06 00:43:57.828572,yr
"$114,557 /yr (est.)",114557.0,Global Information Technology Finance Leader,7,1,1,Gallagher, IL,3.5,0,96,10000+ Employees,1927,Company - Public,Insurance Agencies & Brokerages,Insurance,$1 to $5 billion (USD),3.3,3.1,3.7,3.3,3.5,2023-06-06 00:44:05.256704,yr
"$73,094 /yr (est.)",73094.0,"Coordinator, Post Production and Digital Asset Management",-1,-1,-1,Fresh, NY,2.6,0,32,51 to 200 Employees,1991,Company - Public,Beauty & Personal Accessories Stores,Retail & Wholesale,Unknown / Non-Applicable,2.6,3.1,2.6,2.5,2.2,2023-06-06 00:44:07.975654,yr
"$67,215 /yr (est.)",67215.0,Financial Analyst (SAP) - W2 only,0,2,-1,EPMA, TX,3.7,0,13,51 to 200 Employees,2010,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.8,3.6,3.8,3.4,3.8,2023-06-06 00:44:10.901054,yr
"$140,883 /yr (est.)",140883.0,Operations Research Analyst (Financial Data Scientist),3,1,0,"US Treasury, Departmental Offices", VA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 00:44:13.977869,yr
"$140,000 /yr (est.)",140000.0,"Senior Business Systems Analyst - NetSuite ERP & Financial Reporting (Remote, United States)",9,1,1,Dynatrace, MA,4.2,0,18,1001 to 5000 Employees,2005,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.0,3.9,4.2,3.9,4.1,2023-06-06 00:44:24.973829,yr
"$134,929 /yr (est.)",134929.0,"Staff Machine Learning Modeler, Financial Crimes",6,1,-1,Cash App, CA,4.2,0,10,1001 to 5000 Employees,2013,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.0,4.1,4.2,3.6,4.1,2023-06-06 00:44:27.903879,yr
"$100,156 /yr (est.)",100156.0,Financial Application Development Manager,8,1,-1,Deloitte, FL,4.1,0,173,10000+ Employees,1850,Company - Private,Accounting & Tax,Financial Services,$10+ billion (USD),4.3,3.8,4.0,3.8,3.3,2023-06-06 00:44:35.755104,yr
"$144,913 /yr (est.)",144913.0,"Staff Data Scientist, CashApp Compliance Engineering & Technology",-1,-1,-1,Cash App, CA,4.2,0,10,1001 to 5000 Employees,2013,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.0,4.1,4.2,3.6,4.1,2023-06-06 00:44:38.667964,yr
"$129,454 /yr (est.)",129454.0,"Systems Lead, Finance & Planning Technology",-1,-1,-1,Netflix, CA,4.3,0,26,5001 to 10000 Employees,1997,Company - Public,Internet & Web Services,Information Technology,$5 to $10 billion (USD),3.9,4.6,4.2,3.8,3.9,2023-06-06 00:44:41.248932,yr
"$74,897 /yr (est.)",74897.0,Business Intelligence Financial Analyst,3,1,-1,Evolve Bank & Trust, TN,4.0,0,98,501 to 1000 Employees,1925,Company - Private,Banking & Lending,Financial Services,$100 to $500 million (USD),3.5,3.7,4.0,3.9,3.7,2023-06-06 00:44:43.919759,yr
$65.00 /hr (est.),135200.0,PeopleSoft Financial Consultant _ W2 role,6,2,1,ANB Sourcing LLC,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 00:44:47.019935,hr
"$203,052 /yr (est.)",203052.0,"Senior Director, Financial Operations",0,1,1,KAYAK, CT,4.5,0,19,1001 to 5000 Employees,2004,Subsidiary or Business Segment,Internet & Web Services,Information Technology,$100 to $500 million (USD),4.0,4.1,4.4,4.5,4.7,2023-06-06 00:44:52.530421,yr
"$213,600 /yr (est.)",213600.0,NAM Head - Fixed Income Trade Processing Technology,7,1,1,Citi, NY,3.9,0,211,10000+ Employees,1812,Company - Public,Investment & Asset Management,Financial Services,$10+ billion (USD),3.9,3.8,3.8,3.5,3.5,2023-06-06 00:44:55.742312,yr
"$159,812 /yr (est.)",159812.0,Director of Technical Accounting & Financial Reporting,10,1,1,Discord, CA,3.4,0,8,501 to 1000 Employees,2015,Company - Private,Internet & Web Services,Information Technology,$25 to $100 million (USD),3.4,4.0,3.4,3.0,3.3,2023-06-06 00:44:58.901320,yr
"$117,374 /yr (est.)",117374.0,"IT Engagement Leader, Finance (Corning, NY or Charlotte, NC or Remote)",3,1,1,Corning, NY,3.8,0,172,Unknown,1851,Company - Public,Electronics Manufacturing,Manufacturing,Unknown / Non-Applicable,3.6,3.8,3.8,3.3,3.4,2023-06-06 00:45:01.786536,yr
"$117,053 /yr (est.)",117053.0,"Senior Developer, Financial Applications",5,1,-1,World Bank Group, DC,4.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 00:45:05.076446,yr
"$197,670 /yr (est.)",197670.0,"Senior Technology Leader (Financial Risk - Risk PMO Organization), Hybrid",10,1,1,Citi, NY,3.9,0,211,10000+ Employees,1812,Company - Public,Investment & Asset Management,Financial Services,$10+ billion (USD),3.9,3.8,3.8,3.5,3.5,2023-06-06 00:45:16.433111,yr
$45.00 /hr (est.),93600.0,QA Tester (AML/ Compliance),5,2,0,Diverse team, PA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 00:45:19.652902,hr
"$65,000 /yr (est.)",65000.0,Finance & Technology Products Specialist,2,1,1,Denver Beer, CO,4.6,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.6,4.3,3.8,4.3,2023-06-06 00:45:25.434710,yr
"$63,571 /yr (est.)",63571.0,Network & Server Specialist #1309 - Information Technology - Finance Division,4,1,-1,"Hamilton County, TN", TN,3.8,0,-1,-1,-1,-1,-1,-1,-1,3.4,4.1,3.7,3.8,4.0,2023-06-06 00:45:36.746340,yr
"$85,000 /yr (est.)",85000.0,Compliance Data Analyst,-1,-1,-1,Sezzle,United States,4.0,0,7,201 to 500 Employees,2016,Company - Public,Internet & Web Services,Information Technology,$25 to $100 million (USD),3.9,3.5,4.3,4.0,4.2,2023-06-06 00:45:40.793387,yr
"$140,883 /yr (est.)",140883.0,Operations Research Analyst (Financial Data Scientist),3,1,0,"US Treasury, Departmental Offices", VA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 00:45:43.238777,yr
"$117,374 /yr (est.)",117374.0,"IT Engagement Leader, Finance (Corning, NY or Charlotte, NC or Remote)",3,1,1,Corning, NY,3.8,0,172,Unknown,1851,Company - Public,Electronics Manufacturing,Manufacturing,Unknown / Non-Applicable,3.6,3.8,3.8,3.3,3.4,2023-06-06 00:45:49.395829,yr
"$90,000 /yr (est.)",90000.0,"Systems Analyst, Financial Systems (SAP FICO, etc.) (REMOTE - USA)",-1,-1,-1,ProAces, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 00:45:52.653549,yr
"$108,150 /yr (est.)",108150.0,Financial Systems Analyst (Hybrid),3,1,0,GEICO, MD,3.0,0,87,10000+ Employees,1936,Subsidiary or Business Segment,Insurance Carriers,Insurance,$10+ billion (USD),3.3,3.4,2.9,2.6,2.7,2023-06-06 00:45:57.886982,yr
"$97,872 /yr (est.)",97872.0,"Business Systems Analyst, Finance (Remote)",10,1,1,Ingevity, SC,3.9,0,8,1001 to 5000 Employees,2015,Company - Public,Chemical Manufacturing,Manufacturing,$1 to $5 billion (USD),3.5,3.9,3.7,3.6,3.8,2023-06-06 00:46:01.458565,yr
"$76,308 /yr (est.)",76308.0,Financial Analyst-Research Data Management,3,1,1,NYU Langone, NY,4.3,0,182,10000+ Employees,1841,Hospital,Health Care Services & Hospitals,Healthcare,$5 to $10 billion (USD),4.2,4.5,4.3,4.1,3.9,2023-06-06 00:46:04.670489,yr
"$137,500 /yr (est.)",137500.0,Support Engineer - Equities Technology,0,2,1,Millennium Management LLC, NY,4.0,0,34,1001 to 5000 Employees,1989,Company - Private,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,3.9,4.1,3.6,3.7,3.6,2023-06-06 00:46:08.171506,yr
"$159,000 /yr (est.)",159000.0,Head of Business Intelligence and Planning Financial Services,7,1,1,Lucid Motors, CA,3.3,0,16,5001 to 10000 Employees,2007,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,3.4,3.3,3.0,2.8,2.6,2023-06-06 00:46:11.509915,yr
