Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$92,500 /yr (est.)",92500.0,QA Tester,8,1,-1,"CONCEPT SOLUTIONS LLC
3.8", VA,3.8,0,24,51 to 200 Employees,1999,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.7,3.8,4.1,3.8,4.1,2023-06-04 01:08:42.732392,yr
"$64,101 /yr (est.)",64101.0,Software QA Tester,7,2,-1,"Purple Wave, Inc.
4.3", KS,4.3,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,4.4,4.1,4.4,2023-06-04 01:08:46.106780,yr
"$58,380 /yr (est.)",58380.0,QA Analyst II,2,2,1,"Fender
3.8", LA,3.8,0,77,1001 to 5000 Employees,1946,Company - Private,Consumer Product Manufacturing,Manufacturing,$100 to $500 million (USD),3.7,3.5,4.0,3.6,3.8,2023-06-04 01:08:55.193853,yr
$28.00 /hr (est.),58240.0,QA Tester,2,1,-1,Tresume, VA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 01:08:58.250932,hr
"$61,626 /yr (est.)",61626.0,Software/Hardware Tester Level 1,2,1,0,"Loud Audio LLC
3.1", WA,3.1,0,20,201 to 500 Employees,2003,Company - Private,Electronics Manufacturing,Manufacturing,$100 to $500 million (USD),2.7,2.8,3.2,2.8,3.5,2023-06-04 01:09:04.189657,yr
"$90,100 /yr (est.)",90100.0,Software Test Engineer,1,1,1,"PACCAR
3.6", WA,3.6,0,118,10000+ Employees,1905,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.4,3.2,3.0,3.6,2023-06-04 01:09:15.157410,yr
"$95,650 /yr (est.)",95650.0,Software Test Engineer,5,1,-1,"Booz Allen Hamilton
4.2", VA,4.2,0,109,10000+ Employees,1914,Company - Public,Business Consulting,Management & Consulting,$5 to $10 billion (USD),4.1,3.9,4.3,3.9,4.3,2023-06-04 01:09:18.987183,yr
"$97,500 /yr (est.)",97500.0,QA Manager,0,2,0,"Backstage
5.0",Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,5.0,4.2,4.1,4.6,4.1,2023-06-04 01:09:22.574861,yr
"$69,879 /yr (est.)",69879.0,QA Tester,3,1,-1,Sriram Business Solutions, VA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 01:09:26.607878,yr
"$81,850 /yr (est.)",81850.0,Software Quality Assurance Analyst - 100% Remote,3,1,1,"Radian
4.2",Pennsylvania,4.2,0,46,1001 to 5000 Employees,1977,Company - Public,Insurance Carriers,Insurance,$1 to $5 billion (USD),3.8,4.1,4.3,3.8,4.4,2023-06-04 01:09:32.210552,yr
"$92,500 /yr (est.)",92500.0,QA Tester,8,1,-1,"CONCEPT SOLUTIONS LLC
3.8", VA,3.8,0,24,51 to 200 Employees,1999,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.7,3.8,4.1,3.8,4.1,2023-06-04 01:09:50.137483,yr
"$80,759 /yr (est.)",80759.0,Manual/Automated Tester,0,2,-1,"Perficient, Inc
4.1", OH,4.1,0,25,5001 to 10000 Employees,1998,Company - Public,Information Technology Support Services,Information Technology,$500 million to $1 billion (USD),4.0,3.7,4.0,3.7,4.1,2023-06-04 01:09:54.057667,yr
